D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-81.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:49:11 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,400,33.33,0,0,75,0,40,0,0,0,3080.29,10,920.03,2916.93,980.03,1966.79,7118.25,350,0,100,16.67,933.36,1566.75
3.08,33.33,7026.45,8735.57,100,83.33,87.5,287.5,60,0,0,0,260,10,200,1933.45,340,1783.43,6951.51,350,50,150,16.67,1150.04,1383.4
4.615,116.67,8427.08,11770.73,62.5,33.33,62.5,62.5,260,0,0,16.67,280,0,100,1866.77,280,2933.6,8235.45,583.34,50,50,0,1283.39,1450.07
6.15,50,6851.37,10102.99,50,16.67,137.5,100,140,0,0,0,160,0,240,1683.42,280,2450.19,6751.43,233.34,50,133.33,0,1000.03,1233.38
7.685,16.67,6101.09,9369.24,37.5,50,125,187.5,280,0,0,0,60,20,100,1566.74,320,2300.17,6518,183.33,0,166.67,0,733.35,1350.06
9.22,83.33,6326.17,9202.48,0,0,162.5,100,160,12.5,0,0,360,0,260,1650.08,460.01,2633.55,9035.89,450.01,16.67,283.34,16.67,1116.71,1366.73
10.755,16.67,7376.59,9035.73,75,0,75,262.5,100,12.5,12.5,0,180,20,380,1883.44,380,3033.62,7418.39,416.67,16.67,200,0,900.03,1133.38
12.29,16.67,8201.97,11170.32,75,16.67,112.5,87.5,200,0,0,0,80,0,180,1000.03,580.01,2333.5,6351.26,483.34,50,183.33,16.67,900.03,1466.74
13.825,16.67,8877.31,11470.52,187.5,33.33,87.5,237.5,320,0,0,0,380,10,60,1433.4,320,1700.09,6518,333.34,16.67,250,16.67,1066.7,1383.4
15.36,33.33,8352.04,8668.87,50,33.33,137.5,162.5,340,0,0,33.33,480.01,10,140,1366.72,340,1833.44,4884.08,366.67,33.33,133.33,33.33,1100.04,1350.06
16.895,16.67,7176.51,9702.76,25,66.67,112.5,87.5,200,0,12.5,0,220,10,220,1233.38,220,2150.14,7068.23,400.01,16.67,316.67,0,983.37,1033.37
18.431,16.67,7176.51,7968.53,100,33.33,87.5,62.5,100,25,0,0,200,30,240,1433.4,260,2633.55,6901.49,533.34,50,66.67,16.67,966.7,1233.38
19.966,0,6351.18,7234.87,62.5,0,75,137.5,260,0,0,0,180,10,180,1483.4,280,2933.6,7018.21,450.01,33.33,233.34,16.67,1250.05,1216.72
21.501,66.67,6576.27,8402.07,112.5,16.67,112.5,112.5,160,0,12.5,0,420.01,0,240,2033.46,320,2316.83,6134.51,600.01,0,100,0,1016.7,1016.7
23.036,66.67,7476.64,8402.07,87.5,66.67,87.5,150,140,25,0,16.67,200,0,180,1166.71,300,2200.15,5167.5,300,33.33,150,83.33,950.03,1316.72
24.571,50,7101.48,10603.3,50,66.67,62.5,212.5,120,0,0,0,220,0,120,1516.74,200,2016.79,7751.88,500.01,33.33,216.67,33.33,1066.7,600.01
26.106,16.67,6701.32,10336.47,125,50,125,225,180,0,0,0,320,30,160,1433.4,260,2700.23,6984.86,466.67,133.33,200,16.67,1116.71,1533.41
27.641,0,7901.83,9369.24,50,66.67,212.5,62.5,180,0,0,0,220,0,120,1566.74,40,2483.53,6017.8,400.01,33.33,183.33,0,1100.04,1416.73
29.176,33.33,5075.76,7234.87,25,16.67,150,100,140,12.5,0,0,280,30,120,1783.43,420.01,2300.17,7768.55,183.33,0,83.33,16.67,1116.71,1183.38
30.711,16.67,6476.23,8802.27,62.5,100,125,137.5,320,0,0,33.33,160,40,240,1183.38,220,2516.86,8352.18,483.34,33.33,100,66.67,1150.04,1683.43
32.246,16.67,8902.32,10269.76,62.5,100,87.5,75,120,12.5,0,0,200,40,240,1250.05,340,2866.92,8035.35,483.34,50,66.67,0,716.68,1500.08
33.781,0,6626.29,8635.52,50,33.33,75,150,140,0,0,0,120,0,140,966.7,280,1700.09,4950.77,400.01,16.67,133.33,33.33,1383.4,1416.73
35.316,50,7176.51,8402.07,75,50,137.5,137.5,280,0,0,0,180,10,220,1083.37,320,2250.16,5200.85,250,50,150,0,900.03,983.37
36.851,100,7051.46,8902.32,37.5,66.67,812.52,1050.03,600.01,25,25,0,1800.1,10,640.01,1383.39,1300.05,2250.16,7401.71,516.68,16.67,183.33,16.67,950.03,1016.7
38.387,0,8877.31,10303.11,37.5,66.67,87.5,450.01,320,0,12.5,0,440.01,0,220,1333.39,200,2900.26,7751.88,466.67,50,100,16.67,983.37,1183.38
39.922,50,7751.76,10036.29,150,100,187.5,325,60,0,0,0,240,40,280,1266.72,300,2483.53,6784.77,400.01,0,233.34,33.33,900.03,1133.38
41.457,66.67,7001.44,7501.65,0,0,100,262.5,200,0,12.5,0,60,0,160,1283.38,200,2466.86,6051.14,283.34,33.33,50,0,883.36,1000.03
42.992,50,7651.72,9002.37,62.5,50,125,87.5,60,12.5,0,33.33,320,0,140,1616.75,300,2316.83,5450.93,566.68,50,133.33,66.67,516.68,1183.38
44.527,50,7126.49,7401.61,100,0,200,1825.1,120,0,25,0,680.01,20,200,933.36,280,2750.24,6384.61,400.01,33.33,116.67,0,1116.71,1100.04
46.062,0,6126.1,6734.66,87.5,50,25,237.5,200,0,0,0,680.01,10,180,1500.07,320,2233.49,5734.36,200,16.67,83.33,0,866.69,1433.4
47.597,83.33,8252,11003.55,75,0,150,3937.96,460.01,0,37.5,0,1380.06,110,300,1716.76,4120.53,2350.17,6851.47,250,16.67,166.67,16.67,1033.37,1566.75
49.132,66.67,8902.32,9002.37,162.5,33.33,262.5,1987.62,420.01,12.5,0,50,980.03,70,300,1733.43,920.03,2783.58,8885.8,433.34,66.67,83.33,16.67,1100.04,1233.38
50.666,83.33,9877.86,10803.42,75,16.67,37.5,987.53,380,0,0,0,720.02,40,60,1616.75,420.01,2683.56,8702.37,566.68,50,83.33,0,1550.08,1450.07
52.202,50,7526.66,9936.23,25,116.67,75,225,260,0,0,0,280,30,260,1266.72,240,2250.16,6459.64,283.34,0,133.33,0,1300.06,1316.72
53.737,50,7301.56,9836.17,75,50,112.5,1512.57,740.02,0,12.5,0,2640.21,30,260,1433.4,1660.09,2283.5,7001.53,500.01,33.33,100,16.67,1300.06,1533.41
55.272,33.33,8652.19,9569.35,100,16.67,287.5,5200.8,2060.13,25,50,0,6101.13,120,660.01,1416.73,2800.24,2483.53,5751.03,350,33.33,200,0,866.69,1433.4
