D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b\01-51T-OC-76.d,,,,,,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-05 01:24:44 using Batch Laser-Ni-Xlens-H2He-04072022-tissu01-51T-OC-1.b,,,,,,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Fe54,Mn55,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,In113,Sb121,Te126,La139,Ce140,Gd157,Pt195,Hg202,Tl205,Pb208,U238
1.545,0,250,0,0,16.67,50,0,0,0,0,0,3220.32,0,1120.04,2983.61,920.03,2850.25,7901.95,416.67,100,116.67,0,1066.7,1400.07
3.081,66.67,8201.97,11937.51,50,66.67,75,225,240,25,25,0,220,0,200,1633.42,200,2616.88,6818.12,383.34,16.67,200,33.33,1233.38,833.36
4.616,16.67,9152.45,11136.97,62.5,50,175,212.5,200,0,0,0,240,30,180,1583.41,360,2183.48,7168.27,316.67,33.33,83.33,16.67,650.01,983.37
6.151,66.67,7976.86,9169.13,25,0,137.5,125,160,12.5,12.5,0,220,0,240,1700.09,300,2716.9,7201.62,450.01,50,116.67,0,950.03,1216.72
7.686,33.33,8226.98,7935.18,62.5,16.67,212.5,37.5,380,0,0,0,340,40,200,1550.07,300,2700.23,6384.61,266.67,50,250,33.33,1266.72,1500.08
9.221,33.33,7676.73,10203.05,112.5,16.67,50,137.5,60,0,0,0,340,40,140,1483.4,160,2683.56,7968.65,450.01,16.67,66.67,33.33,650.01,1266.72
10.756,0,7126.49,10670,50,16.67,100,137.5,180,0,0,0,420.01,40,180,1950.12,300,2916.93,7201.62,500.01,16.67,150,0,866.69,1366.73
12.291,33.33,6826.37,9702.76,25,33.33,125,237.5,320,0,0,0,380,10,360,1400.06,380,2266.83,8168.75,433.34,33.33,116.67,0,916.69,1033.37
13.826,66.67,7651.72,10169.7,87.5,50,187.5,125,240,0,0,0,300,0,260,2066.8,600.01,2983.61,7318.34,366.67,66.67,133.33,33.33,866.69,1283.39
15.361,150,9202.48,11136.97,50,33.33,125,125,220,0,0,0,220,0,180,1566.74,260,3100.3,6284.57,250,33.33,116.67,16.67,766.69,1150.04
16.896,66.67,7026.45,9869.52,50,33.33,112.5,112.5,140,12.5,25,0,100,10,200,1316.72,260,2883.59,6518,450.01,33.33,83.33,66.67,850.02,1066.7
18.431,16.67,8026.89,9869.52,87.5,66.67,87.5,62.5,300,0,0,0,280,20,220,1716.76,320,2416.85,6984.86,400.01,0,166.67,0,966.7,1316.72
19.966,50,8051.9,10203.05,37.5,33.33,187.5,100,200,0,0,0,300,0,140,1666.75,180,2883.59,8385.53,766.69,33.33,83.33,0,1133.38,1250.05
21.501,50,6576.27,9702.76,50,33.33,125,125,280,12.5,12.5,0,260,80,340,1266.72,340,2116.81,5084.14,133.33,0,166.67,16.67,966.7,1666.76
23.037,66.67,6601.28,9736.11,75,66.67,137.5,75,240,0,0,0,200,30,100,1600.08,220,2700.23,6467.97,566.68,0,166.67,33.33,983.37,1233.38
24.572,33.33,7051.46,10503.23,37.5,16.67,175,125,320,0,0,0,540.01,0,340,2066.8,400,2683.56,6384.61,416.67,33.33,83.33,66.67,966.7,1150.04
26.107,0,7201.52,9936.23,62.5,66.67,162.5,112.5,120,0,0,0,500.01,50,140,1583.41,160,2766.91,6334.59,300,16.67,166.67,0,700.02,1366.73
27.642,33.33,8577.15,10036.29,37.5,16.67,112.5,62.5,160,0,0,0,220,0,60,1433.4,100,2150.14,5400.91,200,50,183.33,0,850.02,850.02
29.177,100,7301.56,7001.44,50,33.33,137.5,50,200,12.5,0,0,180,20,160,1166.71,400,2483.53,6217.88,266.67,0,166.67,0,1033.37,1166.71
30.712,0,8452.09,9302.54,25,0,675.01,1125.04,300,0,12.5,0,760.02,40,320,1150.04,1640.08,2250.16,5317.55,316.67,50,183.33,33.33,1416.73,1483.41
32.247,100,6701.32,7268.22,50,100,375,1912.61,420.01,0,12.5,0,720.02,0,260,1150.04,520.01,2216.82,5517.62,283.34,16.67,116.67,0,750.02,1566.75
33.782,33.33,7401.6,8635.52,25,16.67,162.5,125,160,0,0,0,140,40,120,1266.72,200,2533.53,6051.14,450.01,33.33,50,50,1100.04,1516.74
35.317,66.67,8026.89,10236.41,87.5,16.67,112.5,50,140,0,0,0,500.01,30,60,1683.42,200,3000.28,6768.1,350,33.33,200,0,533.34,983.37
36.852,33.33,6976.43,8468.77,25,16.67,112.5,137.5,200,0,0,0,520.01,40,200,1266.72,440.01,3233.66,6684.73,300,50,150,0,1000.03,1266.72
38.387,50,7101.48,7968.53,187.5,50,562.51,2587.7,1180.04,0,0,0,2240.15,170,540.01,1233.38,4220.55,1916.78,5317.55,333.34,66.67,183.33,33.33,750.02,1683.43
39.922,116.67,8602.17,8969.02,62.5,16.67,200,3212.8,880.02,0,25,0,2960.27,100,480.01,1183.38,3080.29,1433.4,6818.12,233.34,50,150,0,866.69,1283.39
41.458,33.33,7951.85,7735.09,62.5,33.33,200,3437.85,1380.06,25,37.5,0,2260.16,70,460.01,1366.72,2880.26,1983.46,5584.31,333.34,16.67,100,50,1116.71,1683.43
42.993,83.33,9202.48,8268.67,25,33.33,225,3550.37,1120.04,25,0,0,680.01,60,220,1916.78,260,1933.45,6751.43,516.68,33.33,116.67,0,883.36,1100.04
44.528,33.33,7551.67,8535.47,0,0,62.5,275,320,0,0,0,1780.1,40,340,1100.04,2080.13,2000.13,5117.49,233.34,0,150,33.33,1016.7,1183.38
46.063,100,10978.53,8802.27,150,50,250,2412.67,900.02,0,25,0,2200.15,80,620.01,1400.06,2800.24,2450.19,6334.59,483.34,16.67,300,0,1150.04,1733.43
47.598,66.67,9527.66,8468.77,50,33.33,212.5,5563.41,1900.11,25,37.5,0,2600.21,100,440.01,1616.75,3000.28,2283.5,5500.95,416.67,16.67,166.67,0,916.69,1250.05
49.133,50,8602.17,8568.82,100,66.67,387.5,3687.9,1540.07,0,0,0,2800.24,90,580.01,1716.76,1560.08,2166.81,6584.69,383.34,50,150,16.67,1400.06,1416.73
50.668,83.33,12179.34,10536.59,50,100,150,712.52,320,0,0,0,1000.03,30,240,1800.1,880.02,2250.16,7251.64,433.34,33.33,133.33,33.33,1183.38,1316.72
52.202,66.67,8051.9,8935.67,25,16.67,300,6701.33,1880.11,25,50,0,3140.3,130,420.01,1100.04,1760.1,2283.5,5951.11,250,100,166.67,16.67,900.03,1450.07
53.738,150,8076.91,8001.88,50,16.67,400,6763.85,2040.12,25,25,33.33,3480.37,140,420.01,1733.43,2000.12,2550.2,5717.69,416.67,33.33,216.67,0,1283.39,1150.04
55.273,116.67,10628.31,9402.59,75,16.67,350,6426.22,1740.09,0,25,0,3180.31,100,340,1216.71,1780.1,2533.53,5851.07,250,16.67,233.34,0,1166.71,833.36
56.808,66.67,10978.53,8902.32,50,16.67,412.51,7664.23,1640.08,0,0,0,2840.25,110,560.01,2100.14,2340.17,2433.52,5917.76,300,50,183.33,0,1116.71,1033.37
58.343,16.67,8852.29,8068.58,37.5,33.33,300,5813.5,2220.15,0,25,0,2820.24,80,440.01,1533.41,1440.06,2466.86,5984.45,266.67,50,233.34,16.67,866.69,1166.71
59.878,66.67,9077.41,7735.09,37.5,50,187.5,5063.26,1240.05,0,0,16.67,780.02,10,80,1816.77,480.01,2800.25,7718.53,416.67,33.33,183.33,50,1083.37,1566.75
61.414,66.67,6751.34,9102.43,37.5,33.33,262.5,3675.4,1740.09,25,25,16.67,2900.26,100,320,1116.71,1060.03,1700.09,5684.34,450.01,33.33,150,0,1166.71,1116.71
62.949,83.33,9377.58,9435.94,137.5,83.33,287.5,5175.79,1440.06,25,25,16.67,2260.16,60,340,1716.76,1140.04,2133.48,5951.11,383.34,66.67,200,16.67,1100.04,966.7
64.484,66.67,10052.96,9536,62.5,83.33,387.5,5050.75,1660.08,0,25,0,2280.16,130,720.02,1316.72,1720.09,2050.13,4834.06,250,0,200,0,1333.39,1533.41
66.019,133.33,11929.17,11937.51,175,33.33,400,4050.48,860.02,0,25,0,2120.14,180,380,1066.7,1460.07,2050.13,5751.03,250,33.33,266.67,0,1166.71,1366.73
67.554,0,12154.32,11103.61,25,33.33,287.5,4775.67,1200.04,0,50,0,2460.18,210,480.01,1150.04,1180.04,1683.42,5017.45,433.34,50,133.33,16.67,1150.04,1083.37
69.089,66.67,10403.17,11003.55,37.5,16.67,300,4100.5,1000.03,12.5,12.5,33.33,1820.1,120,360,1350.06,1400.06,2733.57,5484.27,333.34,50,216.67,0,1000.03,983.37
70.624,33.33,10378.15,9435.94,37.5,33.33,175,2475.18,820.02,0,0,16.67,2200.15,60,220,1533.41,1120.04,2733.57,6801.45,433.34,0,350,0,1000.03,1050.04
72.159,0,10102.99,9569.35,62.5,66.67,225,1862.6,620.01,0,25,33.33,1300.05,90,80,1300.05,1180.04,1966.79,5450.93,283.34,50,183.33,33.33,1283.39,1233.38
73.694,66.67,7901.83,8602.17,37.5,16.67,262.5,4950.72,1540.07,0,0,0,2480.19,110,300,1666.75,1720.09,2116.81,7018.21,183.33,0,166.67,0,1450.07,866.69
