D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\2.5ppm-cal7-3.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:29:41 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
26.371,50,350,116.67,575.01,450.01,766.68,12.5,0,33.33,3667.08,100,3116.97,1233.38,700.02,100,166.67,33.33,683.35,766.69
27.689,50,237.5,83.33,650.01,387.5,783.35,0,37.5,16.67,3683.75,60,2733.56,1283.38,600.01,183.33,133.33,0,733.35,950.03
29.007,0,162.5,66.67,675.01,500.01,850.02,0,12.5,50,3450.36,100,3783.78,1166.71,316.67,183.33,300,33.33,733.35,816.69
30.325,50,275,33.33,412.51,537.51,1183.37,12.5,0,133.33,4050.5,10,2516.86,1016.7,383.34,150,150,33.33,533.34,733.35
31.643,0,237.5,66.67,700.01,362.5,1050.03,0,0,133.33,3667.08,80,2450.19,1016.7,450.01,116.67,166.67,33.33,650.01,766.69
32.961,16.67,250,150,512.51,425.01,1266.71,12.5,0,16.67,3433.69,110,2783.57,1166.71,383.34,133.33,200,16.67,900.03,900.03
34.279,0,262.5,100,750.02,375,1033.37,0,0,0,3933.8,50,3400.36,950.03,566.68,250,83.33,66.67,916.69,950.03
35.597,0,212.5,133.33,500.01,362.5,816.69,0,0,50,3800.44,30,3016.95,1150.04,416.67,216.67,300,0,383.34,766.69
36.915,50,125,100,662.51,362.5,716.68,12.5,0,66.67,3717.09,60,2933.6,1166.71,500.01,100,283.34,16.67,850.02,783.35
38.234,0,262.5,100,537.51,450.01,1183.37,50,0,150,3467.03,60,2550.2,1116.71,416.67,100,200,16.67,783.35,1016.7
39.552,0,175,50,475.01,512.51,1033.37,0,0,83.33,4133.85,30,3100.3,800.02,633.35,66.67,200,0,966.7,750.02
40.87,16.67,162.5,16.67,575.01,550.01,983.36,0,25,150,2733.56,40,2400.18,1416.73,433.34,166.67,133.33,0,750.02,950.03
42.188,16.67,150,133.33,600.01,412.51,883.36,25,12.5,50,3983.82,50,3250.33,766.68,550.01,133.33,133.33,0,650.01,1116.71
43.506,33.33,212.5,66.67,412.51,487.51,1033.37,0,0,150,4050.5,20,3166.98,1100.04,516.68,83.33,250,0,616.68,1050.04
44.824,0,125,150,575.01,487.51,883.36,0,37.5,50,4283.89,40,2816.91,883.36,450.01,100,233.34,16.67,766.69,866.69
46.142,50,200,50,650.01,287.5,950.03,0,12.5,50,3383.68,50,2733.56,883.36,683.35,83.33,233.34,16.67,633.35,933.36
47.46,16.67,275,66.67,625.01,325,866.69,0,0,83.33,3517.04,30,2550.2,550.01,433.34,133.33,250,16.67,700.02,1316.72
48.778,83.33,125,33.33,750.02,512.51,1116.7,12.5,25,66.67,3983.82,30,2766.9,1316.72,433.34,166.67,200,0,950.03,933.36
50.096,0,162.5,50,450.01,462.51,833.35,0,25,66.67,3266.99,40,2416.85,1216.71,416.67,200,183.33,50,716.68,816.69
51.414,66.67,150,16.67,537.51,375,550.01,0,25,50,3867.12,50,2533.53,900.03,533.34,16.67,133.33,0,733.35,783.35
52.732,0,275,83.33,650.01,300,1183.37,0,0,100,3066.95,30,2350.17,933.36,500.01,66.67,183.33,16.67,1133.38,1000.03
54.05,66.67,187.5,83.33,550.01,437.51,950.03,12.5,0,116.67,3300.33,50,2766.9,1000.03,350,183.33,250,33.33,833.36,1083.37
55.368,66.67,150,116.67,537.51,362.5,1016.7,0,12.5,50,3283.66,40,2250.16,983.36,466.67,150,233.34,16.67,1050.04,833.36
56.686,0,237.5,33.33,575.01,400,733.35,0,0,100,3450.36,50,3083.63,1016.7,566.68,183.33,33.33,0,866.69,833.36
58.004,16.67,237.5,83.33,575.01,450.01,916.69,12.5,0,50,3550.38,40,2600.21,766.68,400.01,83.33,183.33,0,600.01,783.35
59.323,0,200,33.33,637.51,500.01,766.68,0,0,16.67,4067.17,90,2400.18,1233.38,466.67,183.33,266.67,16.67,733.35,883.36
60.641,66.67,275,66.67,662.51,450.01,433.34,0,0,50,4083.84,20,3283.67,966.7,416.67,183.33,116.67,0,1083.37,1066.7
61.959,16.67,275,166.67,525.01,337.5,816.69,25,0,33.33,2466.85,60,2566.87,1550.07,450.01,83.33,233.34,0,833.36,883.36
63.277,16.67,137.5,33.33,525.01,375,1033.37,12.5,0,66.67,3333.67,60,2083.47,666.68,450.01,183.33,250,16.67,900.03,850.02
64.595,0,187.5,50,662.51,412.51,1066.7,0,25,83.33,2166.81,50,2433.52,1033.37,416.67,166.67,166.67,16.67,716.68,716.68
65.913,33.33,200,0,525.01,275,816.69,12.5,0,50,3817.11,20,2516.86,916.69,433.34,166.67,200,0,700.02,1566.75
67.231,66.67,250,100,462.51,287.5,750.02,12.5,50,50,4267.22,60,2916.93,983.36,366.67,83.33,150,0,716.68,1000.03
68.549,33.33,337.5,16.67,562.51,500.01,700.01,0,0,33.33,3817.11,40,2566.87,783.35,466.67,83.33,166.67,16.67,800.02,1100.04
69.866,33.33,212.5,66.67,637.51,462.51,666.68,0,12.5,50,3183.64,20,2183.48,1066.7,333.34,33.33,83.33,0,1233.38,1100.04
71.185,0,262.5,66.67,550.01,537.51,850.02,0,12.5,66.67,2733.56,10,2900.26,983.36,483.34,100,150,16.67,683.35,616.68
72.503,33.33,300,50,475.01,462.51,783.35,0,25,50,3150.3,80,2833.58,1516.74,333.34,83.33,133.33,66.67,433.34,1000.03
73.821,0,312.5,150,475.01,325,700.01,0,0,116.67,2333.5,80,2483.52,1016.7,466.67,200,200,0,1000.03,633.35
75.139,0,200,83.33,787.52,312.5,816.69,0,0,0,3833.78,50,2633.55,1116.71,583.34,50,366.67,0,800.02,1016.7
76.457,50,275,150,387.5,425.01,750.02,0,0,116.67,3000.27,90,2466.85,833.35,566.68,83.33,166.67,33.33,700.02,983.37
77.775,50,150,116.67,562.51,400,783.35,0,25,50,3066.95,50,2333.5,850.02,550.01,183.33,116.67,16.67,783.35,800.02
79.093,33.33,212.5,33.33,700.01,437.51,700.01,12.5,25,50,4450.6,70,2466.85,1066.7,516.68,100,200,0,750.02,1083.37
80.411,0,250,66.67,600.01,462.51,633.35,0,12.5,100,3433.69,60,3300.34,1250.05,216.67,116.67,183.33,33.33,666.68,866.69
81.73,0,262.5,16.67,525.01,375,850.02,0,0,16.67,2800.24,80,2150.14,766.68,666.68,233.34,116.67,33.33,516.68,550.01
83.048,16.67,262.5,133.33,550.01,237.5,550.01,0,0,0,3066.95,110,2433.52,716.68,516.68,66.67,183.33,0,1100.04,900.03
84.366,50,237.5,116.67,562.51,425.01,683.35,25,12.5,83.33,2683.55,70,2600.21,850.02,433.34,150,166.67,16.67,483.34,933.36
85.684,0,237.5,66.67,512.51,575.01,850.02,0,0,50,3100.29,40,3133.64,916.69,566.68,166.67,116.67,16.67,900.03,833.36
87.002,66.67,300,66.67,637.51,387.5,816.69,25,0,50,2750.23,60,2200.15,800.02,416.67,166.67,66.67,0,983.37,816.69
88.32,0,150,16.67,562.51,537.51,750.02,0,12.5,16.67,3917.13,60,2700.22,600.01,716.68,100,100,33.33,1100.04,733.35
89.638,33.33,162.5,133.33,675.01,425.01,716.68,0,0,33.33,2850.25,50,2333.5,833.35,416.67,50,133.33,33.33,750.02,1016.7
90.956,33.33,237.5,66.67,637.51,375,933.36,0,0,33.33,3483.7,50,2383.51,766.68,483.34,16.67,233.34,16.67,833.36,750.02
92.274,33.33,237.5,133.33,500.01,475.01,700.01,25,0,66.67,2500.19,80,2416.85,983.36,633.35,116.67,250,0,633.35,1050.04
93.592,16.67,250,33.33,412.51,437.51,500.01,37.5,0,33.33,2883.59,40,2500.19,1033.37,516.68,150,150,50,633.35,900.03
94.91,50,187.5,50,450.01,425.01,716.68,0,0,83.33,3900.46,110,2200.15,983.36,516.68,133.33,216.67,0,716.68,933.36
96.228,16.67,400,16.67,512.51,300,766.68,25,12.5,83.33,3850.45,20,2633.55,566.68,450.01,83.33,316.67,16.67,816.69,950.03
97.546,0,275,16.67,587.51,425.01,683.35,12.5,0,16.67,3266.99,120,2066.8,1033.37,616.68,133.33,116.67,0,666.68,950.03
98.864,83.33,187.5,133.33,487.51,387.5,933.36,0,0,100,3233.65,50,2283.49,850.02,616.68,133.33,133.33,0,833.36,900.03
100.182,50,275,33.33,550.01,462.51,883.36,0,0,83.33,3200.31,30,2933.6,1316.72,466.67,233.34,366.67,0,666.68,800.02
101.5,16.67,150,16.67,387.5,437.51,600.01,12.5,0,0,4000.49,60,2750.23,900.03,300,100,183.33,0,716.68,900.03
102.819,0,300,100,675.01,250,900.02,12.5,0,16.67,3517.04,20,2333.5,816.69,450.01,83.33,200,16.67,716.68,1283.39
104.137,16.67,275,133.33,587.51,525.01,650.01,0,25,16.67,3483.7,50,1983.45,850.02,533.34,116.67,133.33,83.33,1000.03,700.02
105.455,66.67,125,83.33,550.01,275,933.36,0,25,100,4100.51,40,3150.31,983.36,483.34,116.67,133.33,83.33,816.69,783.35
106.773,0,175,100,500.01,400,466.67,0,25,33.33,3650.41,50,2183.48,683.35,416.67,100,316.67,0,833.36,850.02
108.091,33.33,187.5,116.67,625.01,287.5,533.34,12.5,0,100,3917.13,10,2350.17,1000.03,466.67,200,100,33.33,866.69,766.69
109.409,33.33,212.5,100,525.01,287.5,800.02,0,25,50,5150.81,30,2100.14,1433.4,716.68,66.67,150,0,883.36,1066.7
110.727,16.67,212.5,116.67,562.51,437.51,683.35,12.5,0,83.33,2683.55,70,2650.22,850.02,983.36,150,200,16.67,766.69,1166.71
112.045,16.67,200,16.67,612.51,387.5,833.35,0,0,83.33,4217.21,90,3033.62,966.7,583.34,183.33,216.67,33.33,933.36,1233.38
113.363,0,175,133.33,425.01,237.5,700.01,25,12.5,16.67,3483.7,60,2583.54,833.35,333.34,116.67,83.33,0,883.36,983.37
114.681,16.67,212.5,150,650.01,487.51,716.68,12.5,0,116.67,3983.82,20,2533.53,1050.03,583.34,100,133.33,16.67,833.36,733.35
115.999,50,137.5,133.33,525.01,500.01,983.36,0,0,83.33,3317,30,2033.46,1266.72,800.02,100,83.33,0,783.35,683.35
117.317,0,200,33.33,662.51,375,966.69,0,0,116.67,4150.52,50,2633.55,1000.03,466.67,100,150,0,716.68,866.69
118.634,0,150,50,675.01,562.51,600.01,12.5,25,50,3183.64,40,1983.45,1033.37,616.68,133.33,200,16.67,900.03,750.02
119.953,33.33,262.5,83.33,575.01,350,1150.04,0,25,66.67,3600.39,60,2816.91,933.36,516.68,83.33,266.67,33.33,1033.37,1016.7
121.271,0,100,50,525.01,350,983.36,12.5,0,33.33,3717.09,50,2650.22,966.7,450.01,100,166.67,16.67,550.01,883.36
122.589,33.33,212.5,83.33,462.51,375,583.34,25,12.5,33.33,3183.64,70,2900.26,833.35,483.34,133.33,216.67,16.67,1333.39,900.03
123.908,16.67,287.5,83.33,575.01,575.01,1066.7,25,0,100,3567.05,40,2666.89,966.7,450.01,133.33,133.33,33.33,833.36,1033.37
125.226,50,325,100,625.01,337.5,1033.37,0,37.5,100,2950.26,70,2966.94,1116.71,683.35,100,133.33,0,516.68,783.35
126.544,16.67,162.5,100,525.01,425.01,633.35,0,12.5,150,2983.6,30,2150.14,883.36,633.35,133.33,183.33,0,933.36,1083.37
127.862,83.33,300,100,550.01,612.51,816.69,12.5,0,66.67,3266.99,30,2283.49,1066.7,550.01,83.33,216.67,33.33,850.02,1133.38
129.18,33.33,187.5,50,562.51,287.5,816.69,12.5,0,83.33,4700.67,30,2450.19,1066.7,933.36,100,250,33.33,1116.71,1216.72
130.498,66.67,200,50,525.01,375,700.01,25,12.5,50,3583.72,40,3083.63,1133.37,450.01,166.67,66.67,33.33,950.03,750.02
131.816,33.33,212.5,50,550.01,362.5,900.02,0,0,83.33,3733.76,30,2533.53,950.03,516.68,133.33,266.67,50,1066.7,1266.72
133.134,0,200,66.67,537.51,450.01,1116.7,25,12.5,83.33,3300.33,50,2233.49,1033.37,616.68,133.33,183.33,0,816.69,1050.04
134.452,33.33,187.5,33.33,612.51,375,666.68,25,0,50,4600.64,30,2250.16,1000.03,383.34,200,250,16.67,800.02,1216.72
135.77,0,275,83.33,600.01,750.02,650.01,0,50,66.67,4233.88,20,3233.66,950.03,516.68,66.67,266.67,16.67,866.69,1033.37
137.088,0,300,66.67,512.51,287.5,716.68,12.5,25,66.67,3283.66,20,2366.84,916.69,700.02,200,183.33,50,933.36,1450.07
138.406,66.67,237.5,66.67,687.51,400,766.68,0,0,33.33,2850.25,90,2600.21,950.03,483.34,216.67,233.34,0,583.34,966.7
139.724,66.67,137.5,183.33,462.51,337.5,900.02,0,0,50,3183.64,130,2733.56,1216.71,616.68,183.33,166.67,0,650.01,900.03
141.042,16.67,287.5,66.67,825.02,362.5,900.02,0,25,0,3400.35,20,2366.84,983.36,500.01,100,216.67,16.67,616.68,1150.04
142.36,16.67,312.5,66.67,600.01,375,800.02,25,0,16.67,3433.69,30,3133.64,700.02,483.34,33.33,150,0,933.36,1033.37
143.678,33.33,287.5,200,562.51,362.5,550.01,0,0,50,3333.67,60,2350.17,1033.37,516.68,50,183.33,0,1316.72,983.37
144.997,0,175,66.67,637.51,275,766.68,37.5,12.5,33.33,3667.08,70,2833.58,1283.38,583.34,183.33,200,0,966.7,1633.42
146.315,50,287.5,100,700.01,612.51,1166.71,12.5,25,100,3867.12,30,3066.96,766.68,566.68,83.33,150,0,783.35,1316.72
147.633,33.33,287.5,150,662.51,587.51,700.01,25,0,66.67,2966.93,60,2850.25,1416.73,583.34,116.67,150,16.67,933.36,1166.71
148.951,33.33,212.5,116.67,687.51,337.5,733.35,25,12.5,66.67,3800.44,80,2883.59,1233.38,583.34,83.33,250,16.67,1050.04,1083.37
150.269,16.67,175,200,837.52,500.01,1016.7,0,0,33.33,4300.56,90,2316.83,900.03,750.02,116.67,183.33,0,733.35,1150.04
151.587,33.33,275,116.67,737.52,300,1150.04,25,50,100,3333.67,80,3016.95,1333.39,466.67,50,166.67,66.67,783.35,1200.05
152.905,0,337.5,33.33,675.01,562.51,933.36,12.5,37.5,33.33,3050.28,100,2500.19,1133.37,450.01,133.33,266.67,0,1066.7,900.03
154.223,16.67,187.5,83.33,825.02,500.01,516.67,25,25,66.67,3633.74,40,2433.52,850.02,683.35,83.33,116.67,50,1150.04,766.69
155.541,0,262.5,33.33,612.51,562.51,683.35,0,37.5,133.33,3650.41,80,2866.92,900.03,633.35,216.67,166.67,50,983.37,1216.72
156.859,0,237.5,33.33,625.01,550.01,800.02,12.5,12.5,50,4400.59,20,2716.89,900.03,433.34,233.34,233.34,0,1033.37,900.03
158.177,50,162.5,100,10027.97,103200.95,2583.53,600.01,350,700.01,6001.1,270,3800.45,2200.15,550.01,116.67,200,0,2916.95,1333.39
159.495,50,312.5,50,825.02,525.01,1300.05,37.5,12.5,83.33,3750.43,60,3517.05,1216.71,683.35,300,250,16.67,1000.03,1183.38
160.813,83.33,425.01,50,625.01,387.5,833.35,37.5,12.5,83.33,3000.27,80,3633.74,1716.76,616.68,133.33,116.67,16.67,833.36,1266.72
162.131,33.33,362.5,83.33,500.01,450.01,966.69,0,0,66.67,4017.16,120,4650.67,1450.07,733.35,33.33,183.33,33.33,850.02,1216.72
163.449,66.67,237.5,16.67,812.52,487.51,1416.73,12.5,0,50,4150.52,170,3667.08,1633.42,633.35,100,266.67,0,1083.37,1316.72
164.767,50,225,150,487.51,625.01,1150.04,0,0,83.33,3700.42,30,3050.29,1416.73,766.69,116.67,216.67,0,1000.03,1533.41
166.085,83.33,287.5,83.33,662.51,725.02,1366.72,0,25,116.67,3783.77,70,3450.37,1350.06,716.68,83.33,100,33.33,1216.72,1500.08
167.404,0,212.5,66.67,625.01,425.01,1350.05,0,37.5,116.67,4834.04,50,3933.81,1266.72,850.02,283.34,283.34,33.33,1133.38,1700.1
168.722,83.33,312.5,100,637.51,600.01,1466.73,0,12.5,66.67,4383.92,40,2650.22,1200.04,883.36,200,250,50,1066.7,1483.41
170.04,16.67,162.5,116.67,750.02,737.52,1050.03,0,0,133.33,3833.78,80,2966.94,1483.4,750.02,233.34,216.67,33.33,1366.73,1066.7
171.358,0,300,33.33,775.02,500.01,1400.06,12.5,0,150,3717.09,90,3683.75,1533.41,416.67,183.33,166.67,16.67,1033.37,1200.05
172.676,16.67,212.5,33.33,662.51,550.01,1233.38,0,12.5,100,4583.97,90,3333.68,1250.05,783.35,200,166.67,0,1016.7,1316.72
173.994,50,287.5,133.33,762.52,625.01,850.02,0,12.5,83.33,4533.96,70,3066.96,1433.4,600.01,116.67,283.34,33.33,766.69,1316.72
175.312,16.67,350,83.33,812.52,600.01,1200.04,12.5,0,116.67,3733.76,100,4117.19,1566.74,566.68,283.34,100,0,1050.04,1116.71
176.63,16.67,287.5,183.33,512.51,650.01,1166.71,12.5,12.5,283.34,4633.99,60,3767.1,1383.39,500.01,50,216.67,0,1033.37,1050.04
177.948,16.67,312.5,83.33,575.01,562.51,1133.37,37.5,25,50,5200.82,60,3733.76,1750.09,866.69,233.34,233.34,16.67,983.37,1033.37
179.266,50,350,133.33,575.01,512.51,1016.7,0,0,133.33,4350.58,30,4150.53,1316.72,583.34,150,266.67,50,1250.05,1200.05
180.584,83.33,337.5,83.33,537.51,712.52,1250.05,0,12.5,33.33,4400.59,60,3533.72,1550.07,600.01,66.67,250,0,866.69,1116.71
181.902,0,325,100,737.52,612.51,1166.71,25,12.5,50,3950.47,60,3717.09,1950.12,416.67,150,233.34,16.67,850.02,1183.38
183.22,100,250,116.67,800.02,450.01,1183.37,0,0,50,3950.47,40,3216.99,1700.09,900.03,150,150,16.67,1250.05,1283.39
184.538,83.33,300,133.33,712.52,462.51,1216.71,12.5,12.5,33.33,5100.79,20,3850.46,1550.07,633.35,166.67,266.67,0,966.7,950.03
185.856,50,400,33.33,875.02,537.51,1366.72,12.5,37.5,83.33,3917.13,30,4000.49,1800.1,633.35,316.67,133.33,16.67,1183.38,1033.37
187.174,16.67,275,133.33,700.01,762.52,983.36,0,0,66.67,5434.23,120,3467.04,1550.07,883.36,183.33,283.34,33.33,816.69,1233.38
188.493,16.67,337.5,100,512.51,450.01,1283.38,0,0,33.33,4934.07,20,3717.09,1616.75,1100.04,166.67,133.33,50,1666.76,1883.45
189.811,33.33,362.5,33.33,650.01,562.51,1200.04,12.5,12.5,33.33,3633.74,80,3667.08,1650.08,800.02,66.67,166.67,33.33,1066.7,1400.07
191.129,16.67,187.5,66.67,525.01,600.01,1250.05,0,0,166.67,4000.49,60,3350.35,1333.39,833.36,133.33,216.67,50,1416.73,1516.74
192.447,66.67,362.5,66.67,700.01,750.02,1133.37,0,12.5,33.33,4633.99,60,3750.43,1433.4,783.35,133.33,233.34,50,1216.72,1300.06
193.765,0,187.5,50,775.02,550.01,1133.37,12.5,12.5,133.33,4250.55,60,3483.71,1500.07,616.68,350,166.67,33.33,816.69,1333.39
195.083,33.33,412.5,66.67,700.01,450.01,1333.39,0,37.5,66.67,5034.1,50,3583.73,1350.06,833.36,150,250,50,1050.04,1166.71
196.401,0,237.5,66.67,637.51,687.51,1483.4,12.5,50,100,4133.85,90,4250.56,1483.4,600.01,133.33,66.67,33.33,1116.71,1016.7
197.719,50,212.5,183.33,712.52,650.01,1316.72,0,12.5,100,4283.89,140,4000.49,1166.71,750.02,266.67,33.33,83.33,1450.07,1533.41
199.037,133.33,250,133.33,750.02,750.02,1333.39,0,0,66.67,4367.25,40,4333.91,1800.1,666.68,266.67,116.67,0,1116.71,1033.37
200.355,33.33,325,150,750.02,525.01,966.69,0,12.5,66.67,3650.41,60,3550.39,1583.41,916.69,233.34,116.67,33.33,1150.04,1466.74
201.673,50,325,150,500.01,675.01,1066.7,0,0,83.33,3400.35,90,3433.7,1633.42,816.69,183.33,216.67,16.67,1166.71,983.37
202.991,0,262.5,100,537.51,625.01,883.36,0,12.5,50,4550.63,100,4350.58,1283.38,866.69,116.67,150,0,816.69,1316.72
204.309,0,325,133.33,737.52,675.01,816.69,12.5,50,66.67,4250.55,110,3450.37,1116.71,966.7,200,183.33,50,1150.04,1533.41
205.627,83.33,287.5,150,825.02,637.51,1233.38,0,0,83.33,3500.37,70,3250.33,1650.08,700.02,133.33,183.33,50,1433.4,1450.07
206.945,50,375,133.33,625.01,725.02,916.69,0,25,16.67,4684,100,3650.41,1383.39,700.02,233.34,250,16.67,950.03,1216.72
208.263,16.67,237.5,66.67,487.51,637.51,1000.03,0,37.5,66.67,3800.44,110,4050.51,1600.08,583.34,266.67,200,0,1100.04,1416.73
209.582,83.33,225,100,475.01,387.5,1283.38,0,25,116.67,4950.75,40,3200.32,1500.07,366.67,166.67,300,33.33,1266.72,1366.73
210.9,66.67,325,133.33,625.01,662.51,1233.38,0,0,83.33,3550.38,30,3500.38,1333.39,800.02,116.67,133.33,0,1233.38,1450.07
212.218,66.67,362.5,100,550.01,550.01,1316.72,50,37.5,66.67,4867.39,80,3950.48,1233.38,900.03,266.67,166.67,0,1416.73,1283.39
213.536,116.67,262.5,100,525.01,500.01,1216.71,37.5,62.5,66.67,4050.5,50,3883.8,1266.72,650.01,166.67,166.67,16.67,1116.71,1400.07
214.854,50,412.5,150,725.02,462.51,1066.7,0,37.5,100,4033.83,30,3617.07,1666.75,683.35,216.67,200,16.67,966.7,1416.73
216.172,66.67,250,100,562.51,487.51,1200.04,12.5,37.5,133.33,4083.84,50,3100.3,1050.03,800.02,100,133.33,50,1400.06,1133.38
217.49,16.67,325,66.67,837.52,587.51,1100.04,0,0,100,5634.3,40,3417.03,1533.41,583.34,116.67,216.67,33.33,950.03,1366.73
218.808,33.33,375,183.33,575.01,550.01,1283.38,0,12.5,133.33,4517.29,70,3850.46,1333.39,533.34,166.67,216.67,16.67,1466.74,1150.04
220.126,16.67,412.5,16.67,662.51,637.51,1266.71,0,0,116.67,5450.9,160,3433.7,1466.73,633.35,150,183.33,33.33,1050.04,1516.74
221.44,16.67,225,66.67,525.01,25,66.67,0,0,0,16.67,0,16.67,0,0,0,83.33,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:33:43,,,,,,,,,,,,,,,,,,,
