D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\0ppm-cal7-2.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:12:53 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
117.317,100,187.5,33.33,412.51,325,633.35,12.5,25,0,3250.32,10,2850.25,1033.37,483.34,50,150,33.33,650.01,750.02
118.636,33.33,125,83.33,487.51,337.5,1150.04,37.5,0,0,4917.4,50,2300.16,1383.39,483.34,50,183.33,66.67,866.69,850.02
119.954,83.33,62.5,33.33,325,512.51,1216.71,25,0,0,3183.64,50,3683.75,1366.72,433.34,16.67,166.67,0,750.02,1000.03
121.272,33.33,125,66.67,375,237.5,950.03,12.5,0,0,3550.38,20,2750.23,1550.07,366.67,16.67,183.33,16.67,866.69,633.35
122.59,50,262.5,50,312.5,275,866.69,0,0,0,4600.64,20,3317.01,1183.38,416.67,33.33,150,0,616.68,583.34
123.908,33.33,187.5,66.67,225,337.5,883.36,0,0,0,4950.75,30,3533.72,1750.09,483.34,50,283.34,16.67,500.01,616.68
125.226,50,200,116.67,400,200,933.36,0,0,0,3883.79,20,3133.64,2583.54,450.01,116.67,200,0,550.01,866.69
126.544,33.33,212.5,116.67,262.5,337.5,1166.71,0,0,0,4083.84,10,2733.56,1650.08,366.67,33.33,133.33,66.67,683.35,850.02
127.862,50,125,100,462.51,387.5,1033.37,0,0,0,4867.39,0,3133.64,1566.74,500.01,16.67,233.34,0,516.68,1133.38
129.18,100,150,16.67,337.5,225,1016.7,12.5,0,0,3833.78,10,2733.56,1816.77,300,33.33,133.33,0,900.03,1016.7
130.498,83.33,162.5,33.33,275,325,950.03,0,0,0,2866.92,10,2566.87,1783.43,500.01,16.67,266.67,33.33,666.68,666.68
131.816,0,150,66.67,262.5,262.5,1200.04,12.5,0,33.33,4083.84,30,3483.71,1400.06,383.34,33.33,383.34,0,516.68,466.67
133.134,33.33,125,50,350,250,1333.39,0,0,0,4417.26,10,2466.85,2483.52,316.67,16.67,183.33,0,750.02,416.67
134.452,16.67,137.5,33.33,412.51,150,1100.04,0,25,0,4217.21,0,2833.58,1533.41,566.68,16.67,150,16.67,666.68,883.36
135.77,50,137.5,83.33,250,275,1450.06,12.5,12.5,0,3950.47,20,2383.51,1650.08,300,0,200,16.67,500.01,633.35
137.088,16.67,162.5,83.33,362.5,300,1433.39,0,0,0,4150.52,50,2200.15,1133.37,333.34,33.33,216.67,0,733.35,900.03
138.406,100,187.5,83.33,225,312.5,1300.05,12.5,0,16.67,4300.56,10,2716.89,1183.38,216.67,50,133.33,16.67,850.02,766.69
139.725,50,75,66.67,425.01,412.51,1016.7,12.5,0,33.33,4300.56,10,2766.9,1566.74,350,66.67,166.67,33.33,600.01,583.34
141.043,66.67,200,50,362.5,400,1350.05,0,0,0,4200.54,0,2583.54,1566.74,433.34,16.67,133.33,16.67,866.69,616.68
142.361,16.67,200,66.67,362.5,262.5,1200.04,0,0,0,5050.78,50,3116.97,1200.04,316.67,16.67,250,16.67,850.02,800.02
143.679,33.33,125,83.33,300,287.5,1033.37,12.5,0,33.33,3800.44,40,3116.97,1233.38,533.34,0,200,0,683.35,783.35
144.997,0,75,16.67,250,312.5,916.69,0,0,0,4300.56,0,2750.23,1933.45,300,16.67,266.67,33.33,583.34,716.68
146.315,50,125,83.33,362.5,225,1233.38,0,0,0,3883.79,50,2883.59,1216.71,366.67,0,216.67,50,516.68,583.34
147.633,0,162.5,16.67,262.5,400,1050.03,0,12.5,16.67,3950.47,10,3417.03,1416.73,400.01,0,316.67,0,633.35,600.01
148.951,66.67,112.5,16.67,362.5,337.5,1233.38,12.5,0,16.67,3900.46,20,2333.5,1950.12,416.67,33.33,133.33,0,616.68,766.69
150.269,16.67,50,100,337.5,175,983.36,0,0,0,5634.3,0,2316.83,1166.71,200,16.67,150,16.67,533.34,500.01
151.587,66.67,162.5,50,312.5,287.5,900.02,12.5,0,0,5784.35,0,2933.6,1816.77,400.01,33.33,233.34,16.67,616.68,583.34
152.905,66.67,112.5,16.67,325,312.5,1016.7,0,0,16.67,4900.73,10,2916.93,1283.38,266.67,83.33,200,0,616.68,550.01
154.223,0,50,50,375,262.5,1050.03,0,0,0,4483.95,10,2983.61,1483.4,416.67,16.67,216.67,16.67,650.01,383.34
155.541,16.67,100,116.67,225,362.5,1250.05,0,0,0,6017.77,10,2750.23,2450.19,166.67,16.67,116.67,0,266.67,733.35
156.859,33.33,12.5,100,287.5,337.5,850.02,12.5,0,0,4984.09,0,3583.73,1900.11,433.34,33.33,200,0,600.01,700.02
158.177,50,187.5,66.67,437.51,362.5,933.36,0,0,16.67,5000.76,10,3116.97,2250.16,550.01,0,166.67,33.33,450.01,850.02
159.495,33.33,100,83.33,500.01,300,1050.03,0,0,0,3683.75,20,2883.59,1533.41,466.67,33.33,250,0,633.35,1016.7
160.814,50,137.5,33.33,450.01,337.5,1133.37,0,0,0,5117.46,30,2300.16,1483.4,216.67,66.67,283.34,16.67,600.01,666.68
162.132,50,87.5,133.33,400,212.5,1033.37,0,0,0,4217.21,0,3183.65,1466.73,600.01,33.33,183.33,50,733.35,750.02
163.45,50,125,100,450.01,412.51,983.36,0,0,0,3216.98,20,3367.02,1483.4,433.34,16.67,166.67,0,383.34,533.34
164.768,50,125,66.67,337.5,175,1250.05,0,12.5,0,3983.82,20,2950.27,1266.72,366.67,33.33,116.67,33.33,633.35,766.69
166.086,33.33,100,66.67,275,350,1100.04,0,12.5,0,3817.11,30,3533.72,1650.08,516.68,50,266.67,0,766.69,550.01
167.404,16.67,150,50,450.01,325,1033.37,0,12.5,0,3867.12,20,3550.39,1266.72,366.67,16.67,200,33.33,383.34,816.69
168.722,33.33,150,66.67,437.51,212.5,1133.37,0,0,0,3633.74,40,2883.59,2166.81,350,16.67,166.67,33.33,433.34,483.34
170.04,0,125,50,300,300,1133.37,12.5,0,0,5700.99,20,3166.98,1716.76,283.34,33.33,116.67,0,516.68,583.34
171.358,66.67,62.5,66.67,262.5,387.5,1083.37,0,0,0,2783.57,20,2216.82,1400.06,500.01,16.67,166.67,33.33,850.02,516.68
172.676,16.67,187.5,50,312.5,250,1083.37,0,12.5,0,4617.32,0,2383.51,1466.73,616.68,0,216.67,0,650.01,766.69
173.994,16.67,200,0,450.01,162.5,1150.04,12.5,0,0,4684,10,3016.95,1600.08,450.01,33.33,216.67,16.67,600.01,716.68
175.312,0,162.5,50,325,325,1316.72,0,0,0,4300.56,0,2950.27,1350.06,300,33.33,250,16.67,600.01,783.35
176.63,0,75,33.33,275,350,1283.38,0,0,0,4617.32,10,3817.12,1483.4,350,0,316.67,50,533.34,950.03
177.948,0,150,66.67,325,262.5,1033.37,0,0,0,4767.36,20,2800.24,2533.53,483.34,50,300,33.33,583.34,1033.37
179.266,16.67,237.5,133.33,350,500.01,1183.37,0,0,0,4934.07,10,2416.85,1616.75,183.33,0,250,16.67,866.69,833.36
180.584,16.67,125,100,287.5,275,1116.7,0,0,16.67,5584.28,40,2516.86,1583.41,250,16.67,250,16.67,616.68,600.01
181.902,33.33,162.5,0,387.5,400,666.68,25,0,33.33,3600.39,20,2833.58,1466.73,350,33.33,133.33,33.33,550.01,1016.7
183.221,66.67,150,83.33,350,412.51,1083.37,0,0,0,3750.43,40,3216.99,1266.72,300,50,150,16.67,683.35,650.01
184.539,16.67,87.5,50,350,262.5,1033.37,12.5,0,0,3783.77,30,2583.54,1750.09,466.67,16.67,216.67,16.67,466.67,783.35
185.857,33.33,187.5,33.33,362.5,337.5,1000.03,0,0,0,4934.07,30,2866.92,2200.15,433.34,50,150,33.33,800.02,883.36
187.175,50,112.5,33.33,300,275,1300.05,0,0,0,4417.26,0,3250.33,1466.73,366.67,33.33,166.67,16.67,783.35,850.02
188.493,83.33,125,33.33,312.5,325,1016.7,12.5,0,0,5184.15,50,2633.55,1533.41,250,33.33,150,0,650.01,1033.37
189.811,16.67,125,100,262.5,262.5,1216.71,12.5,0,0,4433.93,10,3166.98,1200.04,566.68,66.67,166.67,0,616.68,933.36
191.129,50,200,0,337.5,600.01,1316.72,0,0,0,4834.04,20,2550.2,2166.81,416.67,50,116.67,16.67,316.67,733.35
192.447,16.67,162.5,0,375,225,1116.7,0,0,0,3417.02,20,2950.27,1050.03,483.34,33.33,250,0,783.35,733.35
193.765,16.67,50,50,462.51,262.5,1116.7,12.5,0,0,4417.26,10,2283.49,1200.04,300,0,250,16.67,483.34,600.01
195.083,33.33,87.5,33.33,250,287.5,1383.39,37.5,0,33.33,3667.08,40,2550.2,1733.43,433.34,16.67,350,0,500.01,800.02
196.401,0,100,100,375,287.5,1266.71,37.5,0,0,4083.84,30,2550.2,1616.75,483.34,33.33,283.34,0,566.68,600.01
197.719,0,100,16.67,287.5,200,1066.7,0,0,0,4750.69,10,3433.7,1516.74,483.34,0,200,16.67,633.35,750.02
199.037,0,62.5,50,362.5,387.5,1133.37,0,0,0,4383.92,10,2683.56,1416.73,516.68,50,233.34,16.67,616.68,800.02
200.355,33.33,237.5,50,287.5,212.5,783.35,0,0,0,4200.54,10,3166.98,1866.77,333.34,16.67,216.67,0,1016.7,1150.04
201.673,16.67,162.5,16.67,375,412.51,1133.37,25,0,0,5134.14,30,3100.3,966.7,416.67,33.33,116.67,16.67,783.35,866.69
202.991,33.33,75,0,275,300,1100.04,25,0,0,5100.79,0,2950.27,1550.07,466.67,0,183.33,50,400.01,650.01
204.31,33.33,200,83.33,350,287.5,1200.04,12.5,12.5,0,3367.01,0,2916.93,1500.07,400.01,0,116.67,33.33,650.01,833.36
205.628,16.67,225,66.67,300,287.5,900.02,0,0,0,4333.9,10,3100.3,2066.8,350,33.33,250,16.67,750.02,566.68
206.946,50,187.5,133.33,350,275,933.36,12.5,0,0,4133.85,10,2516.86,1783.43,350,33.33,216.67,16.67,350,533.34
208.264,16.67,150,150,387.5,275,1250.05,0,12.5,0,4183.87,0,3200.32,1366.72,483.34,83.33,150,0,900.03,800.02
209.582,33.33,112.5,0,325,375,1033.37,0,0,50,3700.42,30,3066.96,1750.09,433.34,50,100,16.67,650.01,533.34
210.9,16.67,62.5,83.33,437.51,200,1150.04,0,0,33.33,3533.71,10,3633.74,1583.41,283.34,66.67,16.67,16.67,700.02,650.01
212.218,0,75,66.67,275,412.51,1150.04,0,0,0,3367.01,10,2916.93,1400.06,333.34,0,183.33,16.67,600.01,683.35
213.536,16.67,175,50,350,300,933.36,12.5,25,0,4167.2,30,3350.35,1733.43,333.34,0,166.67,33.33,466.67,1000.03
214.854,16.67,112.5,83.33,412.51,237.5,1200.04,0,0,0,3733.76,0,3083.63,1383.39,283.34,33.33,100,0,366.67,800.02
216.172,50,162.5,133.33,337.5,350,950.03,25,0,16.67,3317,40,2983.61,1566.74,416.67,0,383.34,16.67,766.69,583.34
217.49,16.67,112.5,33.33,300,337.5,1083.37,0,0,0,5100.79,0,2716.89,2033.46,183.33,66.67,250,16.67,583.34,1083.37
218.808,16.67,100,100,362.5,237.5,983.36,37.5,12.5,16.67,3216.98,10,2833.58,1500.07,416.67,33.33,166.67,0,900.03,933.36
220.126,66.67,100,183.33,412.51,250,1000.03,0,0,0,5084.12,10,2350.17,1516.74,283.34,50,200,33.33,466.67,983.37
221.441,0,200,116.67,200,12.5,16.67,0,0,0,0,0,16.67,0,16.67,0,200,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:16:54,,,,,,,,,,,,,,,,,,,
