D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\10ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:33:49 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
183.221,33.33,562.51,83.33,1212.54,1250.05,1150.04,25,50,316.67,3216.98,200,3900.47,966.7,516.68,516.68,150,0,1583.42,1450.07
184.539,33.33,612.51,66.67,1200.04,1062.53,800.02,12.5,62.5,233.33,3700.42,150,4300.57,1100.04,816.69,416.67,283.34,0,1483.41,1266.72
185.857,166.67,450.01,100,1112.54,1312.55,1133.37,0,75,233.33,4267.22,140,4450.61,1183.38,833.36,466.67,100,50,1000.03,1533.41
187.175,133.33,625.01,116.67,925.03,1012.53,816.69,25,37.5,133.33,3500.37,130,4233.89,1000.03,650.01,350,133.33,50,1416.73,1416.73
188.493,0,625.01,100,1050.03,1425.06,1550.07,37.5,12.5,283.34,5417.56,190,4483.95,983.36,716.68,316.67,183.33,33.33,1466.74,1366.73
189.811,16.67,637.51,183.33,1262.55,1225.04,1316.72,0,12.5,350,5517.59,120,3900.47,766.68,766.69,433.34,183.33,66.67,1066.7,1333.39
191.129,100,662.51,100,1050.03,1125.04,1083.37,12.5,37.5,150,3867.12,190,5034.12,1083.37,816.69,416.67,166.67,0,1116.71,1116.71
192.447,16.67,562.51,150,1287.55,1912.61,1416.73,0,50,350,4383.92,230,4000.49,1300.05,650.01,583.34,150,66.67,733.35,1233.38
193.765,83.33,575.01,100,1150.04,1400.06,1233.38,0,50,250,4734.01,260,4600.65,1333.39,600.01,483.34,50,33.33,1050.04,1450.07
195.083,0,625.01,166.67,1137.54,1250.05,1283.38,25,62.5,166.67,4233.88,130,4634,816.69,566.68,500.01,166.67,33.33,1133.38,1366.73
196.401,0,612.51,216.67,1137.54,1200.04,883.36,12.5,50,283.34,4083.84,120,5350.88,966.7,566.68,333.34,150,0,1150.04,1150.04
197.719,83.33,425.01,166.67,1225.04,1412.56,1300.05,37.5,50,383.34,4100.51,130,4267.23,1216.71,850.02,533.34,166.67,33.33,1200.05,1533.41
199.038,16.67,662.51,216.67,1237.55,1562.57,1166.71,0,12.5,400,4283.89,110,3967.15,1216.71,833.36,450.01,216.67,0,1183.38,1266.72
200.356,50,525.01,116.67,1200.04,1700.09,1466.73,25,50,83.33,4200.54,180,4934.08,1500.07,450.01,533.34,133.33,0,1283.39,1950.13
201.674,116.67,537.51,116.67,1237.55,1450.06,1266.71,0,50,166.67,4767.36,100,4850.73,1166.71,833.36,583.34,116.67,0,1416.73,1150.04
202.992,116.67,675.01,83.33,1200.04,1575.07,1100.04,0,75,283.34,3983.82,160,4067.18,1200.04,600.01,433.34,200,33.33,1116.71,1300.06
204.31,16.67,750.02,166.67,1350.05,1600.08,1083.37,12.5,37.5,216.67,4267.22,150,4233.89,1600.08,833.36,683.35,216.67,33.33,1033.37,1416.73
205.628,50,500.01,150,1212.54,1362.55,1100.04,12.5,25,100,4217.21,150,4834.05,1133.37,666.68,500.01,233.34,16.67,1133.38,1266.72
206.946,33.33,562.51,100,1500.07,1412.56,1366.72,25,25,166.67,4217.21,200,3333.68,916.69,533.34,316.67,216.67,50,1216.72,1150.04
208.264,33.33,587.51,166.67,887.52,1137.54,1350.05,37.5,25,283.34,4067.17,280,4133.86,1166.71,566.68,600.01,150,0,1350.06,1650.09
209.582,50,412.5,116.67,1350.05,1487.57,1083.37,12.5,62.5,233.33,4133.85,200,4283.9,1216.71,566.68,600.01,200,0,1066.7,1483.41
210.9,83.33,475.01,216.67,912.52,1237.55,1133.37,0,25,133.33,4033.83,200,3050.29,900.03,633.35,650.01,150,100,750.02,1066.7
212.218,116.67,825.02,250,1087.53,1437.56,1433.39,0,37.5,433.34,3817.11,180,3933.81,1066.7,516.68,466.67,266.67,33.33,1266.72,1516.74
213.536,66.67,537.51,83.33,1162.54,1025.03,1333.39,0,37.5,166.67,3800.44,130,4167.2,1350.06,783.35,533.34,200,33.33,966.7,1400.07
214.854,83.33,587.51,200,1187.54,1262.55,966.69,0,12.5,266.67,4000.49,220,4217.22,1066.7,533.34,583.34,350,83.33,1200.05,1600.09
216.172,66.67,775.02,83.33,950.03,1625.08,1050.03,0,37.5,350,3567.05,220,4583.98,900.03,616.68,416.67,183.33,50,833.36,1100.04
217.49,100,575.01,133.33,887.52,1575.07,1483.4,0,37.5,233.33,3683.75,120,4267.23,1100.04,683.35,566.68,350,116.67,1150.04,1333.39
218.808,66.67,650.01,50,1150.04,1412.56,983.36,0,50,166.67,4400.59,70,3867.13,1333.39,583.34,600.01,166.67,16.67,1100.04,1383.4
220.126,50,587.51,116.67,912.52,1625.08,1183.37,0,12.5,183.33,4300.56,210,4817.38,1333.39,816.69,600.01,133.33,16.67,1200.05,1433.4
221.441,16.67,50,16.67,650.01,37.5,50,0,0,0,0,0,0,83.33,0,0,166.67,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:38:00,,,,,,,,,,,,,,,,,,,
