D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\50ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:46:30 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
14.509,66.67,1650.08,250,3350.33,4138.01,1183.37,0,137.5,950.03,3733.76,600.01,4217.22,1266.72,750.02,2033.47,216.67,33.33,1283.39,1683.43
15.827,50,1637.58,200,3875.44,3975.47,1216.71,37.5,200,1366.72,4250.55,710.02,3533.72,1283.38,600.01,2316.84,83.33,50,650.01,1083.37
17.145,0,1475.06,166.67,3350.33,4788.18,933.36,0,100,933.36,3367.01,480.01,3950.48,1816.77,333.34,1916.79,216.67,0,933.36,1566.75
18.463,16.67,1312.55,250,3700.4,4475.59,1100.04,25,137.5,1050.03,2833.58,410.01,3050.29,1466.73,600.01,2450.2,133.33,16.67,1233.38,1100.04
19.781,50,1425.06,283.34,3212.8,4413.07,1300.05,25,312.5,1000.03,3200.31,610.01,3733.76,1833.44,650.01,2016.8,150,33.33,916.69,1416.73
21.098,0,1987.62,200,3575.38,4175.51,950.03,0,212.5,1683.42,4233.88,540.01,3483.71,1333.39,566.68,1950.12,250,33.33,966.7,1533.41
22.417,33.33,1725.09,266.67,3062.78,4313.05,1033.37,0,187.5,1166.71,3900.46,600.01,3350.35,1483.4,700.02,2016.8,116.67,16.67,1000.03,1283.39
23.735,50,1775.09,283.34,3250.31,3775.42,1300.05,12.5,275,1183.38,3917.13,710.02,3066.96,1283.38,650.01,1983.46,150,16.67,1016.7,1250.05
25.053,16.67,1525.07,116.67,3712.91,3537.87,916.69,0,300,1050.03,4300.56,520.01,4500.62,1366.72,683.35,2166.82,216.67,16.67,1100.04,1666.76
26.371,0,1537.57,233.33,3950.46,4975.73,1066.7,25,100,1366.72,3867.12,700.02,3533.72,1666.75,666.68,1466.74,133.33,50,1233.38,1133.38
27.689,16.67,1800.1,350,4037.98,3812.93,1066.7,0,275,1283.38,3500.37,670.01,3433.7,1416.73,683.35,2200.16,166.67,83.33,1150.04,1333.39
29.008,33.33,1762.59,350,4175.51,4087.99,983.36,0,287.5,1200.04,3467.03,550.01,4217.22,2116.81,550.01,2300.17,166.67,66.67,866.69,1250.05
30.326,50,1487.57,283.34,3625.39,4913.21,983.36,0,37.5,983.36,4483.95,710.02,3583.73,1183.38,600.01,1933.46,183.33,33.33,933.36,1150.04
31.644,100,1475.06,266.67,3762.92,3850.44,1133.37,12.5,237.5,1266.72,4183.87,720.02,4433.94,2066.8,700.02,1950.12,150,50,1150.04,1550.08
32.962,33.33,1475.06,300,3525.37,3762.92,1083.37,12.5,225,950.03,2866.92,890.02,2966.94,1383.39,716.68,1883.45,100,16.67,1050.04,1516.74
34.28,33.33,1212.54,216.67,3775.42,5150.78,1083.37,0,287.5,1300.05,4033.83,620.01,4083.85,1566.74,633.35,1783.44,133.33,16.67,1416.73,1566.75
35.598,66.67,1350.05,383.34,3650.39,4350.56,1050.03,0,212.5,966.7,3200.31,590.01,3300.34,1550.07,750.02,1900.12,166.67,33.33,933.36,1166.71
36.916,66.67,1875.1,283.34,3312.82,4550.61,1133.37,0,112.5,816.69,3650.41,470.01,3367.02,1400.06,900.03,1950.12,266.67,16.67,950.03,1333.39
38.234,0,1537.57,216.67,4075.49,4263.04,1000.03,0,225,1000.03,3333.67,640.01,3066.96,1666.75,583.34,2066.81,216.67,16.67,1483.41,1400.07
39.552,0,1525.07,183.33,3587.88,4438.08,1016.7,25,200,1316.72,3250.32,560.01,4150.53,1633.42,900.03,1850.11,183.33,0,1266.72,1666.76
40.87,50,1300.05,316.67,3662.9,4950.72,1100.04,12.5,125,633.35,3967.15,600.01,3750.43,2250.16,733.35,1783.44,300,50,850.02,1216.72
42.188,83.33,1612.58,333.34,3300.32,5038.25,1133.37,12.5,162.5,1266.72,3867.12,510.01,3750.43,1116.71,800.02,2116.81,150,0,1150.04,1400.07
43.506,50,1225.04,300,3750.42,4475.59,1200.04,12.5,112.5,1166.71,4433.93,750.02,3183.65,2083.47,516.68,1916.79,216.67,16.67,1000.03,1566.75
44.824,66.67,1487.57,400,3687.9,4638.13,1133.37,12.5,250,1383.39,4083.84,560.01,3583.73,1583.41,616.68,1650.09,233.34,50,1133.38,1366.73
46.142,50,1325.05,200,3850.44,4275.54,1033.37,12.5,275,1300.05,3567.05,510.01,3933.81,1633.42,900.03,2250.16,200,33.33,1116.71,1183.38
47.46,33.33,1175.04,333.34,3462.85,3475.36,716.68,0,200,966.7,4350.58,690.01,3633.74,983.36,516.68,1983.46,250,16.67,1200.05,1333.39
48.778,16.67,1500.07,283.34,4087.99,4138.01,566.68,0,275,916.69,3683.75,640.01,3216.99,1383.39,833.36,2100.14,233.34,0,866.69,1066.7
50.097,16.67,1562.57,350,3525.37,4225.53,500.01,0,237.5,1200.04,3600.39,670.01,4033.84,1733.43,533.34,1850.11,150,16.67,1400.06,1100.04
51.415,83.33,1812.6,250,3725.41,4738.16,800.02,0,300,683.35,3683.75,670.01,3667.08,1866.77,500.01,1666.76,150,0,1050.04,1683.43
52.733,50,1875.1,300,3412.84,3825.43,800.02,0,337.5,1283.38,3767.1,640.01,3900.47,1233.38,766.69,1833.44,200,50,1166.71,1533.41
54.051,50,1637.58,266.67,3675.4,4225.53,700.01,0,237.5,1083.37,4217.21,600.01,3550.39,1050.03,533.34,1900.12,83.33,33.33,1000.03,1116.71
55.369,33.33,1550.07,250,3200.3,3700.4,950.03,12.5,250,1066.7,4383.92,740.02,3683.75,1983.46,533.34,1900.12,150,16.67,733.35,1616.75
56.687,16.67,1550.07,383.34,4087.99,4563.11,1100.04,0,162.5,1000.03,3600.39,370,3483.71,1600.08,583.34,1683.43,283.34,16.67,1116.71,1416.73
58.005,0,1637.58,233.33,3850.44,4625.63,816.69,12.5,237.5,1333.39,3467.03,500.01,3983.82,1833.44,716.68,1550.08,200,16.67,1300.06,1650.09
59.323,133.33,1625.08,350,3650.39,4613.13,1333.39,12.5,150,766.68,4183.87,630.01,3433.7,1866.77,900.03,2350.18,150,33.33,900.03,1083.37
60.641,50,1175.04,233.33,4250.53,4813.18,666.68,0,162.5,883.36,3867.12,570.01,4200.54,1450.07,816.69,1666.76,150,33.33,1366.73,1233.38
61.959,50,1437.56,250,4012.98,3725.41,1266.71,12.5,200,1100.04,4433.93,460.01,3400.36,1416.73,783.35,2033.47,233.34,50,1316.72,1516.74
63.277,16.67,1475.06,150,3462.85,4688.15,1316.72,12.5,162.5,1000.03,2766.9,620.01,3500.38,1550.07,516.68,1733.43,200,0,916.69,1333.39
64.595,83.33,1562.57,116.67,3450.35,4350.56,883.36,0,275,1233.38,3617.06,710.02,3433.7,1683.42,383.34,1616.75,133.33,16.67,1216.72,1466.74
65.913,50,1287.55,200,3644.14,3912.95,983.36,12.5,162.5,1216.71,4083.84,510.01,3116.97,1666.75,716.68,1983.46,266.67,50,950.03,2016.8
67.231,50,1637.58,400,4012.98,4925.72,983.36,0,112.5,1016.7,3183.64,530.01,3967.15,1516.74,833.36,1816.77,133.33,50,1300.06,1450.07
68.549,50,1512.57,316.67,3250.31,5000.74,1000.03,0,150,1250.05,3750.43,560.01,3533.72,1566.74,783.35,2666.9,183.33,0,1350.06,1066.7
69.866,33.33,1675.08,150,3862.94,3662.9,933.36,112.5,150,1083.37,4283.89,590.01,3600.4,1416.73,350,1716.76,233.34,0,1316.72,1533.41
71.185,0,1850.1,283.34,3525.37,3900.45,1250.05,0,275,1450.06,4083.84,610.01,3833.79,1216.71,933.36,1883.45,200,0,1266.72,1666.76
72.504,100,1800.1,300,3525.37,4638.13,1266.71,12.5,225,900.02,4233.88,600.01,3783.78,1066.7,750.02,2116.81,133.33,16.67,1100.04,1583.42
73.822,0,1662.58,350,3100.28,3337.83,883.36,25,150,1266.72,4333.9,520.01,3817.12,1316.72,533.34,1883.45,283.34,0,1566.75,1850.11
75.14,33.33,1612.58,333.34,3450.35,4338.06,866.69,12.5,325,1066.7,4300.56,590.01,3717.09,1866.77,550.01,2283.5,166.67,50,1200.05,1266.72
76.458,0,1625.08,266.67,3644.14,3825.43,816.69,25,225,933.36,3900.46,550.01,2666.89,1100.04,533.34,1950.12,183.33,0,866.69,1283.39
77.776,16.67,1575.07,333.34,3900.45,4325.55,1033.37,0,250,933.36,3583.72,500.01,3717.09,1550.07,516.68,1950.12,150,16.67,1533.41,1400.07
79.094,16.67,1800.1,300,3125.29,4313.05,833.35,25,100,966.7,4333.9,650.01,3183.65,1516.74,483.34,1366.73,100,50,1150.04,1716.77
80.412,33.33,1475.06,216.67,4138.01,4725.66,983.36,25,262.5,1283.38,2816.91,500.01,3883.8,1283.38,666.68,1716.76,200,33.33,1300.06,1016.7
81.73,16.67,1462.56,266.67,3950.46,4375.57,1016.7,37.5,137.5,916.69,3116.96,650.01,3967.15,1716.76,500.01,2216.83,183.33,0,1133.38,1416.73
83.048,66.67,1650.08,200,3262.81,5013.24,666.68,0,175,883.36,4817.37,610.01,3883.8,1783.43,700.02,2133.48,150,16.67,1233.38,1500.08
84.366,33.33,1412.56,366.67,3375.34,4613.13,900.02,0,237.5,1216.71,3517.04,560.01,3500.38,1633.42,783.35,2050.14,50,33.33,1116.71,1716.77
85.684,83.33,1525.07,266.67,3462.85,4188.02,1316.72,0,112.5,1233.38,4150.52,660.01,3150.31,1700.09,650.01,1683.43,100,50,1400.06,1600.09
87.002,33.33,1675.08,216.67,3512.86,4875.7,1316.72,0,162.5,1200.04,3833.78,630.01,3783.78,1350.06,683.35,2233.5,150,0,1266.72,1150.04
88.32,133.33,1787.59,216.67,3737.91,4300.55,883.36,0,100,900.02,3617.06,440.01,4100.52,1066.7,366.67,1533.41,166.67,16.67,1033.37,1600.09
89.638,0,1712.59,283.34,3237.81,4675.65,1133.37,12.5,162.5,1100.04,3350.34,600.01,3450.37,1733.43,750.02,2083.47,266.67,33.33,1066.7,1550.08
90.956,100,1700.09,300,3644.14,4713.16,1266.71,12.5,187.5,950.03,3950.47,510.01,4100.52,1683.42,600.01,1900.12,266.67,33.33,983.37,1166.71
92.274,50,1712.59,233.33,3775.42,4813.18,1016.7,62.5,100,1383.39,4717.34,580.01,4350.58,1500.07,583.34,2166.82,166.67,16.67,950.03,1416.73
93.593,33.33,1375.06,166.67,3550.37,4513.1,683.35,12.5,87.5,1150.04,4150.52,690.01,3850.46,1250.05,716.68,1916.79,150,50,1400.06,1450.07
94.911,33.33,1587.57,333.34,2787.73,3175.3,1016.7,0,125,1333.39,4050.5,770.02,4884.07,1433.4,783.35,1883.45,150,33.33,1083.37,1466.74
96.229,50,1637.58,283.34,3700.4,4738.16,850.02,37.5,137.5,1166.71,3433.69,650.01,3216.99,1416.73,516.68,1866.78,83.33,16.67,1633.42,1083.37
97.547,0,1712.59,366.67,4138.01,3625.39,666.68,0,225,866.69,4400.59,540.01,3300.34,1650.08,900.03,2016.8,133.33,0,983.37,1516.74
98.865,33.33,1825.1,266.67,3787.92,4288.04,933.36,12.5,287.5,1166.71,3733.76,540.01,4367.25,1416.73,600.01,2033.47,83.33,0,1350.06,1383.4
100.183,16.67,1787.59,266.67,4087.99,4238.03,633.35,12.5,200,1133.37,3533.71,660.01,4533.97,2000.12,666.68,1733.43,183.33,33.33,1383.4,1683.43
101.501,16.67,1437.56,233.33,3225.31,4588.12,866.69,0,162.5,1183.38,3550.38,580.01,4083.85,1333.39,650.01,1983.46,233.34,116.67,1083.37,1616.75
102.819,50,1737.59,216.67,4275.54,4563.11,1233.38,0,225,883.36,4433.93,700.02,3250.33,1333.39,800.02,2183.49,300,50,1400.06,1016.7
104.137,0,1587.57,150,3600.38,4250.53,933.36,0,187.5,1300.05,3617.06,660.01,3900.47,1666.75,650.01,2100.14,333.34,66.67,1183.38,1216.72
105.455,0,1625.08,333.34,3900.45,5100.77,866.69,12.5,225,950.03,3783.77,600.01,3517.05,1583.41,633.35,2016.8,166.67,66.67,800.02,1500.08
106.773,16.67,1900.11,366.67,3962.96,4788.18,1000.03,12.5,200,1283.38,3933.8,640.01,4283.9,2116.81,600.01,1783.44,200,50,1333.39,1466.74
108.091,50,1875.1,183.33,3550.37,4875.7,1133.37,12.5,150,1183.38,3817.11,530.01,3600.4,1300.05,816.69,1850.11,133.33,50,1450.07,1566.75
109.409,50,1525.07,266.67,3837.93,3987.97,1116.7,12.5,225,1466.73,3900.46,600.01,3967.15,1616.75,516.68,2200.16,266.67,33.33,700.02,1283.39
110.727,50,1637.58,266.67,3800.43,5400.86,1016.7,0,237.5,1050.03,3983.82,500.01,4183.87,1750.09,983.36,1733.43,283.34,16.67,916.69,1350.06
112.045,100,1650.08,150,3937.96,4725.66,1083.37,0,175,1483.4,3266.99,730.02,4067.18,1400.06,650.01,1800.11,233.34,33.33,1233.38,1450.07
113.363,33.33,1412.56,416.67,3975.47,3912.95,783.35,25,212.5,1316.72,4017.16,740.02,3650.41,1566.74,650.01,1566.75,200,0,1083.37,1350.06
114.682,50,2025.12,283.34,3425.35,4850.69,1100.04,0,225,1150.04,3750.43,580.01,4117.19,1400.06,850.02,1666.76,283.34,0,1383.4,1416.73
116,116.67,1562.57,283.34,3437.85,4788.18,1516.74,12.5,112.5,1300.05,4000.49,600.01,4383.93,1233.38,550.01,2033.47,233.34,16.67,1300.06,1383.4
117.318,0,1575.07,366.67,3112.79,4213.02,1116.7,12.5,225,1033.37,3633.74,510.01,3783.78,1716.76,800.02,1916.79,183.33,16.67,1666.76,1850.11
118.636,100,2187.64,150,3362.83,4788.18,916.69,37.5,150,850.02,3517.04,570.01,4317.24,1466.73,616.68,1900.12,116.67,16.67,1133.38,1083.37
119.954,0,1587.57,133.33,4025.48,4037.98,1000.03,0,125,1400.06,3733.76,560.01,3150.31,1366.72,716.68,2000.13,100,16.67,1283.39,1183.38
121.272,66.67,1750.09,316.67,3037.77,3862.94,1083.37,0,275,900.02,4200.54,700.02,3800.45,1466.73,500.01,1766.77,133.33,0,1316.72,1783.44
122.59,33.33,1350.05,250,3625.39,4613.13,1083.37,0,112.5,900.02,4200.54,580.01,3917.14,1650.08,783.35,1733.43,83.33,16.67,1033.37,1566.75
123.908,0,1387.56,233.33,3587.88,4950.72,1066.7,12.5,150,1350.06,3567.05,490.01,3216.99,1800.1,516.68,2416.86,233.34,33.33,950.03,1066.7
125.226,66.67,1512.57,216.67,4288.04,4975.73,866.69,12.5,250,1116.7,3333.67,580.01,3400.36,1500.07,600.01,2150.15,183.33,0,1233.38,1366.73
126.544,83.33,1537.57,250,3600.38,4925.72,1200.04,0,137.5,1133.37,3583.72,540.01,4300.57,1466.73,916.69,2166.82,166.67,50,1100.04,1666.76
127.862,50,1412.56,133.33,3587.88,4975.73,700.01,25,300,1183.38,4183.87,610.01,3233.66,1833.44,516.68,2200.16,100,50,1083.37,1433.4
129.18,50,1487.57,333.34,3700.4,5100.77,1066.7,25,200,1300.05,3717.09,690.01,3817.12,1833.44,683.35,2183.49,250,50,1033.37,1350.06
130.498,0,1450.06,183.33,3437.85,4925.72,1083.37,0,75,1016.7,3066.95,520.01,3150.31,916.69,816.69,2000.13,216.67,16.67,1133.38,1416.73
131.816,50,1350.05,166.67,3600.38,4725.66,850.02,0,237.5,1100.04,3950.47,510.01,4600.65,1333.39,483.34,2183.49,166.67,16.67,1300.06,1733.43
133.134,50,1362.55,266.67,3912.95,4350.56,1150.04,12.5,262.5,1133.37,3583.72,480.01,4133.86,1350.06,766.69,1550.08,300,33.33,1166.71,1416.73
134.452,16.67,1587.57,316.67,3487.86,4087.99,1383.39,0,175,700.01,3783.77,560.01,4117.19,1416.73,666.68,1816.77,200,50,1083.37,1233.38
135.771,66.67,1762.59,133.33,3800.43,3700.4,833.35,12.5,150,1366.72,4200.54,720.02,3900.47,1750.09,566.68,1833.44,183.33,50,1083.37,1316.72
137.089,16.67,1525.07,266.67,3750.42,4963.23,866.69,12.5,237.5,1083.37,4217.21,570.01,4250.56,1900.11,583.34,1916.79,233.34,66.67,1250.05,1250.05
138.407,33.33,1662.58,200,3225.31,4813.18,950.03,0,237.5,1166.71,4350.58,660.01,4283.9,1333.39,816.69,1616.75,133.33,0,1383.4,1500.08
139.725,0,1812.6,283.34,3937.96,3925.45,950.03,0,112.5,1050.03,4100.51,670.01,4367.25,1550.07,566.68,1483.41,216.67,33.33,1216.72,1550.08
141.043,50,1912.61,200,4488.09,4888.21,750.02,25,212.5,1283.38,3283.66,540.01,3650.41,1450.07,666.68,2016.8,83.33,0,1200.05,1116.71
142.361,50,1537.57,316.67,3700.4,4513.1,1383.39,12.5,275,816.69,3983.82,690.01,3767.1,1783.43,550.01,1816.77,333.34,33.33,1050.04,1500.08
143.679,16.67,1650.08,216.67,3925.45,4375.57,566.68,37.5,187.5,800.02,3750.43,630.01,4317.24,2066.8,883.36,1850.11,300,66.67,1216.72,1683.43
144.997,66.67,1525.07,350,4113,4012.98,566.68,0,200,1016.7,4717.34,660.01,3333.68,1683.42,766.69,2366.85,183.33,0,966.7,1700.1
146.315,0,1662.58,316.67,3487.86,5550.91,833.35,25,175,933.36,3567.05,440.01,4100.52,1716.76,683.35,1966.79,233.34,16.67,1066.7,1150.04
147.633,16.67,1462.56,250,4150.51,4913.21,950.03,0,237.5,1266.72,3717.09,500.01,4117.19,1500.07,683.35,1933.46,100,50,1033.37,1483.41
148.951,0,1312.55,133.33,3487.86,4263.04,1183.37,0,175,1100.04,3700.42,660.01,3950.48,1683.42,633.35,2733.58,183.33,33.33,1083.37,1383.4
150.269,0,1887.6,233.33,4087.99,5175.79,1166.71,25,300,900.02,3033.61,540.01,4067.18,1583.41,700.02,1850.11,183.33,33.33,1066.7,1733.43
151.587,33.33,1650.08,316.67,3887.95,4375.57,750.02,12.5,175,983.36,3733.76,570.01,3717.09,1716.76,466.67,1916.79,200,16.67,1100.04,1366.73
152.905,33.33,1550.07,166.67,3475.36,5025.75,1283.38,0,125,850.02,3617.06,590.01,4617.32,1750.09,983.36,1766.77,200,16.67,1266.72,1466.74
154.223,33.33,1275.05,116.67,3562.87,4313.05,866.69,12.5,175,1600.08,3983.82,560.01,3550.39,1716.76,733.35,1750.1,183.33,16.67,1116.71,1116.71
155.541,33.33,1712.59,183.33,3475.36,4563.11,900.02,12.5,200,1116.7,4117.18,590.01,3650.41,1050.03,666.68,2116.81,166.67,16.67,1050.04,1216.72
156.859,50,1862.6,300,3450.35,4800.68,983.36,0,262.5,1116.7,4200.54,790.02,3867.13,1116.71,600.01,1783.44,183.33,33.33,1083.37,1616.75
158.178,33.33,1450.06,316.67,3750.42,4138.01,966.69,12.5,112.5,1500.07,3900.46,780.02,4250.56,1250.05,400.01,1766.77,116.67,0,1350.06,1550.08
159.496,50,1800.1,266.67,3837.93,4000.47,916.69,0,150,1166.71,3600.39,780.02,4017.16,1466.73,600.01,1666.76,183.33,0,1016.7,1433.4
160.814,116.67,1600.08,83.33,3662.9,4175.51,1066.7,0,175,816.69,4000.49,590.01,3600.4,1616.75,600.01,1766.77,283.34,0,1416.73,1416.73
162.132,0,1637.58,200,3800.43,4738.16,983.36,12.5,187.5,783.35,3433.69,560.01,3817.12,1283.38,766.69,1600.08,116.67,0,1100.04,1733.43
163.45,0,1787.59,166.67,3487.86,4613.13,1133.37,0,212.5,1100.04,4133.85,730.02,3633.74,1366.72,750.02,2050.14,216.67,33.33,1516.74,1466.74
164.768,33.33,1637.58,333.34,3925.45,4813.18,933.36,12.5,187.5,1050.03,3350.34,640.01,4450.61,1566.74,816.69,1533.41,266.67,0,1283.39,1466.74
166.086,16.67,1775.09,233.33,4100.5,4963.23,950.03,12.5,212.5,1083.37,3750.43,630.01,4517.3,2033.46,800.02,1883.45,150,33.33,1216.72,1566.75
167.404,16.67,1437.56,283.34,3812.93,5438.37,1316.72,0,137.5,1083.37,3750.43,440.01,3800.45,1450.07,650.01,2033.47,250,0,1166.71,1216.72
168.722,50,1362.55,333.34,3712.91,4225.53,950.03,0,175,966.7,3967.15,510.01,4450.61,1733.43,800.02,2583.55,100,33.33,1133.38,1300.06
170.04,66.67,1462.56,366.67,3462.85,3687.9,1133.37,0,300,716.68,2850.25,650.01,4483.95,2066.8,650.01,2100.14,133.33,66.67,866.69,1400.07
171.358,16.67,1287.55,250,3625.39,4413.07,816.69,0,150,1000.03,3300.33,580.01,3650.41,1466.73,600.01,2000.13,200,33.33,750.02,1133.38
172.676,50,1550.07,466.67,3125.29,4263.04,1200.04,0,75,800.02,2750.23,700.02,4083.85,1266.72,533.34,2050.14,333.34,0,1083.37,1416.73
173.994,50,1912.61,316.67,3237.81,4588.12,833.35,12.5,175,1016.7,3483.7,530.01,4383.93,1916.78,616.68,1650.09,183.33,33.33,1116.71,1383.4
175.312,0,1512.57,266.67,4388.07,4138.01,916.69,0,287.5,1000.03,4017.16,550.01,3800.45,1633.42,500.01,2166.82,116.67,33.33,1683.43,1266.72
176.63,0,1750.09,183.33,3875.44,4363.06,800.02,50,187.5,850.02,4000.49,620.01,4533.97,1200.04,783.35,1716.76,233.34,66.67,1500.07,1483.41
177.948,100,1425.06,300,4050.48,3962.96,733.35,0,262.5,1483.4,4300.56,630.01,3800.45,1350.06,783.35,2183.49,150,16.67,1183.38,1616.75
179.267,16.67,1200.04,300,3350.33,4663.14,1016.7,0,225,1266.72,4100.51,430.01,3750.43,1383.39,633.35,1766.77,283.34,0,1283.39,1650.09
180.585,33.33,1525.07,283.34,3837.93,4588.12,1200.04,0,212.5,1233.38,3783.77,590.01,4500.62,1216.71,600.01,2616.89,133.33,33.33,1133.38,1416.73
181.903,133.33,1800.1,283.34,3500.36,4700.65,833.35,12.5,200,1066.7,4817.37,530.01,4117.19,1566.74,750.02,2033.47,200,33.33,1083.37,1216.72
183.221,50,1512.57,183.33,4400.57,4900.71,900.02,0,150,1250.05,4917.4,680.01,4033.84,1250.05,550.01,1950.12,166.67,0,700.02,1416.73
184.539,33.33,1850.1,166.67,3625.39,4513.1,883.36,0,162.5,1200.04,4133.85,530.01,3800.45,1800.1,616.68,2050.14,233.34,16.67,1216.72,1600.09
185.857,33.33,1550.07,216.67,3900.45,4588.12,1000.03,0,175,1683.42,3833.78,490.01,3367.02,1533.41,516.68,1666.76,250,0,916.69,1333.39
187.175,50,1687.58,316.67,4250.53,4150.51,1200.04,0,212.5,1116.7,2750.23,520.01,3567.06,1666.75,400.01,1866.78,100,50,1366.73,1750.1
188.493,83.33,1250.05,250,3612.88,4138.01,1116.7,12.5,137.5,983.36,3533.71,510.01,4000.49,1083.37,533.34,1950.12,166.67,50,1033.37,1450.07
189.811,33.33,1700.09,283.34,4188.02,5013.24,900.02,25,237.5,916.69,3367.01,510.01,3500.38,1250.05,850.02,2200.16,183.33,16.67,1166.71,1500.08
191.129,33.33,1587.57,183.33,3475.36,3787.92,733.35,0,312.5,1300.05,4050.5,570.01,4317.24,1466.73,583.34,2033.47,233.34,16.67,1100.04,1783.44
192.447,50,1662.58,316.67,4000.47,5025.75,1366.72,12.5,337.5,1266.72,3883.79,520.01,4433.94,1850.11,733.35,2000.13,150,33.33,916.69,1583.42
193.765,16.67,1475.06,333.34,3900.45,4438.08,1233.38,12.5,212.5,1466.73,3917.13,480.01,3650.41,1600.08,600.01,2250.16,183.33,33.33,1033.37,966.7
195.083,66.67,1800.1,233.33,4163.01,4950.72,1100.04,25,162.5,1300.05,3833.78,420.01,3550.39,1733.43,550.01,2300.17,166.67,0,850.02,1200.05
196.401,0,1300.05,216.67,3525.37,4438.08,950.03,0,125,1050.03,4200.54,580.01,4183.87,1366.72,633.35,2083.47,166.67,16.67,1400.06,1533.41
197.719,100,1500.07,283.34,3862.94,4188.02,983.36,12.5,262.5,1166.71,4133.85,560.01,3667.08,1816.77,583.34,1750.1,116.67,33.33,950.03,1283.39
199.037,150,1750.09,233.33,3787.92,4075.49,700.01,25,250,1150.04,4083.84,590.01,3433.7,1533.41,733.35,2033.47,133.33,0,1300.06,1216.72
200.356,0,1625.08,216.67,3325.33,4025.48,916.69,0,187.5,1200.04,3517.04,430.01,3633.74,1816.77,550.01,1983.46,233.34,33.33,933.36,1116.71
201.674,33.33,1775.09,166.67,4188.02,4488.09,766.68,25,187.5,1016.7,3983.82,490.01,3500.38,1350.06,683.35,1550.08,150,50,983.37,1783.44
202.992,33.33,1512.57,216.67,3800.43,3862.94,800.02,0,162.5,1200.04,5134.14,670.01,3533.72,1716.76,600.01,1883.45,333.34,16.67,1183.38,1250.05
204.31,50,1912.61,283.34,3950.46,4863.2,1166.71,12.5,237.5,866.69,3317,610.01,3867.13,1566.74,816.69,1766.77,183.33,33.33,766.69,1483.41
205.628,16.67,1550.07,166.67,3937.96,4062.99,900.02,25,212.5,1133.37,4033.83,530.01,4533.97,1733.43,666.68,1916.79,233.34,0,1033.37,1500.08
206.946,50,1675.08,400,4050.48,4350.56,1033.37,12.5,137.5,1366.72,3667.08,530.01,4350.58,2016.79,733.35,1833.44,316.67,66.67,1550.08,1316.72
208.264,0,1800.1,183.33,3462.85,4575.62,1150.04,0,125,1166.71,4083.84,680.01,3917.14,1383.39,650.01,1816.77,250,50,933.36,1400.07
209.582,50,1437.56,183.33,3725.41,4363.06,950.03,0,225,900.02,3867.12,340,3133.64,1333.39,600.01,2166.82,150,16.67,1150.04,1050.04
