D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\0ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:06:28 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
55.368,33.33,187.5,83.33,487.51,312.5,900.02,0,0,0,3200.31,20,3567.06,1150.04,683.35,16.67,100,0,1383.4,1366.73
56.686,66.67,212.5,100,337.5,300,1033.37,25,0,16.67,3650.41,10,3000.28,1366.72,1033.37,33.33,183.33,16.67,1200.05,1700.1
58.004,100,225,133.33,312.5,200,1033.37,0,0,0,3667.08,110,4117.19,1433.4,950.03,66.67,116.67,0,1533.41,1400.07
59.323,50,250,100,375,312.5,950.03,12.5,0,16.67,3266.99,80,4317.24,1550.07,683.35,66.67,150,33.33,1550.08,1100.04
60.641,0,175,116.67,312.5,312.5,766.68,0,0,33.33,4083.84,30,3367.02,1316.72,616.68,83.33,200,0,1850.11,1633.42
61.959,50,287.5,100,375,325,950.03,0,0,16.67,2783.57,90,3367.02,1316.72,833.36,183.33,283.34,0,1400.06,1700.1
63.277,16.67,250,116.67,312.5,400,1083.37,12.5,0,0,3183.64,30,3667.08,2000.12,650.01,33.33,316.67,0,1533.41,1050.04
64.595,100,125,133.33,462.51,312.5,800.02,0,0,0,4050.5,50,3933.81,1383.39,866.69,0,116.67,16.67,1383.4,1216.72
65.913,0,287.5,150,212.5,287.5,850.02,37.5,0,0,3750.43,40,3800.45,1466.73,866.69,66.67,183.33,50,1516.74,1616.75
67.231,50,237.5,100,387.5,187.5,783.35,0,0,0,3800.44,150,3567.06,1550.07,783.35,0,350,50,1483.41,1400.07
68.549,16.67,200,183.33,200,400,1000.03,25,0,16.67,3066.95,40,3033.62,1200.04,683.35,183.33,166.67,33.33,1233.38,1733.43
69.866,16.67,312.5,83.33,450.01,412.51,1166.71,37.5,0,0,3433.69,0,3233.66,1816.77,666.68,83.33,166.67,33.33,1533.41,1550.08
71.185,50,225,200,362.5,312.5,933.36,37.5,12.5,0,3550.38,50,3550.39,1233.38,850.02,83.33,150,33.33,1450.07,1666.76
72.503,33.33,287.5,0,437.51,300,1100.04,25,0,16.67,4200.54,40,3950.48,1383.39,983.36,133.33,200,0,1233.38,1783.44
73.821,133.33,312.5,50,350,400,650.01,12.5,12.5,0,3667.08,20,3250.33,1666.75,600.01,66.67,250,0,1216.72,1016.7
75.139,66.67,175,183.33,437.51,337.5,983.36,37.5,0,0,3250.32,50,3350.35,1616.75,550.01,66.67,250,16.67,1566.75,1583.42
76.457,33.33,212.5,133.33,325,412.51,1000.03,0,0,0,4100.51,50,3950.48,1250.05,816.69,83.33,283.34,0,1433.4,1750.1
77.775,33.33,162.5,133.33,400,325,666.68,12.5,0,0,3483.7,40,3083.63,1533.41,633.35,83.33,216.67,33.33,1000.03,1150.04
79.093,66.67,212.5,133.33,262.5,400,783.35,12.5,12.5,0,2650.21,80,3750.43,1300.05,816.69,50,216.67,0,1750.1,1483.41
80.412,50,212.5,116.67,325,325,1016.7,0,0,16.67,3717.09,30,3400.36,933.36,783.35,116.67,183.33,0,1333.39,1550.08
81.73,16.67,350,83.33,387.5,400,1033.37,0,0,0,3717.09,60,3317.01,1366.72,1083.37,116.67,133.33,16.67,1400.06,1600.09
83.048,66.67,250,150,312.5,325,950.03,25,0,33.33,3733.76,30,3367.02,1383.39,916.69,33.33,150,33.33,1400.06,1633.42
84.366,33.33,300,166.67,262.5,500.01,1416.73,12.5,0,16.67,3266.99,40,3467.04,1750.09,683.35,50,350,16.67,1916.79,1616.75
85.684,33.33,350,116.67,362.5,425.01,733.35,0,0,66.67,3417.02,30,3433.7,1616.75,866.69,66.67,100,16.67,1516.74,1633.42
87.002,33.33,287.5,50,412.51,225,1000.03,12.5,0,0,3083.62,30,3133.64,1516.74,866.69,66.67,200,0,1066.7,1616.75
88.32,133.33,275,33.33,262.5,637.51,1050.03,0,0,0,3283.66,40,3833.79,1500.07,766.69,116.67,100,16.67,1416.73,1483.41
89.638,16.67,325,116.67,312.5,537.51,1116.7,12.5,25,0,3033.61,20,3317.01,1150.04,600.01,133.33,150,16.67,1250.05,1783.44
90.956,33.33,125,116.67,375,325,966.69,37.5,0,0,3116.96,20,3650.41,1333.39,700.02,50,300,33.33,1750.1,1483.41
92.274,116.67,125,100,237.5,437.51,983.36,0,0,0,3933.8,30,4200.54,1183.38,783.35,16.67,166.67,16.67,1333.39,1833.45
93.592,16.67,150,133.33,237.5,375,1183.37,37.5,0,0,3933.8,30,3733.76,1183.38,1033.37,50,200,0,1366.73,1700.1
94.91,66.67,225,66.67,437.51,525.01,1100.04,0,0,0,4050.5,60,4050.51,1200.04,716.68,200,50,33.33,1766.77,1283.39
96.228,150,312.5,116.67,362.5,275,833.35,0,0,0,3367.01,50,3917.14,1250.05,700.02,50,200,16.67,1583.42,1483.41
97.546,50,187.5,100,312.5,512.51,983.36,0,0,0,3300.33,70,4033.84,1166.71,833.36,83.33,200,33.33,1550.08,1683.43
98.864,33.33,175,150,337.5,400,916.69,12.5,12.5,16.67,3550.38,60,3066.96,900.03,666.68,16.67,150,16.67,1300.06,1516.74
100.182,33.33,350,150,350,387.5,883.36,25,0,0,3783.77,20,3016.95,1183.38,933.36,16.67,183.33,16.67,1683.43,1616.75
101.5,66.67,237.5,133.33,462.51,262.5,733.35,0,0,0,3350.34,40,3633.74,833.35,700.02,33.33,233.34,16.67,1516.74,1200.05
102.819,66.67,212.5,83.33,500.01,400,866.69,0,12.5,33.33,2833.58,60,3983.82,1166.71,900.03,83.33,200,0,1666.76,1283.39
104.137,50,300,83.33,500.01,325,666.68,12.5,0,0,3533.71,20,4383.93,1100.04,866.69,16.67,200,0,1783.44,1466.74
105.455,66.67,337.5,116.67,337.5,412.51,816.69,0,0,16.67,3066.95,10,3567.06,1183.38,716.68,83.33,316.67,16.67,1800.11,1816.78
106.773,83.33,475.01,150,300,525.01,1116.7,25,0,33.33,3116.96,10,3900.47,783.35,450.01,83.33,250,16.67,1766.77,1300.06
108.091,83.33,212.5,50,362.5,350,1016.7,0,0,16.67,3483.7,20,3650.41,1383.39,983.36,83.33,200,16.67,1366.73,1433.4
109.409,100,387.5,50,275,400,900.02,12.5,0,0,3150.3,30,3517.05,1483.4,933.36,33.33,100,0,1683.43,1650.09
110.727,33.33,437.51,100,425.01,412.51,783.35,37.5,0,33.33,3233.65,50,3083.63,1416.73,700.02,50,116.67,16.67,1666.76,1666.76
112.045,83.33,237.5,300,312.5,437.51,766.68,25,0,33.33,4483.95,30,3883.8,1216.71,966.7,83.33,200,33.33,1833.44,1766.77
113.363,200,362.5,66.67,187.5,325,1150.04,0,12.5,33.33,4017.16,20,3900.47,1583.41,616.68,83.33,183.33,16.67,1783.44,1316.72
114.681,66.67,287.5,216.67,250,462.51,766.68,0,0,0,3767.1,30,3917.14,1633.42,633.35,83.33,250,0,1433.4,1416.73
115.999,33.33,287.5,183.33,300,475.01,1000.03,12.5,0,16.67,4633.99,20,3567.06,1450.07,950.03,100,150,0,1433.4,1750.1
117.317,66.67,250,116.67,237.5,375,1100.04,0,0,16.67,3717.09,90,4734.02,1316.72,766.69,33.33,250,16.67,1483.41,1266.72
118.634,50,175,66.67,500.01,475.01,1250.05,0,0,66.67,3000.27,20,5417.57,1366.72,1083.37,33.33,233.34,16.67,1483.41,1650.09
119.953,66.67,150,33.33,425.01,450.01,1150.04,0,0,66.67,3367.01,60,3183.65,1283.38,633.35,66.67,250,16.67,1600.08,1383.4
121.271,33.33,275,133.33,325,450.01,900.02,0,0,33.33,3417.02,80,4133.86,1133.37,983.36,33.33,266.67,0,1833.44,1133.38
122.589,50,312.5,133.33,300,450.01,1000.03,0,0,50,3317,50,4367.25,1066.7,966.7,150,166.67,33.33,1383.4,1766.77
123.908,66.67,237.5,50,287.5,475.01,966.69,12.5,0,0,4067.17,40,3917.14,1133.37,1033.37,100,100,0,1566.75,1833.45
125.226,100,187.5,166.67,500.01,262.5,983.36,12.5,0,16.67,4150.52,40,4167.2,1650.08,716.68,16.67,183.33,33.33,1150.04,1633.42
126.544,100,250,116.67,150,387.5,1366.72,0,0,0,3116.96,40,4033.84,1683.42,700.02,83.33,150,0,1433.4,1816.78
127.862,100,362.5,16.67,412.51,475.01,933.36,0,0,0,4684,40,4117.19,1800.1,683.35,33.33,200,0,1733.43,1683.43
129.18,116.67,287.5,183.33,387.5,412.51,866.69,25,0,0,3650.41,60,4400.6,1350.06,966.7,83.33,166.67,33.33,1516.74,1850.11
130.498,100,200,16.67,225,450.01,1183.37,0,0,33.33,3333.67,80,4567.31,1416.73,883.36,83.33,116.67,16.67,2000.13,1883.45
131.816,100,300,83.33,275,287.5,1016.7,12.5,0,0,4567.3,80,4050.51,1433.4,983.36,66.67,150,83.33,1466.74,1500.08
133.134,100,237.5,83.33,475.01,412.51,966.69,0,0,16.67,3016.94,40,4083.85,1000.03,1133.37,33.33,233.34,66.67,1866.78,1966.8
134.452,50,350,83.33,337.5,412.51,900.02,0,12.5,0,4100.51,60,4117.19,1150.04,1100.04,66.67,300,50,1400.06,1600.09
135.77,150,325,166.67,537.51,625.01,1083.37,0,0,33.33,3917.13,50,3883.8,1533.41,650.01,66.67,183.33,33.33,1716.76,2000.13
137.088,100,362.5,116.67,350,462.51,1283.38,0,0,16.67,3717.09,70,3867.13,1233.38,966.7,33.33,183.33,33.33,1766.77,1516.74
138.406,83.33,237.5,83.33,400,462.51,1100.04,0,0,16.67,3700.42,20,3983.82,1633.42,750.02,133.33,150,66.67,1866.78,1883.45
139.724,16.67,275,133.33,362.5,337.5,1166.71,12.5,0,33.33,3433.69,40,3717.09,1366.72,733.35,16.67,216.67,33.33,1583.42,1566.75
141.042,33.33,137.5,250,237.5,337.5,1066.7,12.5,0,16.67,3867.12,70,4067.18,1400.06,1150.04,0,266.67,33.33,1533.41,2066.81
142.36,100,362.5,116.67,412.51,475.01,966.69,0,0,0,5034.1,60,4550.64,1133.37,850.02,50,133.33,0,1366.73,1616.75
143.678,116.67,362.5,50,325,275,800.02,0,0,0,3233.65,30,3633.74,1383.39,883.36,50,300,33.33,1800.11,1333.39
144.997,50,275,100,400,412.51,1150.04,0,0,16.67,4367.25,30,3733.76,1216.71,833.36,83.33,300,0,1250.05,1533.41
146.315,200,125,116.67,337.5,375,983.36,37.5,0,16.67,3683.75,70,4500.62,1366.72,833.36,83.33,183.33,33.33,1583.42,1616.75
147.633,66.67,250,100,137.5,462.51,833.35,0,12.5,0,3850.45,30,4033.84,1450.07,650.01,83.33,183.33,0,1383.4,1700.1
148.951,33.33,125,50,300,400,1150.04,0,0,0,4000.49,20,4700.68,1333.39,716.68,66.67,166.67,16.67,1683.43,1750.1
150.269,33.33,187.5,100,325,562.51,1216.71,12.5,0,0,3583.72,50,4283.9,1383.39,916.69,66.67,200,16.67,1733.43,1783.44
151.587,100,325,133.33,362.5,462.51,933.36,0,0,0,3166.97,20,4600.65,1750.09,966.7,66.67,183.33,0,1750.1,1450.07
152.905,16.67,262.5,150,375,425.01,1133.37,0,0,0,3583.72,40,4333.91,1133.37,1150.04,100,150,33.33,1466.74,1733.43
154.223,66.67,175,0,450.01,512.51,900.02,25,0,83.33,4600.64,30,3417.03,1216.71,866.69,16.67,150,16.67,1316.72,1450.07
155.541,116.67,312.5,150,362.5,412.51,1150.04,0,0,0,4067.17,60,4000.49,766.68,1016.7,66.67,166.67,33.33,1566.75,1666.76
156.859,33.33,300,33.33,362.5,412.51,766.68,12.5,0,0,3000.27,30,3100.3,1200.04,950.03,83.33,216.67,0,1366.73,1550.08
158.177,83.33,262.5,50,325,500.01,933.36,12.5,0,16.67,3567.05,10,4684.01,1933.45,883.36,83.33,216.67,16.67,1766.77,2000.13
159.495,116.67,387.5,33.33,362.5,437.51,1233.38,0,0,0,2900.26,30,4667.34,1350.06,833.36,33.33,133.33,16.67,1550.08,1183.38
160.813,16.67,362.5,116.67,237.5,400,1316.72,50,0,16.67,3066.95,50,4900.74,1366.72,650.01,83.33,183.33,33.33,1883.45,2000.13
162.131,16.67,300,33.33,362.5,275,1066.7,0,0,16.67,3867.12,30,3783.78,1766.76,733.35,50,216.67,50,1883.45,1583.42
163.449,116.67,325,200,225,362.5,1233.38,12.5,0,0,3800.44,20,4550.64,1533.41,683.35,16.67,183.33,16.67,1466.74,1616.75
164.767,16.67,250,50,312.5,287.5,1183.37,12.5,25,16.67,3683.75,0,3650.41,1200.04,816.69,33.33,233.34,0,1616.75,1683.43
166.085,83.33,200,66.67,237.5,462.51,983.36,25,0,0,3550.38,40,4017.16,1650.08,1050.03,16.67,150,16.67,1700.1,1750.1
167.404,100,262.5,133.33,375,362.5,1216.71,37.5,0,0,3266.99,70,3800.45,983.36,783.35,66.67,250,33.33,1400.06,1383.4
168.722,33.33,300,150,337.5,337.5,816.69,25,0,33.33,3850.45,0,4767.37,1866.77,1066.7,66.67,183.33,50,1583.42,1200.05
170.04,66.67,237.5,83.33,412.51,437.51,1050.03,12.5,0,33.33,3867.12,20,3767.1,1416.73,666.68,150,200,0,1766.77,1816.78
171.358,66.67,350,300,325,337.5,1166.71,0,0,0,3150.3,20,4267.23,1500.07,750.02,33.33,300,16.67,2016.8,2100.15
172.676,66.67,212.5,166.67,375,537.51,1116.7,25,0,50,3283.66,70,4767.37,1283.38,866.69,0,200,0,1616.75,1650.09
173.994,33.33,362.5,66.67,337.5,512.51,1283.38,25,0,0,4000.49,20,4100.52,1650.08,933.36,83.33,300,33.33,1350.06,1866.78
175.312,16.67,262.5,50,387.5,437.51,1166.71,0,0,0,4600.64,40,3633.74,1150.04,850.02,0,216.67,0,1633.42,2016.8
176.63,33.33,362.5,150,375,375,1650.08,25,0,33.33,4083.84,30,3967.15,850.02,666.68,16.67,250,16.67,1683.43,2116.82
177.948,50,262.5,133.33,275,387.5,1316.72,12.5,0,0,4183.87,20,4333.91,1100.04,866.69,16.67,183.33,0,2216.83,2083.48
179.266,16.67,312.5,100,362.5,437.51,566.68,0,0,0,4167.2,60,3883.8,1483.4,700.02,100,250,100,1550.08,1600.09
180.584,16.67,287.5,83.33,437.51,475.01,833.35,25,0,0,4533.96,20,4067.18,2200.15,583.34,16.67,250,16.67,1700.1,1616.75
181.902,66.67,200,50,337.5,500.01,950.03,37.5,0,0,4100.51,50,3700.42,1233.38,666.68,150,183.33,16.67,1516.74,1866.78
183.22,50,225,66.67,350,325,850.02,50,0,16.67,4150.52,20,4000.49,1583.41,716.68,66.67,183.33,50,1316.72,1350.06
184.538,116.67,137.5,300,512.51,287.5,683.35,25,0,16.67,3583.72,20,4017.16,1383.39,366.67,50,200,50,1566.75,1650.09
185.856,50,337.5,133.33,387.5,625.01,1050.03,0,0,0,4283.89,10,3750.43,833.35,883.36,83.33,216.67,50,1700.1,1733.43
187.174,33.33,200,150,412.51,462.51,833.35,25,12.5,0,3750.43,20,4834.05,1300.05,950.03,66.67,166.67,50,1683.43,1666.76
188.493,83.33,225,133.33,325,375,816.69,37.5,25,0,3683.75,40,4817.38,1483.4,883.36,116.67,350,0,1600.08,2000.13
189.811,50,325,133.33,375,525.01,1033.37,0,0,16.67,5484.25,40,4650.67,1250.05,783.35,100,133.33,0,1733.43,1966.8
191.129,66.67,175,133.33,462.51,587.51,933.36,25,0,0,4617.32,20,4784.04,1533.41,1200.05,66.67,233.34,16.67,1833.44,1483.41
192.447,66.67,137.5,166.67,425.01,175,1383.39,37.5,0,16.67,4333.9,40,4483.95,1700.09,1016.7,116.67,100,0,1583.42,1283.39
193.765,33.33,337.5,50,462.51,362.5,1133.37,12.5,0,0,4350.58,0,3817.12,1616.75,850.02,66.67,166.67,16.67,1533.41,1633.42
195.083,16.67,237.5,100,337.5,362.5,983.36,25,0,0,3700.42,20,3850.46,1250.05,833.36,50,300,0,1266.72,1550.08
196.401,50,187.5,83.33,237.5,387.5,1116.7,0,0,33.33,4017.16,60,3650.41,1333.39,900.03,16.67,216.67,50,950.03,2000.13
197.719,116.67,200,100,300,287.5,900.02,0,0,0,2850.25,30,4967.43,1416.73,983.36,16.67,150,16.67,1450.07,1583.42
199.037,83.33,137.5,183.33,375,462.51,1233.38,12.5,25,0,3867.12,30,4634,1600.08,866.69,50,183.33,33.33,1233.38,1350.06
200.355,83.33,200,233.33,400,362.5,966.69,0,0,16.67,3617.06,40,3767.1,2066.8,1083.37,66.67,150,16.67,1583.42,1716.77
201.673,16.67,162.5,100,312.5,475.01,1100.04,25,0,16.67,3767.1,60,3750.43,1283.38,683.35,16.67,250,16.67,1683.43,1383.4
202.991,66.67,325,83.33,350,462.51,1283.38,0,0,16.67,3650.41,30,4517.3,1300.05,783.35,66.67,250,50,1850.11,1400.07
204.309,16.67,187.5,150,400,462.51,816.69,0,0,50,3483.7,40,4117.19,1283.38,833.36,33.33,266.67,0,1750.1,1866.78
205.627,33.33,262.5,50,387.5,412.51,1166.71,0,0,0,3633.74,10,3433.7,1533.41,1000.03,50,216.67,16.67,1450.07,1700.1
206.945,83.33,275,50,350,387.5,966.69,12.5,0,0,3800.44,40,3400.36,1016.7,616.68,16.67,183.33,33.33,2250.17,1316.72
208.263,16.67,175,66.67,312.5,212.5,1183.37,25,0,0,4050.5,40,3983.82,1266.72,866.69,50,250,50,1383.4,1683.43
209.582,33.33,362.5,150,375,287.5,900.02,12.5,0,0,3867.12,20,4250.56,1116.71,833.36,100,233.34,16.67,1266.72,1000.03
210.9,16.67,275,33.33,587.51,375,1133.37,0,0,0,3850.45,20,4033.84,1616.75,766.69,50,250,0,1716.76,1600.09
212.218,66.67,425.01,133.33,437.51,487.51,866.69,12.5,0,0,4600.64,0,4650.67,1600.08,733.35,50,150,33.33,1400.06,1583.42
213.536,100,225,83.33,250,325,1083.37,12.5,12.5,0,4533.96,30,3883.8,1300.05,800.02,50,216.67,100,2000.13,1483.41
214.854,100,200,50,425.01,437.51,1100.04,0,12.5,16.67,4083.84,50,4267.23,1066.7,1000.03,33.33,233.34,33.33,1666.76,1866.78
216.172,50,275,83.33,487.51,375,866.69,0,0,33.33,4283.89,100,3300.34,1316.72,900.03,0,216.67,50,1533.41,1333.39
217.49,33.33,350,50,425.01,412.51,950.03,0,0,0,3883.79,100,3517.05,1400.06,750.02,0,183.33,0,1983.46,1366.73
218.808,16.67,187.5,133.33,375,400,783.35,0,0,66.67,4667.33,80,4350.58,1500.07,816.69,33.33,216.67,33.33,1266.72,1900.12
220.126,33.33,287.5,83.33,362.5,450.01,1333.39,12.5,0,0,2950.26,60,3833.79,1550.07,800.02,50,166.67,0,1683.43,1416.73
221.44,16.67,50,0,287.5,25,50,0,0,0,0,0,50,0,0,0,233.34,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:12:44,,,,,,,,,,,,,,,,,,,
