D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\100ppm-cal7-2.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 18:04:26 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
32.962,33.33,2725.22,616.68,9315.06,14756.43,1333.39,12.5,612.51,3133.63,4533.96,1140.04,3750.43,1533.41,466.67,5200.88,100,16.67,383.34,583.34
34.28,66.67,4813.18,466.67,7689.24,13768.1,1583.41,0,875.02,3150.3,5000.76,1430.06,3417.03,2000.12,533.34,5250.9,183.33,33.33,416.67,733.35
35.598,0,3287.82,450.01,8514.64,13905.71,1500.07,0,412.51,2516.86,5317.53,1680.09,2883.59,2416.85,300,6034.52,83.33,33.33,600.01,733.35
36.916,0,5100.77,866.69,8327.05,11591.47,1383.39,12.5,537.51,3450.36,4950.75,1380.06,2883.59,2350.17,400.01,4734.06,183.33,0,733.35,783.35
38.234,16.67,4313.05,666.68,7664.23,13242.68,1583.41,12.5,700.01,3333.67,5050.78,1840.1,3300.34,7818.56,583.34,4550.67,250,0,666.68,700.02
39.552,100,3675.4,316.67,7401.62,13117.58,1116.7,0,637.51,4650.66,5250.84,1500.07,2650.22,5484.26,550.01,4584.02,183.33,16.67,550.01,500.01
40.87,0,3887.94,550.01,8026.9,11116.15,1100.04,0,425.01,2983.6,5334.2,1470.07,3283.67,4950.76,266.67,4634.03,166.67,33.33,333.34,683.35
42.188,50,4400.57,333.34,7364.1,11941.71,1216.71,12.5,712.52,4417.26,5050.78,1510.07,4050.51,5067.46,600.01,4767.41,216.67,16.67,716.68,783.35
43.506,33.33,3825.43,266.67,7839.31,11266.25,1566.74,0,587.51,3500.37,7801.85,1410.06,3200.32,3383.69,550.01,5417.62,150,0,650.01,833.36
44.824,116.67,3350.33,616.68,8227,11291.26,1300.05,0,600.01,3967.14,5267.51,1460.07,3517.05,2550.2,216.67,5117.52,100,0,366.67,766.69
46.142,16.67,3187.8,400,7939.36,11053.61,1533.4,12.5,425.01,2616.87,5250.84,1480.07,3250.33,1866.77,450.01,4400.63,150,16.67,650.01,666.68
47.46,66.67,3637.89,500.01,6988.94,10140.53,1183.37,0,587.51,3016.94,5200.82,1670.09,2883.59,1866.77,300,4483.99,166.67,0,683.35,850.02
48.778,50,3062.78,633.35,7351.59,9502.66,1033.37,0,375,2983.6,4517.29,1220.05,3633.74,2033.46,633.35,4333.94,166.67,0,583.34,900.03
50.096,33.33,3537.87,533.34,6751.35,9077.43,883.36,0,375,2350.17,3883.79,1050.03,3517.05,1800.1,250,4684.05,133.33,0,650.01,883.36
51.414,33.33,3675.4,450.01,7339.09,8239.5,1133.37,12.5,262.5,2950.26,3800.44,1440.06,2666.89,1783.43,616.68,5500.98,216.67,0,566.68,516.68
52.732,33.33,2950.26,266.67,7101.49,11316.28,1100.04,25,437.51,2500.19,4450.6,1220.05,2866.92,1966.79,550.01,6217.92,316.67,16.67,516.68,766.69
54.051,33.33,4025.48,700.01,7526.67,14293.53,1333.39,12.5,575.01,3533.71,5550.94,1410.06,3333.68,1700.09,283.34,4900.78,166.67,66.67,533.34,950.03
55.369,66.67,3987.97,633.35,7426.63,12417.05,1200.04,0,375,3417.02,4867.39,880.02,3950.48,1383.39,483.34,4200.57,150,33.33,666.68,1033.37
56.687,33.33,1950.11,116.67,3644.14,3700.4,450.01,12.5,150,666.68,700.02,160,3216.99,1016.7,383.34,300,283.34,33.33,466.67,1100.04
58.005,83.33,437.51,66.67,1537.57,650.01,266.67,0,50,500.01,283.34,290,2466.85,916.69,400.01,1083.37,83.33,0,466.67,716.68
59.323,116.67,2175.14,350,4525.6,6663.81,516.67,0,312.5,2400.17,4600.64,1300.05,3867.13,2283.49,433.34,4667.38,150,16.67,900.03,1000.03
60.641,83.33,3850.44,750.02,8452.11,12179.38,1500.07,0,700.01,3533.71,6851.43,1830.1,2683.56,2116.81,466.67,5300.91,133.33,0,633.35,766.69
61.959,166.67,4850.69,483.34,7389.11,11654.01,1850.1,0,387.5,2833.58,5117.46,1610.08,2916.93,1550.07,333.34,4183.9,150,0,383.34,850.02
63.277,233.33,3962.96,483.34,5876.02,9715.29,1066.7,37.5,450.01,2666.88,5000.76,1440.06,2933.6,2083.47,283.34,4784.08,300,0,483.34,1016.7
64.595,150,3425.35,433.34,6688.82,9427.62,1200.04,12.5,512.51,2700.22,4150.52,1280.05,3500.38,1400.06,483.34,3633.76,66.67,16.67,583.34,733.35
65.913,200,3762.92,600.01,7501.66,9952.92,933.36,12.5,375,2416.84,4884.06,1360.06,3667.08,1733.43,400.01,4650.7,66.67,0,583.34,800.02
67.231,200,2812.73,450.01,6476.24,10578.3,1050.03,0,337.5,2266.82,3417.02,960.03,3083.63,1633.42,433.34,4317.27,216.67,33.33,500.01,850.02
68.549,50,3662.89,550.01,6826.37,8464.62,1366.72,12.5,625.01,2616.87,4417.26,1110.04,3467.04,1766.76,383.34,4800.75,200,0,583.34,966.7
69.866,116.67,2875.24,250,6201.13,8589.68,1166.71,12.5,350,1816.77,3917.13,970.03,2883.59,1650.08,316.67,4650.7,133.33,0,666.68,566.68
71.185,33.33,2762.72,283.34,6126.11,10415.7,1300.05,0,475.01,2416.84,3417.02,1310.05,3517.05,1783.43,416.67,4967.47,100,0,633.35,783.35
72.503,83.33,2987.76,400,6126.11,9977.94,1116.7,0,412.51,2833.58,4350.58,1120.04,3900.47,1983.46,366.67,4500.66,200,0,583.34,966.7
73.821,216.67,2675.21,266.67,6113.6,9390.1,1066.7,0,500.01,2450.18,4283.89,1010.03,3367.02,1533.41,350,3917.17,100,16.67,433.34,1033.37
75.14,250,3025.27,350,5063.26,9227.51,1066.7,25,462.51,2966.93,4700.67,970.03,3567.06,1700.09,266.67,4233.92,83.33,33.33,583.34,816.69
76.458,266.67,3325.33,550.01,6463.73,10365.67,566.68,0,262.5,3066.95,4517.29,980.03,3783.78,1466.73,533.34,3417.05,133.33,0,650.01,766.69
77.776,183.33,3187.8,433.34,5675.95,9802.84,1183.37,0,387.5,2700.22,4583.97,1080.04,3717.09,1500.07,400.01,4834.09,200,0,383.34,766.69
79.094,83.33,3075.28,700.01,7176.52,9515.17,933.36,0,437.51,2566.87,3883.79,1200.04,2933.6,1450.07,300,3417.05,233.34,16.67,583.34,900.03
80.412,100,2750.22,416.67,6988.94,10128.03,1283.38,0,500.01,2666.88,4400.59,1460.07,3133.64,1500.07,433.34,3300.36,266.67,0,550.01,816.69
81.73,200,3950.46,583.34,7201.53,9565.2,1066.7,25,475.01,2500.19,4200.54,1170.04,3233.66,1916.78,433.34,3933.84,150,16.67,400.01,616.68
83.048,133.33,4050.48,400,6838.88,9565.2,1000.03,0,462.51,2466.85,4967.42,1050.03,3600.4,1550.07,633.35,3967.18,133.33,0,450.01,783.35
84.366,200,2825.24,383.34,7151.51,10991.07,1150.04,25,325,2216.82,4650.66,1230.05,3417.03,1633.42,650.01,4717.39,216.67,0,750.02,916.69
85.684,33.33,3487.86,333.34,6863.89,9202.5,1083.37,0,287.5,2366.84,4884.06,1310.05,3550.39,1550.07,466.67,4483.99,100,16.67,366.67,716.68
87.002,216.67,3700.4,350,6088.59,11191.2,833.35,0,337.5,2533.53,4200.54,1270.05,2900.26,1533.41,400.01,4083.88,316.67,0,583.34,916.69
88.32,100,3475.35,450.01,5100.77,10966.05,1300.05,37.5,425.01,1850.1,3617.06,1330.05,3617.07,1383.39,483.34,4900.78,200,33.33,566.68,866.69
89.638,250,3125.29,566.68,6801.36,11804.11,1133.37,12.5,537.51,2266.82,3950.47,810.02,3550.39,1933.45,450.01,4267.26,150,50,450.01,1000.03
90.956,450.01,3487.86,316.67,7376.61,9064.93,883.36,0,487.51,2850.25,4250.55,1120.04,2783.57,1550.07,450.01,4984.14,250,50,583.34,666.68
92.274,166.67,2975.26,366.67,6763.85,9440.13,983.36,0,400,2700.22,4950.75,960.03,3367.02,1583.41,300,5217.55,250,33.33,600.01,766.69
93.592,83.33,2712.72,450.01,6463.73,10453.23,1233.38,0,350,2800.24,4667.33,1220.05,3617.07,1516.74,433.34,4700.72,166.67,16.67,350,733.35
94.91,200,3125.29,466.67,5375.85,7964.37,1383.39,12.5,525.01,2200.15,3600.39,1210.04,3767.1,1783.43,483.34,4534,116.67,16.67,516.68,1016.7
96.229,250,3725.41,383.34,7189.03,10078,1050.03,0,525.01,3050.28,4767.36,1320.05,2300.16,2000.12,350,3983.85,100,0,733.35,733.35
97.547,183.33,3000.26,416.67,6688.82,10015.46,1100.04,25,537.51,2483.52,4400.59,1210.04,3350.35,1350.06,400.01,5117.52,216.67,33.33,516.68,650.01
98.865,150,3212.8,366.67,6951.43,8927.35,1183.37,0,600.01,2850.25,4450.6,1190.04,2983.61,1533.41,450.01,3517.07,183.33,33.33,583.34,683.35
100.183,100,3187.8,583.34,6776.35,10190.56,1033.37,0,562.51,2450.18,4250.55,1040.03,2766.9,1150.04,716.68,4433.97,133.33,16.67,833.36,966.7
101.501,183.33,3400.34,366.67,6538.76,9465.15,1100.04,0,425.01,2250.15,5250.84,1320.05,3250.33,1500.07,233.34,3717.12,283.34,33.33,500.01,766.69
102.819,116.67,3025.27,500.01,7351.59,7576.69,1216.71,12.5,512.51,2333.5,3733.76,1120.04,3267,1616.75,450.01,5200.88,116.67,0,366.67,850.02
104.137,83.33,3187.8,350,7501.66,11378.82,1150.04,12.5,350,2100.13,3983.82,1370.06,3083.63,1816.77,400.01,5634.37,166.67,33.33,666.68,1066.7
105.455,66.67,3412.84,533.34,6651.31,8477.12,1216.71,12.5,337.5,3016.94,5184.15,1040.03,2983.61,1633.42,300,3533.74,183.33,0,533.34,900.03
106.773,200,3312.82,366.67,6151.12,8814.79,1150.04,0,475.01,2733.56,3967.15,950.03,3283.67,1816.77,366.67,4950.8,183.33,16.67,683.35,683.35
108.091,250,2662.71,316.67,6576.28,8189.48,1050.03,0,425.01,2466.85,3667.08,1000.03,3933.81,1900.11,333.34,4033.86,233.34,16.67,583.34,633.35
109.409,83.33,3175.3,416.67,5200.8,8377.07,1133.37,0,237.5,2550.2,3883.79,1100.04,3500.38,1366.72,300,4450.65,150,16.67,616.68,1033.37
110.727,100,3000.26,483.34,5575.92,10340.66,1233.38,12.5,437.51,2183.48,4500.62,1120.04,3467.04,1583.41,450.01,3783.8,183.33,16.67,450.01,983.37
112.045,100,3287.82,383.34,6801.36,10190.56,900.02,25,487.51,2433.51,4133.85,1340.05,3133.64,1516.74,466.67,3800.47,200,0,550.01,616.68
113.363,50,3387.84,466.67,6338.68,8814.79,1383.39,25,387.5,2350.17,4367.25,1210.04,3433.7,1583.41,416.67,4133.89,83.33,16.67,650.01,933.36
114.681,33.33,2775.23,350,6363.69,8614.69,983.36,37.5,375,2433.51,5217.49,1100.04,3000.28,1416.73,416.67,5384.28,150,16.67,733.35,883.36
115.999,50,3450.35,383.34,5926.04,8914.84,1033.37,0,425.01,2216.82,4900.73,1210.04,3517.05,1150.04,583.34,4283.93,150,33.33,833.36,1066.7
117.317,83.33,3587.88,633.35,6376.2,9252.53,816.69,0,475.01,2366.84,4033.83,1140.04,3033.62,1683.42,250,4750.74,233.34,16.67,533.34,1200.05
118.636,66.67,2975.26,550.01,5838.51,10916.02,1266.71,0,425.01,2800.24,3500.37,1010.03,3533.72,1533.41,650.01,3817.14,250,33.33,550.01,750.02
119.954,116.67,3125.29,300,6351.19,9527.68,1283.38,0,475.01,1883.44,3867.12,1110.04,3033.62,1600.08,333.34,3900.5,250,0,716.68,933.36
121.272,33.33,3350.33,383.34,5851.01,8627.2,1100.04,0,500.01,2616.87,4183.87,1090.04,2950.27,1566.74,200,4300.6,200,0,383.34,816.69
122.59,50,3187.8,366.67,7051.47,9540.19,1166.71,25,325,2183.48,3183.64,950.03,3417.03,1616.75,516.68,4133.89,133.33,16.67,583.34,916.69
123.908,0,3462.85,500.01,5438.37,8689.73,1100.04,0,462.51,2016.79,3933.8,1440.06,3450.37,1533.41,583.34,4767.41,83.33,0,300,783.35
125.226,66.67,3087.78,300,6038.58,8377.07,1116.7,0,425.01,2100.13,3717.09,1410.06,3300.34,1666.75,450.01,3667.1,300,16.67,400.01,650.01
126.544,133.33,3512.86,383.34,7264.06,10728.4,1016.7,25,425.01,2116.8,4167.2,1010.03,4067.18,1300.05,383.34,5701.06,250,0,533.34,766.69
127.862,66.67,3300.32,233.33,6913.91,10578.3,983.36,12.5,262.5,3250.32,3950.47,1060.03,3483.71,1366.72,416.67,4600.69,166.67,50,450.01,1133.38
129.18,100,3062.78,283.34,7376.61,9302.56,983.36,12.5,437.51,2583.54,4000.49,1100.04,3116.97,1716.76,250,3667.1,383.34,33.33,550.01,950.03
130.498,33.33,2362.66,433.34,6613.79,8877.33,1216.71,0,400,2383.51,4083.84,920.03,3066.96,1216.71,266.67,4350.62,200,50,516.68,1266.72
131.816,16.67,2975.26,316.67,6401.21,8702.24,766.68,0,337.5,2600.21,4083.84,960.03,3083.63,1700.09,300,4250.59,166.67,33.33,816.69,683.35
133.134,33.33,3275.32,800.02,6526.26,9752.81,1000.03,0,337.5,2816.91,5300.86,1260.05,3483.71,1683.42,400.01,3933.84,166.67,16.67,583.34,1166.71
134.452,50,3025.27,466.67,4875.7,9490.16,1033.37,37.5,512.51,2000.12,3667.08,1150.04,3983.82,1700.09,350,4333.94,133.33,33.33,666.68,833.36
135.77,66.67,2737.72,516.67,6501.25,9277.54,1133.37,12.5,462.51,3383.68,4400.59,1020.03,3216.99,1250.05,516.68,4967.47,233.34,16.67,400.01,866.69
137.088,33.33,4012.97,600.01,6501.25,8227,1116.7,12.5,462.51,2400.17,4750.69,1060.03,2716.89,1766.76,600.01,4734.06,166.67,0,383.34,600.01
138.406,0,3762.92,450.01,7276.56,10278.12,1033.37,0,412.51,2033.46,4100.51,1240.05,3667.08,1516.74,516.68,4217.25,283.34,0,400.01,966.7
139.725,50,3562.87,350,6288.67,8614.69,1166.71,0,462.51,2566.87,3633.74,1370.06,3267,1166.71,383.34,4350.62,233.34,16.67,766.69,1066.7
141.043,66.67,3025.27,533.34,6901.41,9215.01,1066.7,0,300,2050.13,4934.07,1370.06,2950.27,1350.06,416.67,4784.08,133.33,50,633.35,733.35
142.361,83.33,2975.26,666.68,6451.23,9114.95,1116.7,0,500.01,2466.85,4050.5,1100.04,3016.95,1533.41,550.01,4984.14,200,0,700.02,683.35
143.679,50,2887.75,416.67,5813.5,9590.21,1183.37,25,512.51,2166.81,3066.95,930.03,2700.22,1766.76,350,3967.18,166.67,0,616.68,1066.7
144.997,100,3550.37,450.01,6538.76,9752.81,933.36,12.5,562.51,2616.87,3116.96,1190.04,2683.56,1916.78,533.34,3983.85,266.67,33.33,566.68,850.02
146.315,50,3137.79,333.34,6163.62,9752.81,1133.37,0,400,1983.45,3133.63,1050.03,3600.4,1800.1,416.67,4750.74,200,0,500.01,683.35
147.633,66.67,3087.78,333.34,6076.09,10603.32,1066.7,25,400,2233.48,4800.7,1120.04,3833.79,1533.41,383.34,4250.59,216.67,0,533.34,966.7
148.951,233.33,2862.74,300,7564.19,10015.46,1200.04,0,325,2133.47,3750.43,1090.04,3317.01,1533.41,316.67,5250.9,150,50,600.01,783.35
150.269,33.33,2762.72,283.34,6476.24,10740.91,1050.03,25,425.01,2433.51,4433.93,1000.03,3367.02,1700.09,300,4200.57,66.67,33.33,433.34,783.35
151.587,50,2825.24,450.01,6113.6,9240.02,1366.72,0,425.01,2400.17,3417.02,1170.04,3050.29,1133.37,483.34,4233.92,216.67,0,533.34,716.68
152.905,100,2925.25,383.34,6901.41,9277.54,900.02,0,575.01,1866.77,4283.89,990.03,3350.35,1583.41,350,4333.94,133.33,16.67,666.68,866.69
154.223,166.67,3012.77,383.34,6351.19,9502.66,1033.37,25,575.01,2216.82,4000.49,1010.03,3450.37,1516.74,533.34,3517.07,183.33,0,516.68,950.03
155.541,50,2775.23,400,5538.4,10090.51,1166.71,0,575.01,2866.92,5334.2,1230.05,2933.6,1633.42,216.67,5651.04,150,0,533.34,783.35
156.859,83.33,2787.73,466.67,7876.83,9740.3,1116.7,12.5,487.51,2616.87,4200.54,1320.05,3483.71,1666.75,183.33,4400.63,116.67,33.33,483.34,816.69
158.177,0,3375.34,300,5926.04,8664.72,933.36,0,537.51,1800.1,4300.56,1270.05,3333.68,1666.75,533.34,5167.54,166.67,0,600.01,550.01
159.495,16.67,3550.37,316.67,6451.23,9840.36,1200.04,12.5,362.5,2866.92,4283.89,1110.04,3683.75,1850.11,383.34,3950.51,200,66.67,600.01,700.02
160.814,16.67,3575.38,516.67,5951.04,7376.61,966.69,12.5,287.5,2450.18,3200.31,980.03,3533.72,1783.43,366.67,5617.69,200,100,333.34,866.69
162.132,33.33,3100.28,250,5613.43,9477.65,1200.04,0,400,2266.82,4600.64,1240.05,4133.86,1433.4,466.67,4183.9,116.67,0,683.35,866.69
163.45,16.67,3300.32,450.01,6726.34,9290.05,1066.7,0,362.5,2200.15,4250.55,1180.04,3350.35,1733.43,333.34,3767.13,166.67,0,533.34,766.69
164.768,50,3975.46,600.01,6988.94,9164.98,916.69,0,350,2233.48,4483.95,1220.05,3083.63,2000.12,466.67,4017.19,250,0,500.01,1033.37
166.086,16.67,2862.74,266.67,7139,10603.32,1000.03,0,400,2200.15,4967.42,1110.04,3066.96,1250.05,283.34,5200.88,216.67,0,616.68,800.02
167.404,0,2800.23,333.34,5926.04,11466.38,966.69,12.5,475.01,2633.54,4183.87,1000.03,3583.73,1266.72,450.01,4483.99,166.67,0,650.01,833.36
168.722,66.67,3662.89,350,6876.39,9139.97,1116.7,12.5,450.01,2450.18,5034.1,970.03,4167.2,1366.72,400.01,3817.14,216.67,33.33,700.02,600.01
170.04,50,2687.71,466.67,6088.59,9515.17,1000.03,0,362.5,2833.58,3817.11,970.03,3450.37,1500.07,283.34,4467.32,200,0,450.01,833.36
171.358,66.67,3150.29,466.67,6388.7,7964.37,1316.72,0,425.01,2450.18,3733.76,1310.05,3867.13,1216.71,583.34,4450.65,116.67,0,650.01,733.35
172.676,233.33,3325.33,283.34,6313.68,7914.35,1100.04,0,550.01,2950.26,3633.74,1070.04,3300.34,1383.39,433.34,3250.34,116.67,0,516.68,1083.37
173.994,50,3187.8,533.34,6038.58,9915.4,933.36,25,437.51,2533.53,5084.12,1160.04,3483.71,1883.44,366.67,4517.33,233.34,33.33,550.01,816.69
175.312,50,3075.28,316.67,6313.68,8577.17,1150.04,0,400,2583.54,4784.03,1070.04,2800.24,1850.11,416.67,4817.42,183.33,16.67,483.34,800.02
176.63,33.33,3662.89,566.68,6376.2,9440.13,783.35,0,400,2450.18,4750.69,1000.03,2933.6,1616.75,266.67,3567.08,150,16.67,483.34,783.35
177.948,50,3175.3,350,6913.91,9827.85,800.02,0,487.51,2666.88,5000.76,1530.07,3333.68,1366.72,433.34,4033.86,266.67,16.67,466.67,583.34
179.266,33.33,3287.82,466.67,5725.97,10290.63,1150.04,0,337.5,2483.52,5100.79,1390.06,3383.69,1716.76,383.34,4333.94,33.33,0,750.02,733.35
180.584,33.33,3337.83,433.34,8252.01,11391.33,1116.7,12.5,400,2966.93,4817.37,1090.04,3683.75,1766.76,300,4033.86,166.67,16.67,650.01,850.02
181.903,0,2962.76,550.01,6713.83,9627.74,1400.06,12.5,500.01,2216.82,4117.18,930.03,3100.3,1950.12,566.68,4717.39,266.67,0,666.68,866.69
183.221,33.33,3612.88,616.68,6738.84,8914.84,916.69,0,262.5,2333.5,4000.49,1020.03,3350.35,1566.74,416.67,4884.11,183.33,0,500.01,716.68
184.539,83.33,4012.97,583.34,5851.01,8439.6,600.01,0,512.51,2916.92,4033.83,1170.04,3650.41,1733.43,416.67,3483.73,183.33,16.67,616.68,1216.72
185.857,116.67,3475.35,616.68,5363.35,10015.46,1250.05,0,312.5,2683.55,4000.49,1280.05,3300.34,1683.42,483.34,5034.16,350,0,583.34,750.02
187.175,33.33,3300.32,383.34,6576.28,10453.23,733.35,12.5,550.01,1816.77,3817.11,670.01,2616.88,1550.07,300,5067.5,66.67,0,750.02,883.36
188.493,0,3350.33,233.33,6638.8,10315.64,1166.71,25,350,1983.45,3683.75,1180.04,3750.43,1966.79,366.67,4834.09,266.67,0,616.68,850.02
189.811,83.33,3362.83,216.67,6638.8,9502.66,783.35,12.5,400,2516.86,4183.87,1320.05,2700.22,1516.74,400.01,4133.89,266.67,66.67,566.68,933.36
191.129,33.33,3187.8,450.01,5788.49,9127.46,1000.03,0,375,2383.51,3433.69,1000.03,3300.34,1766.76,383.34,4400.63,166.67,16.67,650.01,1016.7
192.447,66.67,2412.67,200,6326.18,8964.87,833.35,0,475.01,2916.92,5084.12,1010.03,3450.37,2066.8,400.01,3900.5,250,16.67,600.01,900.03
193.765,83.33,3087.78,383.34,5800.99,8289.53,1250.05,25,412.51,2450.18,3583.72,1320.05,3583.73,1366.72,433.34,3417.05,200,0,533.34,850.02
195.083,16.67,2950.26,400,5913.53,6813.87,800.02,25,237.5,2066.8,3183.64,970.03,8668.98,1383.39,416.67,3000.29,116.67,50,900.03,933.36
196.401,83.33,3637.89,900.02,5951.04,7964.37,966.69,0,437.51,2866.92,4317.23,810.02,3767.1,1566.74,366.67,3917.17,133.33,16.67,633.35,883.36
197.719,16.67,2812.73,116.67,5988.56,10040.48,1050.03,12.5,475.01,2600.21,4734.01,940.03,3267,2000.12,533.34,3667.1,233.34,0,666.68,600.01
199.037,0,3962.96,533.34,6826.37,8677.22,783.35,37.5,412.51,2466.85,4450.6,1130.04,3433.7,1766.76,233.34,3900.5,166.67,0,816.69,616.68
200.355,0,2850.24,316.67,6126.11,9890.39,950.03,0,425.01,1783.43,4567.3,1240.05,4017.16,1550.07,400.01,4600.69,100,0,783.35,733.35
201.673,16.67,2850.24,516.67,7038.96,8664.72,1033.37,0,362.5,2350.17,4859.05,1090.04,3550.39,1850.11,316.67,4217.25,150,0,900.03,816.69
202.991,66.67,2725.22,433.34,6151.12,9477.65,1050.03,0,437.51,1966.78,3633.74,1090.04,3567.06,1633.42,333.34,3733.79,200,50,566.68,1050.04
204.31,83.33,3312.82,250,6301.17,9327.57,1216.71,0,462.51,2200.15,3600.39,1180.04,2983.61,1666.75,400.01,3533.74,350,16.67,750.02,966.7
205.628,116.67,3262.81,416.67,4963.23,9727.79,866.69,0,512.51,2233.48,3983.82,1190.04,3233.66,1783.43,483.34,5567.67,50,16.67,500.01,733.35
206.946,116.67,3062.78,616.68,7038.96,10740.91,833.35,12.5,337.5,1983.45,3166.97,710.02,3133.64,1583.41,416.67,4433.97,83.33,50,600.01,600.01
208.264,316.67,3200.3,283.34,6251.15,8427.1,1050.03,50,400,2933.59,3650.41,1050.03,2666.89,1550.07,316.67,3850.48,133.33,16.67,600.01,866.69
209.582,233.33,3187.8,333.34,6126.11,9415.12,1200.04,25,612.51,2850.25,4000.49,1070.04,3083.63,1600.08,316.67,4267.26,166.67,33.33,683.35,866.69
210.9,350,3162.79,300,5138.28,8051.91,783.35,12.5,362.5,2516.86,4333.9,940.03,3750.43,1333.39,333.34,3250.34,283.34,66.67,833.36,966.7
212.218,116.67,3375.34,550.01,7076.48,9752.81,766.68,0,512.51,2166.81,4667.33,1120.04,3467.04,1400.06,366.67,4233.92,200,0,633.35,783.35
