D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\10ppm-cal7-3.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 17:42:17 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
65.913,66.67,475.01,166.67,1312.55,1112.54,1433.39,0,62.5,416.67,3083.62,130,2533.53,1783.43,200,600.01,116.67,0,583.34,400.01
67.231,33.33,500.01,33.33,1450.06,1612.58,1266.71,25,75,216.67,6601.33,100,3383.69,1000.03,300,383.34,200,0,583.34,500.01
68.55,0,412.5,100,1487.57,1737.59,983.36,0,25,216.67,5700.99,170,2350.17,1133.37,166.67,383.34,233.34,33.33,250,416.67
69.868,0,637.51,50,1325.05,1462.56,733.35,0,75,416.67,4583.97,180,3050.29,1066.7,350,433.34,233.34,83.33,433.34,733.35
71.186,16.67,487.51,33.33,1350.05,1237.55,1116.7,0,37.5,200,3717.09,90,2550.2,1166.71,166.67,733.35,83.33,0,500.01,416.67
72.504,33.33,462.51,216.67,1400.06,887.52,866.69,0,12.5,216.67,1316.72,180,2833.58,1266.72,283.34,566.68,316.67,16.67,383.34,766.69
73.822,0,287.5,166.67,1212.54,1037.53,983.36,0,12.5,366.67,6668.02,220,2966.94,1300.05,283.34,516.68,316.67,16.67,233.34,633.35
75.14,0,437.51,133.33,1475.06,1125.04,1133.37,0,62.5,383.34,4067.17,60,2966.94,1000.03,266.67,500.01,133.33,33.33,400.01,933.36
76.458,16.67,462.51,116.67,1025.03,1137.54,1350.05,0,50,283.34,5859.37,120,1900.11,1766.76,150,450.01,150,16.67,416.67,733.35
77.776,66.67,587.51,33.33,1175.04,1462.56,1433.39,0,12.5,166.67,5334.2,160,2566.87,933.36,333.34,666.68,133.33,0,483.34,683.35
79.094,33.33,312.5,50,1587.57,1550.07,1033.37,0,87.5,183.33,4117.18,170,3183.65,1600.08,316.67,516.68,200,0,550.01,666.68
80.412,16.67,425.01,83.33,1037.53,1537.57,1233.38,0,50,250,4367.25,90,2683.56,1816.77,533.34,483.34,250,33.33,566.68,716.68
81.73,50,350,66.67,1362.55,1075.03,1366.72,0,0,133.33,4767.36,220,2683.56,1316.72,333.34,466.67,66.67,16.67,333.34,716.68
83.048,33.33,400,166.67,1550.07,1425.06,1100.04,0,62.5,216.67,5567.61,120,2950.27,1500.07,200,400.01,133.33,33.33,800.02,700.02
84.366,16.67,550.01,116.67,1450.06,1362.55,1200.04,25,75,633.35,5550.94,70,2300.16,1016.7,233.34,433.34,216.67,0,483.34,666.68
85.684,133.33,337.5,50,1537.57,1375.06,1350.05,12.5,50,316.67,3833.78,150,3567.06,1283.38,316.67,333.34,133.33,83.33,366.67,566.68
87.002,16.67,550.01,66.67,1112.54,1575.07,1266.71,0,62.5,250,4917.4,100,3833.79,1433.4,250,566.68,250,0,616.68,900.03
88.32,16.67,487.51,83.33,1487.57,1500.07,1300.05,0,50,250,3833.78,130,3500.38,1466.73,366.67,550.01,83.33,0,583.34,683.35
89.639,50,425.01,166.67,1212.54,1125.04,1016.7,12.5,75,350,5150.81,180,3567.06,1466.73,450.01,550.01,183.33,0,583.34,666.68
90.957,16.67,587.51,150,1387.56,1125.04,1116.7,0,25,383.34,6484.61,160,3267,1533.41,400.01,516.68,100,16.67,666.68,350
92.275,0,575.01,183.33,1075.03,1087.53,966.69,0,50,300,5150.81,220,2916.93,1066.7,350,516.68,133.33,16.67,500.01,700.02
93.593,0,650.01,116.67,1375.06,1800.1,1233.38,37.5,50,350,4250.55,140,2766.9,1233.38,433.34,433.34,200,16.67,666.68,716.68
94.911,0,425.01,133.33,1262.55,1225.04,1250.05,0,37.5,500.01,4800.7,120,2566.87,1133.37,416.67,400.01,150,33.33,533.34,800.02
96.229,50,425.01,100,1262.55,1362.55,900.02,0,50,333.34,3833.78,110,3283.67,1050.03,383.34,450.01,283.34,0,500.01,700.02
97.547,66.67,562.51,66.67,1462.56,1912.61,1383.39,0,25,250,4717.34,140,3567.06,1500.07,433.34,483.34,200,50,450.01,733.35
98.865,0,612.51,50,1825.1,1375.06,1350.05,0,75,250,4467.27,170,2900.26,1316.72,416.67,400.01,183.33,33.33,833.36,633.35
100.183,16.67,625.01,166.67,1625.08,1400.06,1066.7,12.5,37.5,266.67,6101.13,190,3650.41,1316.72,550.01,516.68,66.67,0,783.35,1016.7
101.501,50,625.01,183.33,1400.06,1562.57,1083.37,0,100,83.33,4283.89,90,3817.12,1383.39,416.67,400.01,150,0,416.67,1066.7
102.819,50,525.01,133.33,1612.58,1300.05,966.69,12.5,25,200,2750.23,110,3417.03,1283.38,383.34,516.68,200,0,566.68,1050.04
104.137,33.33,562.51,133.33,1362.55,1200.04,1100.04,0,62.5,333.34,3867.12,240,3050.29,1166.71,500.01,616.68,166.67,0,766.69,916.69
105.455,100,475.01,66.67,1137.54,1250.05,883.36,0,50,116.67,3283.66,240,4734.02,1250.05,350,516.68,233.34,0,816.69,1116.71
106.773,50,462.51,166.67,1425.06,1300.05,1633.41,0,25,366.67,3200.31,110,4017.16,1400.06,483.34,633.35,183.33,0,783.35,1033.37
108.091,16.67,450.01,0,1525.07,1300.05,966.69,12.5,75,266.67,2816.91,190,3617.07,1116.71,266.67,750.02,250,0,700.02,883.36
109.409,50,500.01,16.67,1137.54,1600.08,1783.43,0,25,366.67,3617.06,60,4517.3,983.36,516.68,433.34,83.33,16.67,500.01,633.35
110.728,16.67,425.01,50,1425.06,1600.08,1283.38,12.5,50,366.67,5584.28,180,3150.31,1483.4,316.67,450.01,300,0,650.01,816.69
112.046,0,362.5,100,1425.06,1450.06,1166.71,0,50,366.67,4550.63,110,3617.07,1066.7,483.34,416.67,266.67,0,666.68,883.36
113.364,50,525.01,150,1700.09,1450.06,1366.72,12.5,25,266.67,5100.79,120,3433.7,1200.04,483.34,466.67,116.67,0,833.36,1033.37
114.682,33.33,450.01,116.67,1287.55,1537.57,1233.38,0,50,366.67,3066.95,120,3700.42,1066.7,366.67,466.67,333.34,0,733.35,916.69
116,116.67,562.51,100,1175.04,1462.56,900.02,25,87.5,283.34,3266.99,100,3917.14,1183.38,400.01,450.01,183.33,0,800.02,766.69
117.318,66.67,500.01,83.33,1212.54,1462.56,1100.04,0,12.5,150,5200.82,200,3367.02,1266.72,550.01,400.01,183.33,0,866.69,1200.05
118.636,83.33,462.51,183.33,1587.57,1412.56,1366.72,0,50,150,3083.62,240,3617.07,900.03,416.67,533.34,166.67,50,866.69,1066.7
119.954,83.33,525.01,200,1900.11,1350.05,1116.7,0,37.5,450.01,3683.75,70,4684.01,1166.71,250,400.01,233.34,0,666.68,933.36
121.272,116.67,475.01,216.67,1587.57,1525.07,1133.37,12.5,75,400,4467.27,240,4083.85,966.7,883.36,633.35,166.67,0,933.36,1050.04
122.59,100,512.51,166.67,1462.56,1687.58,1483.4,0,12.5,150,3917.13,260,4050.51,1116.71,683.35,716.68,233.34,0,633.35,1000.03
123.908,116.67,537.51,183.33,1487.57,1487.57,766.68,0,50,133.33,5550.94,140,3933.81,1083.37,316.67,350,133.33,66.67,616.68,1150.04
125.226,116.67,425.01,116.67,1862.6,1537.57,1250.05,12.5,50,383.34,4700.67,160,3700.42,1300.05,550.01,566.68,66.67,0,616.68,1300.06
126.544,133.33,575.01,100,1250.05,1062.53,1050.03,0,25,133.33,4167.2,110,3850.46,1500.07,466.67,550.01,316.67,16.67,766.69,1050.04
127.862,66.67,600.01,166.67,1637.58,1287.55,1050.03,12.5,62.5,100,5534.27,230,4083.85,1266.72,466.67,350,100,0,533.34,866.69
129.18,116.67,475.01,100,1512.57,1687.58,1483.4,0,37.5,266.67,3950.47,120,3950.48,1166.71,416.67,666.68,216.67,16.67,933.36,950.03
130.498,150,612.51,133.33,1350.05,1312.55,1750.09,12.5,25,683.35,4600.64,170,3917.14,1050.03,416.67,400.01,83.33,16.67,1016.7,1466.74
131.816,133.33,600.01,83.33,1437.56,1462.56,1400.06,37.5,100,216.67,4734.01,120,3300.34,950.03,516.68,500.01,200,16.67,616.68,1050.04
133.135,50,225,116.67,1600.08,1062.53,1300.05,0,12.5,300,4950.75,220,4300.57,933.36,683.35,550.01,233.34,16.67,733.35,1183.38
134.453,66.67,387.5,116.67,1425.06,1025.03,1300.05,12.5,62.5,400,5484.25,120,3367.02,1266.72,550.01,550.01,183.33,33.33,950.03,1283.39
135.771,66.67,575.01,133.33,1450.06,1187.54,1283.38,0,25,216.67,3950.47,150,4550.64,1133.37,750.02,566.68,400.01,50,816.69,1333.39
137.089,83.33,800.02,250,1575.07,1250.05,1266.71,12.5,50,300,5350.87,290,4017.16,783.35,500.01,450.01,150,33.33,733.35,1050.04
138.407,116.67,562.51,116.67,1575.07,1162.54,1250.05,0,25,200,3850.45,270,3767.1,1233.38,416.67,666.68,166.67,66.67,966.7,1066.7
139.725,66.67,800.02,83.33,1687.58,1662.58,1133.37,0,12.5,200,5834.37,260,4784.04,1116.71,533.34,483.34,233.34,33.33,933.36,1166.71
141.043,66.67,475.01,116.67,1487.57,1950.11,1416.73,0,37.5,183.33,5084.12,120,4000.49,1600.08,616.68,533.34,116.67,16.67,666.68,1250.05
142.361,33.33,562.51,266.67,1775.09,1000.03,883.36,0,37.5,216.67,3450.36,150,2733.56,1316.72,533.34,733.35,166.67,33.33,800.02,966.7
143.679,100,612.51,200,1600.08,1100.04,716.68,0,25,166.67,4100.51,190,3717.09,1300.05,400.01,516.68,183.33,33.33,733.35,1000.03
144.997,150,662.51,383.34,1550.07,1562.57,983.36,0,12.5,416.67,4633.99,150,3033.62,866.69,466.67,416.67,216.67,0,1066.7,1200.05
146.315,100,312.5,183.33,1687.58,1325.05,1483.4,12.5,87.5,350,4167.2,150,4117.19,1650.08,416.67,416.67,183.33,33.33,816.69,1083.37
147.633,66.67,637.51,133.33,1625.08,1312.55,1116.7,0,25,250,4167.2,180,4317.24,1266.72,750.02,500.01,133.33,0,1066.7,1383.4
148.951,16.67,412.5,50,1637.58,1837.6,1233.38,0,75,266.67,3833.78,130,3983.82,1416.73,666.68,583.34,233.34,0,1333.39,1316.72
150.269,33.33,562.51,116.67,1512.57,1662.58,950.03,0,12.5,250,3967.15,150,3550.39,850.02,266.67,700.02,116.67,33.33,1233.38,983.37
151.587,50,425.01,200,1362.55,1562.57,1833.43,0,50,116.67,3250.32,100,4500.62,1266.72,516.68,500.01,133.33,16.67,733.35,883.36
152.905,16.67,337.5,50,2050.12,1375.06,1350.05,0,62.5,166.67,3233.65,160,3683.75,1150.04,500.01,500.01,250,0,983.37,1416.73
154.224,66.67,412.5,116.67,1587.57,1662.58,1000.03,0,50,333.34,3850.45,200,5150.82,1116.71,416.67,416.67,150,16.67,1000.03,1100.04
155.542,33.33,750.02,183.33,1325.05,1425.06,1066.7,0,62.5,233.33,4467.27,110,3867.13,716.68,333.34,266.67,200,50,733.35,1100.04
156.86,83.33,712.51,83.33,1275.05,1137.54,1333.39,25,12.5,316.67,6451.27,80,3200.32,1083.37,750.02,450.01,133.33,16.67,1033.37,1216.72
158.178,66.67,437.51,216.67,1625.08,1500.07,1216.71,25,87.5,300,4150.52,260,4483.95,1200.04,900.03,516.68,116.67,33.33,950.03,1216.72
159.496,66.67,387.5,166.67,1500.07,1625.08,1516.74,37.5,25,200,4000.49,160,3967.15,933.36,683.35,433.34,216.67,16.67,716.68,1216.72
160.814,16.67,600.01,150,1887.61,1312.55,1316.72,0,37.5,316.67,3967.15,140,3583.73,950.03,716.68,466.67,183.33,0,783.35,1016.7
162.132,33.33,650.01,133.33,1412.56,1112.54,1050.03,0,37.5,250,5634.3,160,3933.81,1516.74,616.68,400.01,116.67,50,1066.7,883.36
163.45,33.33,550.01,16.67,1400.06,1387.56,1033.37,0,37.5,133.33,4283.89,190,3417.03,750.02,533.34,533.34,250,16.67,883.36,1200.05
164.768,50,450.01,133.33,1362.55,1575.07,1300.05,0,12.5,366.67,4633.99,240,3550.39,1383.39,633.35,600.01,150,16.67,650.01,1533.41
166.086,16.67,712.51,200,1550.07,1037.53,1033.37,12.5,37.5,200,4984.09,210,3583.73,1350.06,683.35,583.34,183.33,66.67,1116.71,1350.06
167.404,116.67,450.01,133.33,1562.57,1150.04,916.69,0,12.5,250,4233.88,170,4383.93,1066.7,500.01,533.34,133.33,0,716.68,1133.38
168.722,66.67,200,100,1975.12,1675.08,850.02,0,25,216.67,3717.09,210,3400.36,1383.39,533.34,450.01,266.67,33.33,783.35,1033.37
170.04,33.33,550.01,66.67,1675.08,1637.58,1033.37,0,25,250,5467.58,190,5017.44,1433.4,566.68,616.68,150,16.67,1150.04,1233.38
171.358,100,762.52,83.33,1125.04,1825.1,1233.38,25,37.5,233.33,5234.17,90,3050.29,1083.37,733.35,666.68,100,16.67,733.35,1000.03
172.676,16.67,550.01,66.67,1525.07,1675.08,983.36,37.5,50,233.33,4900.73,170,4550.64,1600.08,800.02,433.34,250,16.67,1100.04,1116.71
173.994,33.33,450.01,33.33,1337.55,1425.06,1383.39,25,50,116.67,4400.59,140,3750.43,1150.04,566.68,433.34,300,33.33,1200.05,1300.06
175.313,116.67,462.51,33.33,1487.57,1275.05,1550.07,12.5,50,300,4684,140,3867.13,1166.71,550.01,333.34,300,0,1050.04,1150.04
176.631,50,537.51,166.67,1462.56,1337.55,866.69,12.5,75,316.67,4183.87,190,3483.71,1116.71,700.02,333.34,233.34,16.67,833.36,866.69
177.949,50,550.01,216.67,1487.57,1700.09,1400.06,0,62.5,233.33,5150.81,210,3700.42,1366.72,550.01,600.01,150,33.33,833.36,1300.06
179.267,33.33,587.51,283.34,1612.58,1137.54,1133.37,0,37.5,516.67,5400.89,120,4017.16,1283.38,766.69,566.68,116.67,16.67,833.36,1050.04
180.585,116.67,612.51,116.67,1450.06,1275.05,1233.38,12.5,12.5,316.67,5234.17,300,4050.51,966.7,666.68,500.01,133.33,0,983.37,1133.38
181.903,116.67,787.52,66.67,1487.57,1112.54,983.36,0,37.5,183.33,4984.09,160,4067.18,1416.73,633.35,283.34,183.33,16.67,933.36,1433.4
183.221,116.67,550.01,133.33,1500.07,1375.06,1016.7,12.5,37.5,183.33,3933.8,150,3783.78,1050.03,666.68,566.68,300,33.33,1033.37,1416.73
184.539,216.67,387.5,83.33,1862.6,1450.06,1116.7,0,50,150,3983.82,150,4533.97,916.69,416.67,566.68,83.33,33.33,1150.04,1183.38
185.857,83.33,550.01,200,1637.58,1512.57,1366.72,0,87.5,200,5067.45,140,3833.79,966.7,750.02,516.68,200,16.67,800.02,1266.72
187.175,183.33,750.02,233.33,1725.09,1562.57,1200.04,0,12.5,350,4350.58,190,4567.31,1166.71,500.01,483.34,216.67,16.67,733.35,1316.72
188.493,100,575.01,166.67,1600.08,1375.06,1266.71,12.5,62.5,316.67,4550.63,270,3783.78,950.03,800.02,466.67,183.33,66.67,883.36,1250.05
189.811,133.33,612.51,100,1687.58,1787.59,733.35,12.5,50,350,4017.16,120,3633.74,1183.38,916.69,433.34,116.67,16.67,1000.03,1116.71
191.129,150,550.01,150,1400.06,1375.06,1166.71,0,50,266.67,4934.07,180,4884.07,1483.4,550.01,783.35,150,0,666.68,1250.05
192.447,83.33,475.01,116.67,1600.08,925.03,1133.37,0,25,183.33,5250.84,120,3350.35,1300.05,650.01,233.34,366.67,16.67,800.02,1116.71
193.765,100,500.01,150,1687.58,1687.58,733.35,0,0,300,4934.07,160,3617.07,1033.37,466.67,783.35,133.33,0,750.02,1100.04
195.083,66.67,487.51,66.67,1150.04,1425.06,1133.37,0,100,400,5117.46,130,3933.81,1200.04,500.01,616.68,266.67,0,950.03,1033.37
196.402,133.33,650.01,66.67,1862.6,1562.57,1000.03,0,75,300,4667.33,130,3950.48,1383.39,450.01,566.68,116.67,33.33,916.69,1300.06
197.72,283.34,725.02,116.67,1787.59,1337.55,1233.38,0,25,216.67,4200.54,180,4033.84,1350.06,716.68,450.01,200,50,800.02,1133.38
199.038,66.67,550.01,233.33,1537.57,1325.05,1166.71,0,0,350,4900.73,220,3517.05,1166.71,850.02,533.34,133.33,33.33,983.37,1266.72
200.356,133.33,575.01,83.33,1400.06,1275.05,733.35,0,62.5,266.67,5167.48,180,4233.89,1166.71,500.01,700.02,316.67,16.67,633.35,1283.39
201.674,216.67,325,116.67,2075.13,1787.59,966.69,0,87.5,283.34,4300.56,220,3483.71,1183.38,666.68,633.35,133.33,0,883.36,1350.06
202.992,100,737.52,216.67,1537.57,1237.55,1000.03,0,12.5,250,3833.78,280,4267.23,1033.37,733.35,400.01,133.33,33.33,600.01,716.68
204.31,100,762.52,100,1812.6,1550.07,1216.71,0,50,283.34,6067.79,280,4483.95,1316.72,666.68,666.68,233.34,0,983.37,833.36
205.628,283.34,700.01,133.33,1512.57,1562.57,916.69,25,37.5,350,6084.46,200,3700.42,966.7,700.02,483.34,116.67,16.67,933.36,816.69
206.946,150,650.01,100,1625.08,1362.55,733.35,12.5,25,400,4067.17,110,3450.37,1416.73,533.34,616.68,100,16.67,716.68,866.69
208.264,200,562.51,150,1487.57,1475.06,1350.05,12.5,25,333.34,4567.3,150,4233.89,1450.07,950.03,533.34,183.33,0,650.01,1350.06
209.582,116.67,512.51,166.67,1562.57,1275.05,1733.42,25,25,300,4133.85,80,4867.4,1566.74,483.34,750.02,200,0,766.69,1433.4
210.9,133.33,675.01,50,1700.09,1400.06,1300.05,0,50,400,7901.9,150,3183.65,1100.04,566.68,616.68,166.67,50,1133.38,1100.04
212.218,166.67,637.51,83.33,1687.58,1437.56,1383.39,0,50,300,4400.59,160,3733.76,1500.07,333.34,450.01,133.33,0,783.35,1700.1
213.536,16.67,612.51,216.67,1712.59,1700.09,1316.72,12.5,62.5,133.33,4467.27,170,4183.87,1133.37,583.34,516.68,133.33,0,716.68,1100.04
214.854,100,675.01,183.33,1675.08,1550.07,1483.4,0,125,516.67,5667.64,200,3333.68,816.69,516.68,416.67,133.33,16.67,966.7,1400.07
216.172,133.33,475.01,16.67,1587.57,1675.08,1200.04,12.5,25,233.33,5734.33,110,3116.97,866.69,616.68,366.67,216.67,16.67,950.03,1583.42
217.49,16.67,600.01,116.67,1700.09,1350.05,1333.39,0,50,400,6217.84,170,3433.7,1066.7,733.35,600.01,100,33.33,966.7,966.7
218.809,100,537.51,116.67,1400.06,1237.55,1000.03,0,37.5,483.34,4050.5,100,3800.45,783.35,350,466.67,150,16.67,950.03,1183.38
220.127,100,675.01,33.33,1612.58,1225.04,1516.74,0,37.5,366.67,3950.47,130,3617.07,1083.37,600.01,366.67,183.33,0,800.02,1316.72
221.441,66.67,275,33.33,1087.53,62.5,0,0,12.5,0,16.67,0,0,0,0,0,233.34,0,0,0
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
          Printed: 2022-07-12 17:46:21,,,,,,,,,,,,,,,,,,,
