D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\300ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 18:12:46 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
58.005,16.67,8277.02,983.36,16032.58,26908.86,1100.04,0,1225.04,6968.14,3767.1,3340.34,2883.59,933.36,416.67,12354.97,266.67,16.67,416.67,766.69
59.323,33.33,8364.56,916.69,14693.87,27847.88,1166.71,0,1387.56,8769,3867.12,2950.27,3433.7,1033.37,316.67,12354.97,166.67,0,516.68,683.35
60.641,66.67,7601.7,933.36,15344.44,25005.95,1300.05,0,1187.54,6517.95,3216.98,3200.31,3400.36,1233.38,383.34,11871.25,133.33,0,416.67,1000.03
61.959,16.67,9177.48,1216.71,15094.22,24905.8,1016.7,0,1262.55,5784.35,3767.1,3430.36,3450.37,966.7,333.34,12388.33,316.67,0,500.01,783.35
63.277,33.33,7489.15,966.69,15694.77,24405.07,966.69,12.5,1175.04,7935.24,3983.82,3210.32,3150.31,700.02,500.01,12605.17,283.34,16.67,483.34,883.36
64.595,16.67,9039.9,1116.7,15869.93,28574.09,1116.7,0,1175.04,7885.22,4267.22,3320.34,2916.93,1116.71,366.67,11954.65,183.33,16.67,466.67,1066.7
65.914,33.33,9039.9,1366.72,16533.06,25494.17,1000.03,0,1262.55,7268.27,4283.89,3040.28,3100.3,1266.72,283.34,11420.91,100,0,550.01,833.36
67.232,0,9365.08,916.69,15269.38,28060.73,1150.04,25,1162.54,6101.13,3650.41,3480.37,3917.14,766.68,383.34,10887.19,216.67,50,550.01,750.02
68.55,0,9064.91,1100.04,15782.35,25268.84,966.69,12.5,1200.04,6984.81,3750.43,3270.33,2566.87,1250.05,316.67,12121.45,183.33,0,550.01,950.03
69.868,50,10765.91,1616.74,15932.48,24192.27,850.02,0,1200.04,6951.46,3500.37,3010.28,2650.22,1133.37,433.34,12955.46,100,16.67,650.01,800.02
71.186,50,8377.06,1150.04,15432.02,29312.85,1116.7,0,1025.03,7118.2,5267.51,2760.23,3033.62,966.7,266.67,11387.55,166.67,0,516.68,833.36
72.504,0,10303.12,1050.03,16232.77,27084.14,1000.03,0,1575.07,8552.22,4067.17,2820.24,2650.22,1350.06,433.34,12221.53,250,133.33,300,783.35
73.822,0,8939.85,1216.71,16870.89,24918.32,900.02,0,1037.53,5517.59,4533.96,3760.43,3267,1000.03,266.67,12388.33,166.67,50,383.34,666.68
75.14,50,9352.57,1200.04,17584.12,25944.86,900.02,12.5,1375.06,7535.05,3950.47,3620.4,2316.83,916.69,433.34,9869.84,166.67,0,550.01,733.35
76.458,0,9802.82,983.36,17458.99,25719.52,1100.04,12.5,1100.04,5767.67,3983.82,3340.34,3400.36,1016.7,333.34,12738.61,200,0,566.68,683.35
77.776,16.67,8852.3,1050.03,17058.58,24004.5,933.36,0,1637.58,6267.86,4117.18,3060.29,2766.9,1116.71,400.01,12955.46,166.67,16.67,766.69,833.36
79.094,0,7389.11,933.36,16220.26,27159.26,766.68,25,1212.54,7068.18,4300.56,3010.28,2566.87,966.7,166.67,13005.5,216.67,0,633.35,633.35
80.412,16.67,8989.88,1650.08,17534.07,28711.82,983.36,0,1250.05,7501.71,4233.88,3370.35,3250.33,966.7,516.68,15257.57,150,0,366.67,866.69
81.73,83.33,7876.83,1216.71,14080.84,28336.19,750.02,12.5,1137.54,6868.1,3417.02,3070.29,2766.9,1000.03,383.34,14256.61,50,0,500.01,733.35
83.048,33.33,8989.88,950.03,15632.21,32055.31,933.36,0,1175.04,6634.67,3600.39,3470.37,3133.64,1150.04,266.67,12605.17,83.33,50,333.34,866.69
84.366,33.33,9477.64,916.69,14881.53,28010.65,1500.07,25,1312.55,7701.8,4583.97,2730.23,2383.51,1100.04,300,14556.89,133.33,0,283.34,1066.7
85.684,16.67,9677.75,1133.37,16783.31,27096.66,1066.7,12.5,1325.05,7384.99,4150.52,2770.23,2866.92,933.36,366.67,12038.05,166.67,0,400.01,766.69
87.003,33.33,9014.89,966.69,17083.6,27697.63,783.35,25,1287.55,7818.52,4383.92,2840.25,2850.25,1033.37,333.34,11320.84,183.33,0,300,583.34
88.321,0,9665.25,1200.04,14656.33,23003.11,916.69,12.5,1262.55,6467.93,5167.48,3270.33,3200.32,666.68,433.34,10453.56,100,16.67,433.34,800.02
89.639,50,9377.59,1266.71,16445.47,25656.92,900.02,12.5,1037.53,7284.94,4000.49,3390.35,2350.17,1066.7,333.34,13172.31,216.67,0,466.67,833.36
90.957,0,8664.71,1166.71,13392.79,29688.5,1050.03,12.5,1125.04,8618.92,3800.44,2980.27,3183.65,1000.03,200,9953.22,233.34,50,633.35,750.02
92.275,0,8026.9,1400.06,17233.76,28348.71,933.36,12.5,1175.04,7951.92,3933.8,2960.27,3433.7,1300.05,383.34,13205.67,100,16.67,383.34,483.34
93.593,66.67,9315.05,1250.05,15970.02,24680.47,916.69,25,1125.04,6884.77,3950.47,3470.37,2866.92,1150.04,300,12822.02,183.33,0,366.67,666.68
94.911,50,8439.6,983.36,16370.4,30903.17,1366.72,0,1200.04,6267.86,3633.74,3030.28,3433.7,983.36,200,11304.16,166.67,16.67,433.34,766.69
96.229,0,9702.77,916.69,16095.12,26871.3,1050.03,0,1475.07,6484.61,4567.3,3320.34,3083.63,1050.03,300,12521.77,183.33,0,616.68,900.03
97.547,0,8964.86,1083.37,18860.49,28398.79,1116.7,0,1050.03,6384.57,3917.13,2980.27,2900.26,983.36,333.34,13155.63,116.67,33.33,550.01,666.68
98.865,50,10128.02,1066.7,14318.55,27760.23,1016.7,0,975.03,5801.02,3533.71,2900.26,2900.26,1083.37,250,12538.45,166.67,0,416.67,500.01
100.183,33.33,7939.35,1333.39,17584.12,29387.89,850.02,0,1237.55,6884.77,3983.82,3320.34,3300.34,966.7,483.34,14440.12,233.34,66.67,766.69,883.36
101.501,16.67,8289.52,1100.04,16620.65,27822.83,650.01,12.5,1137.54,6601.32,3417.02,3510.38,3300.34,1016.7,366.67,10670.37,216.67,16.67,400.01,750.02
102.819,0,9340.06,1416.73,14068.34,22953.04,883.36,0,1412.56,6334.55,4417.26,3310.34,3550.39,900.03,433.34,12004.69,233.34,16.67,400.01,716.68
104.137,16.67,8589.67,1516.73,16708.23,29325.37,1100.04,0,1500.07,6134.47,3817.11,3230.32,2950.27,1150.04,200,11170.73,266.67,16.67,516.68,816.69
105.455,33.33,8076.92,1133.37,13105.06,25381.51,916.69,25,1212.54,8085.31,4383.92,3200.31,2883.59,1016.7,483.34,12688.57,233.34,0,366.67,733.35
106.773,16.67,8889.82,866.69,17534.07,27159.26,816.69,50,1287.55,7435.01,4150.52,3480.37,2416.85,966.7,533.34,11921.29,166.67,33.33,333.34,816.69
108.092,33.33,10490.74,1233.38,16082.63,24342.48,933.36,12.5,1112.54,6251.18,3850.45,3690.42,2566.87,983.36,216.67,12254.89,183.33,0,283.34,683.35
109.41,16.67,8314.53,1016.7,17171.19,27710.15,1016.7,0,1187.54,6267.86,4750.69,3420.36,3000.28,916.69,233.34,12354.97,200,0,350,550.01
110.728,33.33,9240.01,1233.38,17296.32,26533.27,816.69,12.5,1262.55,7885.22,4633.99,4050.5,2750.23,1200.04,283.34,10603.66,183.33,16.67,650.01,683.35
112.046,66.67,9415.11,866.69,16620.65,27998.13,1283.38,0,850.02,6617.99,3717.09,3210.32,2383.51,1200.04,366.67,14423.43,133.33,50,583.34,583.34
113.364,0,10615.81,1183.37,16595.62,33245.09,600.01,50,1275.05,8118.66,5017.43,3410.36,2650.22,550.01,216.67,14773.77,166.67,16.67,400.01,783.35
114.682,16.67,8839.8,883.36,17884.43,25932.34,1200.04,0,1300.05,6918.12,3233.65,2970.27,3016.95,933.36,250,12354.97,233.34,16.67,516.68,700.02
116,33.33,9440.12,1100.04,16095.14,30026.6,1300.05,12.5,1400.06,6451.26,3933.8,3650.41,3367.02,983.36,333.34,14957.28,216.67,0,383.34,633.35
117.318,66.67,8327.04,1183.37,16808.33,30702.81,766.68,25,1237.55,7868.54,3233.65,2750.23,3350.35,1166.71,416.67,10703.73,183.33,16.67,466.67,650.01
118.636,16.67,9790.32,1100.04,19673.91,26983.98,1050.03,0,1400.06,6317.88,4133.85,3360.35,2700.22,983.36,416.67,10703.73,116.67,0,633.35,466.67
119.954,33.33,8652.2,933.36,17108.63,28173.41,1116.7,0,1162.54,7301.62,3733.76,3080.29,3100.3,900.03,350,11971.33,116.67,66.67,466.67,783.35
121.272,0,9377.59,1416.73,14994.13,28536.52,1166.71,0,962.53,6101.13,4150.52,3300.33,2650.22,833.35,316.67,13439.21,200,33.33,300,666.68
122.59,0,8389.57,1166.71,15769.83,26107.61,1366.72,25,1437.56,8118.66,4117.18,3400.35,2400.18,650.01,266.67,14223.25,266.67,0,483.34,616.68
123.908,16.67,8964.86,1316.72,17271.29,24079.61,1250.05,0,1100.04,7518.38,4317.23,3450.36,2750.23,983.36,416.67,10603.66,33.33,0,416.67,450.01
125.226,0,11428.84,1150.04,15744.81,26808.7,900.02,0,1300.05,6951.46,3317,4390.59,2766.9,716.68,416.67,12288.25,200,16.67,500.01,850.02
126.544,33.33,9402.6,950.03,16107.65,26132.65,733.35,12.5,1325.05,9102.51,3333.67,3930.47,2916.93,1033.37,250,9052.67,183.33,33.33,366.67,766.69
127.862,33.33,11566.43,1050.03,17283.81,32168.02,1000.03,0,987.53,7234.92,4233.88,3370.35,3450.37,1133.37,300,13973.02,250,0,450.01,783.35
129.181,33.33,10203.06,833.35,17458.99,25707,966.69,0,962.53,7368.31,3433.69,3810.44,3283.67,750.02,250,13872.93,200,83.33,483.34,716.68
130.499,0,10027.96,1133.37,15757.32,27096.66,1183.37,0,1275.05,7218.25,5184.15,3440.36,2433.52,1050.03,316.67,11220.76,100,0,533.34,600.01
131.817,0,8339.55,1400.06,15169.29,26771.14,1250.05,0,1175.04,6768.05,3983.82,3450.36,2350.17,833.35,200,13589.34,150,16.67,466.67,683.35
133.135,50,9014.89,1350.05,17346.37,28010.65,1150.04,0,1350.05,7368.31,4117.18,3690.42,3183.65,866.69,466.67,13389.16,150,0,350,750.02
134.453,16.67,9277.53,1250.05,17972.02,30590.1,1183.37,0,1237.55,7435.01,4333.9,3370.35,3050.29,933.36,483.34,16408.76,266.67,0,450.01,483.34
135.771,50,9265.02,1200.04,19448.65,25807.15,1266.71,12.5,1587.58,8385.46,4483.95,3370.35,2783.57,700.02,200,13155.63,283.34,0,283.34,700.02
137.089,0,11741.55,1150.04,17258.78,31754.74,1333.39,0,1425.06,6417.92,4000.49,3290.33,2366.84,933.36,350,15474.46,133.33,16.67,466.67,716.68
138.407,0,9865.36,1233.38,20262.1,28248.54,966.69,12.5,1300.05,6351.22,4117.18,4180.53,3066.96,1016.7,316.67,12004.69,133.33,0,366.67,600.01
139.725,50,8151.95,1166.71,15281.89,25832.18,1050.03,0,1237.55,5500.92,3817.11,3040.28,2433.52,1083.37,566.68,15140.79,266.67,0,483.34,550.01
141.043,33.33,10290.61,1233.38,16670.7,27609.99,1316.72,12.5,875.02,7051.51,4517.29,3110.3,2600.21,966.7,466.67,11137.37,150,0,283.34,700.02
142.361,50,9777.81,1433.39,18084.64,24768.1,1183.37,0,1062.53,9185.89,3783.77,3260.33,2716.89,1116.71,383.34,13522.62,200,16.67,716.68,666.68
143.679,16.67,7201.52,783.35,15319.42,28436.35,1133.37,0,1050.03,6784.73,5234.17,3380.35,3367.02,1300.05,350,10019.93,266.67,0,400.01,550.01
144.997,0,9577.7,1183.37,15569.65,27184.3,866.69,0,1150.04,7835.19,3667.08,3060.29,2850.25,1016.7,283.34,16809.19,250,0,416.67,683.35
146.315,0,7764.27,1416.73,13980.76,25982.42,1033.37,0,1300.05,7284.94,4433.93,3420.36,3000.28,983.36,200,11871.25,216.67,50,366.67,583.34
147.633,66.67,9527.67,1450.06,13830.64,29012.33,1133.37,0,1375.06,7284.94,3800.44,3260.33,2766.9,866.69,316.67,14173.2,66.67,0,666.68,600.01
148.951,16.67,9052.41,1066.7,16658.18,31028.4,1533.4,12.5,1637.58,8035.29,3650.41,3280.33,3100.3,766.68,250,12488.41,216.67,50,500.01,600.01
150.269,16.67,9452.63,1400.06,17296.32,25919.82,1033.37,0,1137.54,8602.24,3733.76,2880.25,2583.54,1050.03,266.67,14006.38,250,16.67,566.68,866.69
151.588,33.33,8864.81,1216.71,16695.72,26808.7,1416.73,0,1137.54,5267.51,2883.59,4720.68,2733.56,1066.7,250,13639.39,183.33,0,450.01,783.35
152.906,66.67,7551.68,1083.37,17246.27,36100.93,916.69,0,1075.03,6451.26,3350.34,3640.41,3800.45,1000.03,283.34,11487.63,166.67,16.67,600.01,666.68
154.224,33.33,10303.12,1216.71,15769.83,30878.13,1283.38,0,1400.06,5534.26,5017.43,3220.32,2933.6,1150.04,316.67,13439.21,166.67,33.33,633.35,750.02
155.542,33.33,9427.61,1116.7,19436.14,28611.65,1166.71,0,1462.56,6918.12,3600.39,3300.33,2450.19,866.69,200,13505.93,166.67,16.67,516.68,816.69
156.86,33.33,9602.71,1116.7,15857.41,27159.26,1100.04,0,850.02,6067.78,4633.99,3390.35,3700.42,1366.72,433.34,11187.4,66.67,16.67,533.34,850.02
158.178,0,8789.77,1150.04,17433.96,32844.32,1583.41,12.5,1462.56,6101.13,4817.37,3030.28,2716.89,966.7,400.01,13505.93,233.34,16.67,333.34,866.69
159.496,16.67,8752.25,1416.73,18172.24,32330.83,933.36,12.5,1387.56,8368.79,3983.82,3540.38,3383.69,1150.04,433.34,13622.7,200,0,416.67,816.69
160.814,50,8689.72,1166.71,18948.09,31116.06,1183.37,0,1237.55,7468.36,4450.6,3660.41,2400.18,1066.7,316.67,12121.45,150,0,433.34,566.68
162.132,50,10853.46,1200.04,14894.04,25581.8,883.36,12.5,950.03,6434.59,4283.89,3870.46,2916.93,833.35,316.67,14206.57,233.34,16.67,700.02,416.67
163.45,0,8026.9,966.69,14143.4,36000.72,1050.03,12.5,1737.59,7384.99,3850.45,3230.32,2550.2,783.35,233.34,15874.87,216.67,0,216.67,583.34
164.768,0,9265.02,1383.39,16708.23,20574.99,1416.73,12.5,937.53,8535.54,4017.16,3690.42,2850.25,1033.37,333.34,13355.8,200,0,500.01,850.02
166.086,16.67,9152.46,800.02,16045.09,30277.04,1116.7,0,1412.56,7018.16,3917.13,3770.44,2566.87,783.35,383.34,12588.49,366.67,50,450.01,750.02
167.404,16.67,9927.9,1183.37,16245.28,28073.25,1016.7,0,1362.56,6384.57,5100.79,3880.46,3033.62,933.36,400.01,12054.73,250,66.67,400.01,933.36
168.722,0,9427.61,1150.04,16520.55,25419.06,933.36,0,1162.54,6968.14,3933.8,3790.44,3383.69,1100.04,416.67,14306.66,233.34,0,400.01,633.35
170.04,16.67,10015.45,1066.7,17371.4,30953.26,850.02,0,1412.56,6484.61,3900.46,4290.56,3183.65,1150.04,300,12721.93,66.67,50,600.01,800.02
171.358,0,9052.41,1050.03,20975.47,31704.65,1216.71,0,1187.54,9586.12,3917.13,3530.38,2783.57,1633.42,233.34,10953.9,216.67,33.33,500.01,583.34
172.677,0,7651.72,1066.7,18873,28486.43,1033.37,0,1550.07,8051.96,4067.17,4110.52,2383.51,933.36,233.34,11587.7,116.67,0,283.34,433.34
173.995,66.67,9965.42,966.69,15957.51,35963.14,1166.71,25,1000.03,6251.18,4150.52,3290.33,2166.81,700.02,283.34,12555.13,133.33,0,466.67,483.34
175.313,66.67,8089.42,1300.05,20199.53,28135.85,1150.04,0,1375.06,6684.69,4917.4,2510.19,2483.52,833.35,266.67,12021.37,200,16.67,316.67,650.01
176.631,33.33,9377.59,1233.38,20074.38,34184.46,1116.7,0,912.52,6101.13,3783.77,2910.26,2833.58,1000.03,266.67,8185.51,250,0,450.01,633.35
177.949,0,9815.33,1083.37,15544.62,20637.57,766.68,0,1087.54,7551.73,4033.83,3230.32,2983.61,950.03,250,9919.87,233.34,50,466.67,833.36
179.267,33.33,7989.38,983.36,16295.33,25193.73,833.35,12.5,1000.03,5484.24,3116.96,3160.31,3016.95,966.7,450.01,13172.31,50,0,483.34,450.01
180.585,16.67,6513.75,1050.03,14706.38,25381.51,883.36,0,1150.04,6768.05,4750.69,3230.32,3367.02,900.03,333.34,8652.44,200,0,533.34,766.69
181.903,0,7038.96,983.36,15669.74,28048.21,750.02,12.5,1312.55,6751.38,4667.33,3190.31,2783.57,866.69,200,13272.4,233.34,50,350,633.35
183.221,16.67,7676.73,800.02,16795.82,25168.69,1050.03,0,1325.05,8952.43,3083.62,3920.47,2816.91,966.7,150,14006.38,233.34,0,466.67,700.02
184.539,66.67,8702.23,983.36,16432.96,26946.42,883.36,0,1400.06,7418.33,3900.46,3040.28,3700.42,816.69,333.34,12972.14,116.67,0,533.34,783.35
185.857,0,8327.04,1366.72,16057.61,25056.02,750.02,0,1012.53,7485.03,4400.59,4450.61,3033.62,1183.38,433.34,13188.99,83.33,16.67,483.34,750.02
187.175,0,8464.61,1050.03,17534.07,29125.02,1350.05,0,1375.06,10086.42,5050.78,4160.53,3350.35,866.69,200,12688.57,150,50,450.01,616.68
188.493,50,10540.76,1100.04,19023.17,28473.92,800.02,0,887.52,7201.57,3883.79,4090.51,2950.27,1233.38,333.34,13455.89,100,0,283.34,750.02
189.811,33.33,10503.24,1300.05,15156.77,26896.34,866.69,0,1400.06,9152.54,4300.56,3730.43,2850.25,1116.71,133.33,8669.11,183.33,0,383.34,666.68
191.129,33.33,8214.48,1050.03,17083.6,33057.23,1033.37,37.5,1550.07,7034.83,4934.07,3800.44,3717.09,1366.72,466.67,14973.96,233.34,0,466.67,433.34
192.447,16.67,8964.86,1033.36,17484.01,29876.33,1066.7,0,1450.06,7868.54,5117.46,3740.43,3116.97,1100.04,133.33,12488.41,166.67,0,483.34,716.68
193.766,33.33,8226.99,1050.03,20950.44,32518.69,983.36,0,1325.05,6117.8,3833.78,3440.36,2783.57,983.36,416.67,11504.31,150,16.67,366.67,1000.03
195.084,16.67,7789.28,900.02,16132.67,26708.55,1100.04,25,1412.56,4450.6,4033.83,3780.44,3166.98,1483.4,416.67,13022.18,233.34,0,500.01,666.68
196.402,33.33,8339.55,1233.38,17396.42,29024.85,1050.03,12.5,1312.55,6901.44,4100.51,3610.4,3450.37,1150.04,366.67,10186.71,200,0,716.68,633.35
197.72,33.33,8239.5,916.69,18447.53,30677.76,883.36,50,1287.55,6417.92,2733.56,3880.46,2300.16,1066.7,383.34,8402.3,133.33,16.67,350,600.01
199.038,0,7626.71,1383.39,15557.14,33520.64,1316.72,0,1175.04,7601.75,4367.25,3500.38,3033.62,900.03,416.67,11254.12,50,0,466.67,516.68
200.356,0,8427.09,883.36,14606.29,31416.61,1166.71,0,1437.56,7184.9,3283.66,3260.33,3250.33,1166.71,383.34,16425.44,250,0,616.68,700.02
201.674,0,10453.21,1183.37,19035.68,28574.09,1233.38,12.5,1262.55,7485.03,3917.13,3770.44,2833.58,1066.7,316.67,17109.52,166.67,0,550.01,533.34
202.992,16.67,10303.12,1383.39,12592.18,28085.77,933.36,12.5,1575.07,8101.99,3550.38,3110.3,2816.91,1000.03,416.67,15124.11,216.67,33.33,566.68,650.01
204.31,16.67,8727.24,1066.7,17997.05,33833.76,1200.04,0,1075.03,6951.46,4859.05,3910.47,3000.28,1150.04,300,12138.13,166.67,0,450.01,666.68
