D:\Sandra\Metapanda\laser\Laser-Ni-Xlens-H2He-12072022-Calibration7.b\100ppm-cal7-1.d,,,,,,,,,,,,,,,,,,,
Intensity Vs Time,CPS,,,,,,,,,,,,,,,,,,
Acquired      : 2022-07-12 18:00:11 using Batch Laser-Ni-Xlens-H2He-12072022-Calibration7.b,,,,,,,,,,,,,,,,,,,
Time [Sec],Cr53,Co59,Ni60,Cu63,Zn64,Ge72,As75,Se78,Mo98,Rh103,Cd111,Sb121,Te126,Gd157,Pt195,Hg202,Tl205,Pb208,U238
80.412,0,4037.98,416.67,7526.67,11116.15,1083.37,0,375,2750.23,3917.13,1400.06,3133.64,1500.07,283.34,4500.66,100,16.67,350,533.34
81.73,0,3050.27,583.34,5725.97,9402.61,1616.74,0,462.51,2200.15,3817.11,1450.06,2633.55,2483.52,450.01,4233.92,300,0,450.01,666.68
83.048,16.67,3037.77,283.34,6913.91,9102.45,1183.37,0,525.01,3116.96,5867.72,900.02,2650.22,2566.87,366.67,4033.86,216.67,0,483.34,633.35
84.366,16.67,3087.78,416.67,5675.95,7626.72,1200.04,12.5,425.01,2883.59,4167.2,1040.03,2216.82,2666.89,483.34,4750.74,133.33,0,483.34,966.7
85.684,66.67,4000.47,500.01,6726.34,10128.03,1383.39,25,287.5,2733.56,4467.27,1370.06,2283.49,1433.4,216.67,4133.89,200,16.67,466.67,900.03
87.002,66.67,2875.24,516.67,6963.93,9290.05,1016.7,25,562.51,2433.51,4233.88,1570.08,3500.38,1916.78,366.67,4600.69,133.33,0,466.67,816.69
88.32,116.67,3587.88,466.67,7939.36,10090.51,1016.7,0,487.51,2700.22,5334.2,1610.08,2966.94,1850.11,383.34,4634.03,216.67,0,450.01,733.35
89.638,66.67,3500.36,233.33,7026.46,8327.05,1133.37,0,512.51,2933.59,5300.86,1220.05,2683.56,2016.79,366.67,4367.29,200,0,533.34,700.02
90.956,150,3525.37,666.68,7026.46,10253.1,1350.05,25,487.51,2166.81,4684,1390.06,2733.56,1900.11,333.34,3166.99,183.33,0,583.34,833.36
92.274,16.67,3025.27,350,6838.88,10490.75,983.36,0,612.51,2183.48,3533.71,990.03,3066.96,1950.12,266.67,4100.55,83.33,16.67,483.34,700.02
93.592,50,2725.22,466.67,7839.31,10190.56,1183.37,0,312.5,1833.44,3767.1,1310.05,3283.67,2633.55,216.67,3833.81,200,0,500.01,833.36
94.91,16.67,2737.72,350,6451.23,10540.78,966.69,0,312.5,2183.48,4417.26,1170.04,2516.86,1716.76,450.01,3933.84,366.67,16.67,416.67,583.34
96.228,33.33,3375.34,283.34,8364.56,10690.87,966.69,0,437.51,2483.52,4500.62,1170.04,3016.95,2066.8,266.67,4900.78,166.67,0,400.01,566.68
97.546,16.67,3000.26,466.67,6113.6,8627.2,1166.71,0,237.5,3150.3,3750.43,1420.06,3683.75,2600.21,300,3900.5,133.33,33.33,333.34,783.35
98.864,33.33,3100.28,183.33,6263.66,10340.66,1383.39,0,575.01,2250.15,4600.64,1190.04,3000.28,1683.42,416.67,4167.23,200,16.67,550.01,616.68
100.183,50,2800.23,366.67,7564.19,10390.69,1050.03,12.5,462.51,3433.69,4083.84,1250.05,3850.46,1316.72,366.67,4217.25,250,16.67,466.67,616.68
101.501,66.67,3262.81,683.35,5638.44,9415.12,1050.03,0,362.5,2550.2,4217.21,1260.05,2816.91,1366.72,283.34,4884.11,166.67,33.33,600.01,700.02
102.819,16.67,2625.2,533.34,6801.36,10440.72,883.36,0,375,2533.53,4734.01,1210.04,2983.61,1833.44,316.67,5434.29,200,16.67,400.01,800.02
104.137,33.33,2887.75,600.01,6976.44,8664.72,916.69,0,575.01,3383.68,5084.12,1280.05,3733.76,1450.07,283.34,4550.67,183.33,33.33,366.67,866.69
105.455,66.67,3562.87,383.34,6551.27,9202.5,583.34,25,400,2350.17,4550.63,1380.06,4000.49,1933.45,416.67,3883.82,166.67,83.33,600.01,750.02
106.773,16.67,3712.91,366.67,5325.84,9177.49,1050.03,0,625.01,2133.47,5067.45,1160.04,2733.56,1933.45,416.67,3683.78,250,16.67,500.01,633.35
108.091,33.33,3687.9,366.67,5750.98,11341.3,1233.38,0,400,2716.89,4267.22,1280.05,3417.03,1150.04,266.67,4367.29,250,0,500.01,383.34
109.409,83.33,3625.39,550.01,6676.31,11053.61,1183.37,0,562.51,2783.57,3550.38,1180.04,2883.59,1916.78,450.01,5000.81,116.67,33.33,600.01,666.68
110.727,0,2825.24,566.68,5700.96,11016.08,1400.06,12.5,600.01,2083.46,3650.41,1210.04,3750.43,1483.4,366.67,4433.97,250,0,466.67,466.67
112.045,83.33,3400.34,400,6351.19,12241.92,1300.05,0,462.51,2466.85,4567.3,870.02,2816.91,1950.12,283.34,3983.85,150,16.67,500.01,516.68
113.363,66.67,3437.85,600.01,6538.76,10778.43,1250.05,12.5,375,2250.15,3350.34,1350.06,4033.84,1450.07,333.34,4900.78,200,33.33,500.01,566.68
114.681,50,2587.7,483.34,5563.41,11516.41,916.69,12.5,450.01,2700.22,5717.66,1130.04,3933.81,1666.75,316.67,4283.93,216.67,50,500.01,883.36
115.999,50,3287.82,666.68,5926.04,11866.66,1166.71,0,537.51,2316.83,4550.63,1090.04,2283.49,1083.37,333.34,4967.47,150,33.33,566.68,533.34
117.317,83.33,4250.53,616.68,7189.03,9365.09,866.69,12.5,362.5,1933.45,3900.46,800.02,3116.97,1383.39,266.67,3483.73,66.67,0,666.68,866.69
118.634,150,3300.32,450.01,7126.5,8764.77,866.69,0,537.51,3100.29,4884.06,1230.05,3267,2100.14,300,4400.63,250,0,533.34,483.34
119.953,33.33,4075.49,300,6688.82,10428.21,1016.7,75,450.01,2750.23,4017.16,1120.04,3267,1583.41,483.34,5500.98,233.34,33.33,633.35,750.02
121.272,33.33,3562.87,650.01,6763.85,9027.4,833.35,0,287.5,1800.1,3266.99,1740.09,3667.08,1766.76,333.34,3833.81,200,0,633.35,766.69
122.59,133.33,3537.87,350,6788.86,9477.65,1266.71,0,362.5,3100.29,4950.75,1390.06,3016.95,1716.76,433.34,4600.69,183.33,16.67,633.35,783.35
123.908,66.67,3550.37,316.67,7088.98,10440.72,1283.38,0,625.01,2566.87,4183.87,1540.07,3433.7,1900.11,366.67,4767.41,300,0,733.35,666.68
125.226,100,3900.45,800.02,7789.29,9552.69,1000.03,12.5,300,1816.77,3266.99,1360.06,3733.76,2050.13,583.34,3633.76,116.67,0,433.34,950.03
126.544,50,2987.76,433.34,8039.41,11328.79,1133.37,12.5,550.01,2566.87,4433.93,1310.05,3750.43,1950.12,150,3583.75,266.67,33.33,633.35,683.35
127.862,166.67,3612.88,566.68,6426.22,9965.43,1433.39,0,475.01,2383.51,4550.63,1370.06,3050.29,1700.09,450.01,3967.18,166.67,16.67,666.68,1016.7
129.18,150,3537.87,650.01,6776.35,10615.83,833.35,12.5,312.5,2666.88,3717.09,1210.04,2566.87,1800.1,183.33,4517.33,216.67,0,533.34,816.69
130.498,166.67,3300.32,533.34,6801.36,9890.39,1283.38,0,400,2333.5,4650.66,1360.06,3600.4,1533.41,383.34,5517.66,200,33.33,500.01,516.68
131.816,183.33,3012.77,333.34,5700.96,8489.63,1166.71,12.5,475.01,2383.51,5017.43,1160.04,3216.99,1833.44,500.01,4717.39,216.67,33.33,616.68,566.68
133.134,83.33,2750.22,300,8539.65,12304.47,1066.7,25,600.01,3383.68,3600.39,1220.05,2816.91,1350.06,333.34,3800.47,116.67,16.67,616.68,683.35
134.452,66.67,3087.78,450.01,6751.35,10052.98,1083.37,0,662.51,2633.54,4083.84,890.02,3016.95,1650.08,500.01,5634.37,166.67,0,416.67,850.02
135.77,100,2812.73,600.01,5901.03,10040.48,850.02,0,437.51,2716.89,3700.42,1320.05,2750.23,1366.72,416.67,5284.24,250,16.67,550.01,683.35
137.088,183.33,3462.85,500.01,5675.95,8026.9,850.02,0,362.5,2950.26,3650.41,1370.06,2783.57,1866.77,150,3883.82,116.67,0,633.35,1000.03
138.406,150,3112.79,516.67,6476.24,9102.45,1266.71,0,500.01,2366.84,4667.33,1160.04,2983.61,1716.76,466.67,4117.22,116.67,0,566.68,983.37
139.724,133.33,3262.81,366.67,6488.74,10140.53,1000.03,0,550.01,3233.65,3550.38,1060.03,2933.6,1750.09,350,3867.15,116.67,16.67,666.68,900.03
141.042,350,3825.43,533.34,6888.9,9415.12,1316.72,0,387.5,2033.46,5050.78,1260.05,3733.76,1566.74,400.01,3717.12,50,0,550.01,650.01
142.361,166.67,4575.62,516.67,6938.92,9477.65,1083.37,0,237.5,3350.34,4800.7,1300.05,2983.61,1716.76,266.67,4217.25,233.34,50,550.01,816.69
143.679,300,3987.97,350,6251.15,10690.87,1216.71,0,562.51,2816.91,4300.56,1020.03,3066.96,2033.46,216.67,4200.57,116.67,0,650.01,866.69
144.997,216.67,3000.26,550.01,8164.47,10103.01,950.03,12.5,475.01,2783.57,5400.89,1540.07,3317.01,1633.42,383.34,4233.92,83.33,33.33,500.01,866.69
146.315,150,3525.37,366.67,6776.35,10740.91,1300.05,37.5,412.51,2783.57,4500.62,1000.03,3166.98,1916.78,483.34,5384.28,250,16.67,250,550.01
147.633,166.67,3387.84,500.01,6938.92,9702.78,866.69,12.5,387.5,1983.45,3233.65,1420.06,3500.38,2216.82,450.01,4317.27,200,16.67,616.68,866.69
148.951,150,2912.75,266.67,5225.81,11991.75,1350.05,12.5,475.01,2816.91,4800.7,1510.07,3633.74,1550.07,266.67,4584.02,233.34,16.67,500.01,633.35
150.269,83.33,3500.36,300,6738.84,11816.62,1333.39,0,387.5,2483.52,4517.29,1230.05,3183.65,1366.72,316.67,4834.09,233.34,16.67,566.68,816.69
151.587,133.33,2812.73,283.34,8677.22,12779.82,1066.7,12.5,462.51,2400.17,4133.85,1290.05,3166.98,1466.73,666.68,5234.23,200,0,750.02,983.37
152.905,133.33,3525.37,516.67,7251.55,9490.16,1333.39,25,425.01,2800.24,4617.32,1190.04,3867.13,2116.81,550.01,4950.8,250,0,600.01,816.69
154.223,133.33,3150.29,500.01,6576.28,8151.96,1216.71,12.5,362.5,2633.54,3383.68,1250.05,2466.85,1933.45,350,5167.54,183.33,16.67,900.03,783.35
155.541,116.67,2962.76,466.67,6076.09,8502.13,1283.38,12.5,525.01,2216.82,3883.79,1290.05,3183.65,1783.43,250,4850.77,233.34,33.33,683.35,750.02
156.859,100,2825.24,250,6988.94,11103.64,1400.06,12.5,450.01,3033.61,3900.46,1150.04,2716.89,1916.78,383.34,4350.62,100,0,550.01,833.36
158.177,83.33,3400.34,450.01,6751.35,10340.66,983.36,25,575.01,1916.78,5100.79,1240.05,3867.13,1366.72,450.01,5417.62,216.67,16.67,583.34,833.36
159.495,133.33,4213.02,366.67,7926.85,8126.95,1266.71,0,437.51,2516.86,4450.6,1250.05,3317.01,1783.43,383.34,4600.69,133.33,0,700.02,366.67
160.813,16.67,3525.37,416.67,6176.13,9852.86,1216.71,0,400,2483.52,4217.21,1150.04,2600.21,1416.73,400.01,4767.41,233.34,0,616.68,866.69
162.131,16.67,4012.97,600.01,6151.12,10453.23,966.69,12.5,612.51,2550.2,3833.78,1230.05,3417.03,1900.11,433.34,2683.57,133.33,16.67,500.01,833.36
163.45,83.33,3462.85,250,5575.92,8264.52,1133.37,25,412.51,3216.98,5250.84,1290.05,3767.1,2216.82,300,3900.5,200,0,533.34,866.69
164.768,33.33,3225.31,483.34,7113.99,9827.85,1550.07,0,375,1983.45,3166.97,1220.05,3750.43,1450.07,383.34,5084.17,150,0,516.68,816.69
166.086,66.67,2550.19,383.34,6801.36,10665.86,1183.37,0,400,2483.52,4217.21,1050.03,3066.96,2250.16,316.67,3833.81,266.67,50,400.01,700.02
167.404,83.33,3050.27,616.68,6938.92,11228.72,1266.71,0,500.01,2616.87,5184.15,1460.07,2766.9,1633.42,366.67,4534,166.67,33.33,466.67,866.69
168.722,100,4113,350,6463.73,9340.07,1150.04,0,487.51,2316.83,3817.11,1210.04,3183.65,1616.75,333.34,4067.21,216.67,16.67,516.68,650.01
170.04,66.67,3050.27,450.01,7251.55,10703.38,1183.37,0,625.01,2583.54,4400.59,1030.03,3267,1850.11,216.67,5167.54,33.33,0,733.35,600.01
171.358,16.67,3412.84,533.34,7451.64,11216.21,1116.7,12.5,237.5,3183.64,4400.59,1150.04,4200.54,1650.08,300,4950.8,183.33,50,616.68,866.69
172.676,166.67,2900.25,450.01,6826.37,9652.75,1266.71,0,387.5,2083.46,4600.64,1230.05,3783.78,1683.42,550.01,4367.29,183.33,50,600.01,766.69
173.994,33.33,2950.26,533.34,6926.42,10515.76,983.36,12.5,425.01,2833.58,4317.23,1330.05,3083.63,1783.43,633.35,4350.62,133.33,33.33,500.01,766.69
175.312,16.67,2812.73,450.01,8402.08,11391.33,1300.05,0,537.51,2283.49,4400.59,970.03,2966.94,1316.72,300,4950.8,300,16.67,733.35,600.01
176.63,66.67,2687.71,533.34,6638.8,8252.01,1166.71,0,437.51,3450.36,5734.33,1100.04,3433.7,1600.08,450.01,4417.3,116.67,0,616.68,850.02
177.948,16.67,3387.84,383.34,6276.16,8689.73,1100.04,0,462.51,2100.13,3266.99,1060.03,3350.35,2083.47,433.34,4600.69,233.34,33.33,666.68,900.03
179.266,16.67,3662.89,350,7051.47,10640.84,1183.37,0,387.5,2550.2,4500.62,1120.04,3083.63,2083.47,450.01,4233.92,150,50,500.01,716.68
180.584,33.33,3312.82,483.34,6551.27,8439.6,1366.72,12.5,462.51,3266.99,5250.84,1360.06,3467.04,1550.07,350,4050.53,183.33,16.67,466.67,516.68
181.902,200,3225.31,550.01,7264.06,12379.52,1300.05,0,525.01,2283.49,4784.03,1140.04,3016.95,2016.79,400.01,4667.38,133.33,0,516.68,816.69
183.22,66.67,3500.36,400,6326.18,11166.18,1033.37,0,525.01,2000.12,4000.49,1170.04,2983.61,1783.43,233.34,5234.23,100,0,683.35,766.69
184.538,83.33,2950.26,433.34,6651.31,8939.86,1183.37,12.5,362.5,2800.24,4183.87,1170.04,3233.66,2066.8,350,4834.09,133.33,0,616.68,733.35
185.857,66.67,2587.7,433.34,6638.8,10703.38,1216.71,12.5,400,2900.26,4500.62,1260.05,2750.23,1466.73,300,3783.8,166.67,16.67,833.36,733.35
187.175,200,2312.66,300,6376.2,9902.89,1533.4,0,312.5,2616.87,3800.44,1130.04,2850.25,1683.42,466.67,4250.59,150,16.67,733.35,950.03
188.493,33.33,2637.7,383.34,6126.11,12354.5,1183.37,0,437.51,3050.28,3383.68,1410.06,3333.68,1916.78,400.01,5184.21,183.33,0,316.67,633.35
189.811,33.33,3400.34,300,6638.8,9915.4,833.35,0,587.51,2716.89,4267.22,920.03,2750.23,1783.43,283.34,5684.38,150,0,516.68,833.36
191.129,33.33,3575.38,400,6363.69,9265.03,1333.39,0,262.5,2050.13,4859.05,1090.04,2666.89,1316.72,383.34,3817.14,83.33,0,550.01,400.01
192.447,333.34,4087.99,433.34,5750.98,10653.35,1316.72,0,425.01,2883.59,4017.16,1210.04,3500.38,1450.07,283.34,3833.81,133.33,33.33,766.69,500.01
193.765,50,3450.35,516.67,5851.01,10553.29,1083.37,0,437.51,3450.36,5150.81,1410.06,3567.06,1466.73,650.01,4050.53,350,16.67,600.01,900.03
195.083,66.67,3150.29,383.34,6388.7,10140.53,1483.4,12.5,750.02,3300.33,3600.39,1290.05,2900.26,1800.1,266.67,4483.99,216.67,0,766.69,850.02
196.401,16.67,3337.83,300,6588.78,9327.57,1800.1,0,475.01,2483.52,5050.78,1510.07,3800.45,1500.07,383.34,4250.59,233.34,16.67,600.01,633.35
197.719,16.67,3175.3,550.01,6713.83,9990.45,1066.7,0,450.01,3016.94,4300.56,1040.03,3233.66,1700.09,333.34,3783.8,166.67,16.67,300,600.01
199.037,16.67,3725.41,550.01,5901.03,9890.39,866.69,0,512.51,3400.35,4784.03,1450.06,4000.49,1750.09,350,3850.48,100,0,566.68,866.69
200.355,33.33,3600.38,483.34,6088.59,9290.05,1150.04,0,412.51,2466.85,4533.96,1510.07,3867.13,1400.06,333.34,3717.12,216.67,33.33,483.34,616.68
201.673,50,4388.07,350,6576.28,10428.21,683.35,25,300,2450.18,4033.83,1040.03,3683.75,1333.39,483.34,5567.67,200,50,350,583.34
202.991,16.67,2875.24,533.34,7501.66,8789.78,1183.37,25,512.51,2416.84,4017.16,930.03,3450.37,2216.82,333.34,3583.75,183.33,0,550.01,666.68
204.309,16.67,3612.88,600.01,5575.92,9390.1,1183.37,12.5,337.5,3483.7,4750.69,1060.03,2916.93,1466.73,216.67,5067.5,150,0,783.35,883.36
205.627,0,2925.25,250,6263.66,9752.81,1050.03,0,562.51,2250.15,4383.92,1450.06,4283.9,1750.09,533.34,5050.83,116.67,0,883.36,566.68
206.946,33.33,3712.91,483.34,6438.72,8539.65,1000.03,0,500.01,2766.9,4934.07,1190.04,3350.35,1283.38,283.34,4083.88,183.33,16.67,766.69,566.68
208.264,0,2675.21,666.68,6588.78,9977.94,1216.71,0,512.51,2200.15,4834.04,1140.04,3583.73,1850.11,283.34,4417.3,266.67,0,766.69,550.01
209.582,150,3312.82,500.01,6288.67,9615.23,883.36,0,350,2200.15,4684,1420.06,3533.72,1716.76,283.34,4884.11,250,0,650.01,783.35
210.9,100,2875.24,383.34,6376.2,9352.58,1200.04,25,362.5,1483.4,2166.81,1130.04,3283.67,1716.76,633.35,4100.55,133.33,0,483.34,883.36
